-DOCSTART- -X- -X- -X-
bathtub, O O O
for O O O
wetting O O O
the O O O
paper O O O
until O O O
it O O O
is O O O
soft O O O
enough O O O
to O O O
fashion O O O
into O O O
rolls. O O O
Rather O O O
than O O O
gochujang O O O
and O O O
sesame O O O
oil, O O O
there O O O
is O O O
a O O O
classic O O O
Vietnamese O O O
nuoc O O O
cham, O O O
an O O O
intoxicatingly O O O
good O O O
version O O O
of O O O
the O O O
pineapple-and-fermented O O O
anchovy O O O
sauce O O O
known O O O
as O O O
mam O O O
nem, O O O
and O O O
lastly O O O
a O O O
tamarind O O O
sauce, O O O
which O O O
suggests O O O
Madame O O O
Vo O O O
BBQ O O O
can O O O
follow O O O
or O O O
leap O O O
over O O O
Vietnamese O O O
tradition O O O
at O O O
will. O O O
This O O O
is O O O
about O O O
what O O O
you'd O O O
expect O O O
if O O O
you've O O O
eaten O O O
at O O O
another O O O
restaurant, O O O
a O O O
few O O O
blocks O O O
north, O O O
simply O O O
called O O O
Madame O O O
Vo O O O
. O O O
Jimmy O O O
Ly O O O
is O O O
the O O O
chef O O O
in O O O
both O O O
places; O O O
he O O O
and O O O
his O O O
wife, O O O
Yen O O O
Vo, O O O
are O O O
the O O O
proprietors. O O O
Each O O O
was O O O
raised O O O
in O O O
the O O O
United O O O
States O O O
by O O O
immigrants O O O
from O O O
Vietnam, O O O
and O O O
like O O O
many O O O
children O O O
of O O O
immigrants O O O
they O O O
seem O O O
to O O O
be O O O
fluent O O O
not O O O
just O O O
in O O O
two O O O
languages O O O
but O O O
in O O O
two O O O
cultures, O O O
enabling O O O
them O O O
to O O O
serve O O O
dishes O O O
their O O O
families O O O
might O O O
recognize O O O
in O O O
a O O O
setting O O O
that O O O
outsiders O O O
might O O O
embrace. O O O
The O O O
wings O O O
at O O O
Madame O O O
Vo, O O O
sticky O O O
with O O O
caramel O O O
and O O O
fried O O O
garlic, O O O
are O O O
drive-straight-from-the-airport O O O
good. O O O
The O O O
restaurant O O O
produces O O O
some O O O
of O O O
the O O O
only O O O
pho O O O
in O O O
Manhattan O O O
worth O O O
talking O O O
about. O O O
One O O O
of O O O
them, O O O
in O O O
a O O O
porcelain O O O
bowl O O O
the O O O
size O O O
of O O O
a O O O
baptismal O O O
font, O O O
is O O O
filled O O O
with O O O
a O O O
potent O O O
beef O O O
broth, O O O
a O O O
short O O O
rib O O O
on O O O
the O O O
bone O O O
and O O O
enough O O O
other O O O
cuts O O O
to O O O
make O O O
a O O O
butcher O O O
smile. O O O
At O O O
least O O O
one O O O
dish O O O
at O O O
the O O O
couple's O O O
new O O O
restaurant O O O
can O O O
stand O O O
alongside O O O
the O O O
wings O O O
and O O O
the O O O
pho O O O
at O O O
their O O O
first: O O O
the O O O
oxtail O O O
congee. O O O
Congee, O O O
or O O O
chao O O O
thit O O O
bo, O O O
is O O O
customarily O O O
the O O O
last O O O
course O O O
in O O O
bo O O O
bay O O O
mon. O O O
It O O O
frequently O O O
takes O O O
the O O O
form O O O
of O O O
a O O O
cloudy O O O
beef-and-rice O O O
soup. O O O
Mr. O O O
Ly O O O
cooks O O O
his O O O
congee O O O
with O O O
some O O O
chicken O O O
stock O O O
until O O O
it O O O
has O O O
the O O O
consistency O O O
of O O O
polenta, O O O
then O O O
spoons O O O
over O O O
it O O O
some O O O
sweet O O O
and O O O
savory O O O
braised O O O
oxtails O O O
in O O O
honey, O O O
fish O O O
sauce O O O
and O O O
brown O O O
butter. O O O
Everything O O O
about O O O
it O O O
is O O O
wonderful, O O O
even O O O
the O O O
scallion O O O
greens O O O
on O O O
top. O O O
The O O O
first O O O
of O O O
the O O O
seven O O O
beefs O O O
is O O O
typically O O O
boi O O O
tai O O O
chanh, O O O
a O O O
raw O O O
beef O O O
salad, O O O
and O O O
this O O O
is O O O
a O O O
high O O O
point, O O O
too. O O O
Lean O O O
eye O O O
of O O O
round O O O
cut O O O
into O O O
thin O O O
pink O O O
sheets O O O
is O O O
the O O O
canvas O O O
for O O O
an O O O
action-painting O O O
whirl O O O
of O O O
fried O O O
shallots, O O O
raw O O O
red O O O
onions, O O O
chopped O O O
peanuts O O O
and O O O
slivers O O O
of O O O
fresh O O O
mint. O O O
Pretty O O O
standard O O O
stuff O O O
so O O O
far, O O O
but O O O
then O O O
Mr. O O O
Ly O O O
bathes O O O
the O O O
salad O O O
in O O O
tangerine-lime O O O
vinaigrette, O O O
which O O O
has O O O
a O O O
positively O O O
buoyant O O O
effect, O O O
and O O O
splashes O O O
it O O O
with O O O
a O O O
bright-green, O O O
lemony O O O
pulp O O O
of O O O
fresh O O O
rau O O O
ram O O O
puréed O O O
in O O O
oil. O O O
In O O O
the O O O
middle O O O
of O O O
this O O O
$59 O O O
menu O O O
come O O O
the O O O
grilled O O O
meats, O O O
the O O O
courses O O O
for O O O
which O O O
the O O O
table O O O
salad O O O
and O O O
rice O O O
paper O O O
wrappers O O O
have O O O
been O O O
waiting. O O O
The O O O
finest O O O
of O O O
these O O O
might O O O
be O O O
the O O O
relatively O O O
straightforward O O O
five-spice O O O
tongue, O O O
although O O O
the O O O
betel-leaf-wrapped O O O
bundles O O O
of O O O
seasoned O O O
ground O O O
beef O O O
-- O O O
bo O O O
la O O O
lot O O O
-- O O O
are O O O
soothing O O O
and O O O
stimulating O O O
at O O O
once, O O O
and O O O
the O O O
New O O O
York O O O
strip O O O
with O O O
marrow O O O
butter O O O
is O O O
a O O O
clever O O O
way O O O
to O O O
acknowledge O O O
Manhattan's O O O
own O O O
beef-eating O O O
rituals, O O O
even O O O
if O O O
it O O O
would O O O
draw O O O
blank O O O
stares O O O
on O O O
the O O O
streets O O O
of O O O
Saigon. O O O
If O O O
you, O O O
like O O O
me, O O O
are O O O
naturally O O O
skeptical O O O
when O O O
servers O O O
persistently O O O
push O O O
a O O O
big-ticket O O O
item, O O O
you O O O
might O O O
be O O O
tempted O O O
to O O O
blaze O O O
your O O O
own O O O
path O O O
through O O O
Madame O O O
Vo O O O
BBQ's O O O
menu. O O O
But O O O
once O O O
you've O O O
tried O O O
the O O O
bo O O O
bay O O O
mon O O O
you O O O
have, O O O
by O O O
and O O O
large, O O O
seen O O O
the O O O
kitchen O O O
at O O O
its O O O
best. O O O
Yes, O O O
you O O O
could O O O
get O O O
the O O O
whole O O O
catfish, O O O
and O O O
if O O O
you O O O
are O O O
not O O O
into O O O
beef O O O
perhaps O O O
you O O O
should. O O O
Despite O O O
what O O O
the O O O
menu O O O
says, O O O
the O O O
catfish O O O
is O O O
not O O O
grilled, O O O
but O O O
fried O O O
and O O O
then O O O
baked. O O O
It O O O
was O O O
perfectly O O O
done O O O
the O O O
night O O O
I O O O
had O O O
it, O O O
and O O O
was O O O
filleted O O O
at O O O
the O O O
table O O O
by O O O
a O O O
server O O O
who O O O
knew O O O
his O O O
way O O O
around O O O
a O O O
fish O O O
skeleton. O O O
By O O O
that O O O
time, O O O
all O O O
that O O O
was O O O
left O O O
to O O O
do O O O
was O O O
to O O O
wrap O O O
a O O O
chunk O O O
of O O O
fish O O O
in O O O
lettuce O O O
and O O O
rice O O O
paper O O O
with O O O
a O O O
squeeze O O O
of O O O
grilled O O O
lemon O O O
and O O O
some O O O
of O O O
the O O O
sautéed O O O
shallots, O O O
lemongrass O O O
and O O O
bird O O O
chiles O O O
that O O O
the O O O
kitchen O O O
had O O O
ladled O O O
along O O O
the O O O
snaking O O O
curve O O O
of O O O
the O O O
spine. O O O
If O O O
you O O O
are O O O
thinking O O O
about O O O
a O O O
vegetable, O O O
the O O O
skewered O O O
and O O O
grilled O O O
okra O O O
pods O O O
in O O O
soy O O O
are O O O
crunchy O O O
and O O O
unslimy. O O O
The O O O
other O O O
appetizers, O O O
though, O O O
can O O O
be O O O
tricky. O O O
One O O O
night, O O O
the O O O
grilled O O O
scallop O O O
brushed O O O
with O O O
duck O O O
fat O O O
was O O O
transporting; O O O
on O O O
another, O O O
it O O O
tasted O O O
too O O O
much O O O
like O O O
the O O O
grill. O O O
Spring O O O
rolls O O O
filled O O O
with O O O
short O O O
rib O O O
and O O O
bone O O O
marrow O O O
seemed O O O
pointlessly O O O
indulgent, O O O
and O O O
so O O O
did O O O
their O O O
truffle O O O
hoisin O O O
dipping O O O
sauce O O O
in O O O
which O O O
I O O O
couldn't O O O
taste O O O
the O O O
truffles. O O O
A O O O
few O O O
dishes O O O
might O O O
have O O O
been O O O
improved O O O
if O O O
they'd O O O
arrived O O O
while O O O
hot, O O O
like O O O
the O O O
extra-large O O O
grilled O O O
oysters O O O
under O O O
caramelized O O O
sea O O O
urchin O O O
mayonnaise O O O
or O O O
the O O O
charred O O O
sea O O O
urchin, O O O
basted O O O
in O O O
its O O O
shell O O O
with O O O
butter, O O O
sake O O O
and O O O
fish O O O
sauce. O O O
Grilled O O O
prawns O O O
brushed O O O
with O O O
a O O O
lovely O O O
orange O O O
butter O O O
were O O O
slightly O O O
more O O O
mushy O O O
than O O O
two O O O
prawns O O O
sold O O O
for O O O
$38 O O O
should O O O
be. O O O
And O O O
while O O O
the O O O
44-ounce O O O
tomahawk O O O
steak O O O
was O O O
more O O O
than O O O
a O O O
fair O O O
deal O O O
at O O O
$90, O O O
it O O O
would O O O
have O O O
been O O O
helped O O O
by O O O
a O O O
more O O O
aggressive O O O
sear O O O
and O O O
more O O O
salt. O O O
On O O O
certain O O O
nights, O O O
the O O O
whole O O O
operation O O O
had O O O
a O O O
slack, O O O
inattentive O O O
feeling O O O
that's O O O
rare O O O
in O O O
new O O O
restaurants. O O O
The O O O
catfish O O O
sat O O O
on O O O
the O O O
table, O O O
getting O O O
cold, O O O
while O O O
we O O O
waited O O O
for O O O
the O O O
table O O O
salad O O O
to O O O
show O O O
up. O O O
The O O O
thick O O O
stems O O O
of O O O
stir-fried O O O
morning O O O
glory O O O
would O O O
have O O O
been O O O
better O O O
cut O O O
into O O O
shorter O O O
lengths. O O O
Madame O O O
Vo O O O
BBQ O O O
may O O O
eventually O O O
run O O O
as O O O
smoothly O O O
as O O O
its O O O
older O O O
sibling. O O O
While O O O
it O O O
works O O O
out O O O
the O O O
mechanics, O O O
the O O O
surest O O O
route O O O
to O O O
happiness O O O
is O O O
to O O O
eat O O O
the O O O
bo O O O
bay O O O
mon O O O
while O O O
sipping O O O
cold O O O
coconut O O O
water O O O
through O O O
a O O O
metal O O O
straw O O O
out O O O
of O O O
a O O O
whole O O O
green O O O
coconut O O O
that O O O
you O O O
hold O O O
in O O O
one O O O
hand, O O O
like O O O
a O O O
cup O O O
of O O O
coffee. O O O
Follow O O O
NYT O O O
Food O O O
on O O O
Twitter O O O
and O O O
NYT O O O
Cooking O O O
on O O O
Instagram O O O
, O O O
Facebook O O O
and O O O
Pinterest O O O
. O O O
Get O O O
regular O O O
updates O O O
from O O O
NYT O O O
Cooking, O O O
with O O O
recipe O O O
suggestions, O O O
cooking O O O
tips O O O
and O O O
shopping O O O
advice O O O
. O O O
   
   
