-DOCSTART- -X- -X- -X-
salvaged O O O
from O O O
what O O O
appears O O O
to O O O
have O O O
been O O O
a O O O
library O O O
or O O O
church O O O
vestry O O O
from O O O
around O O O
1900, O O O
is O O O
one O O O
of O O O
the O O O
neighborhood's O O O
most O O O
entrancing O O O
rooms; O O O
that O O O
the O O O
corridor, O O O
which O O O
seems O O O
too O O O
narrow O O O
and O O O
definitely O O O
climbs O O O
on O O O
its O O O
way O O O
toward O O O
a O O O
too-short O O O
brass O O O
door O O O
with O O O
no O O O
handle, O O O
is O O O
perspective-altering O O O
in O O O
a O O O
way O O O
a O O O
Surrealist O O O
would O O O
enjoy; O O O
and O O O
that O O O
Odo, O O O
a O O O
shadowy O O O
and O O O
windowless O O O
space O O O
on O O O
the O O O
far O O O
side O O O
of O O O
that O O O
door O O O
is O O O
an O O O
unusually O O O
tranquil O O O
shelter O O O
from O O O
crowds, O O O
noise O O O
and O O O
anything O O O
else O O O
you O O O
might O O O
want O O O
to O O O
get O O O
away O O O
from O O O
for O O O
a O O O
couple O O O
of O O O
hours. O O O
The O O O
14 O O O
counter O O O
seats O O O
face O O O
the O O O
kitchen O O O
and, O O O
in O O O
the O O O
middle O O O
of O O O
it, O O O
a O O O
charcoal-gray O O O
island. O O O
This O O O
is O O O
where O O O
Mr. O O O
Odo O O O
and O O O
his O O O
cooks O O O
assemble O O O
the O O O
other O O O
courses O O O
I O O O
promised O O O
to O O O
tell O O O
you O O O
about. O O O
Duck O O O
breast O O O
has O O O
been O O O
grilled O O O
over O O O
charcoal O O O
and O O O
positioned O O O
between O O O
two O O O
sauces. O O O
One O O O
is O O O
a O O O
black O O O
spill O O O
of O O O
concentrated O O O
soy O O O
spiced O O O
with O O O
sansho O O O
pepper; O O O
the O O O
other O O O
is O O O
an O O O
ivory O O O
pool O O O
of O O O
puréed O O O
apples O O O
and O O O
cream. O O O
These O O O
sauces O O O
contrast O O O
in O O O
every O O O
way O O O
you O O O
can O O O
think O O O
of, O O O
including O O O
East O O O
versus O O O
West, O O O
and O O O
they O O O
come O O O
together O O O
like O O O
opposing O O O
poles O O O
of O O O
a O O O
magnet. O O O
A O O O
springy O O O
chunk O O O
of O O O
truffle-flavored O O O
mochi O O O
is O O O
crisped O O O
on O O O
the O O O
grill O O O
and O O O
engulfed O O O
in O O O
a O O O
white-miso O O O
soup O O O
that O O O
has O O O
grated O O O
white O O O
truffles O O O
floating O O O
on O O O
the O O O
surface. O O O
You O O O
smell O O O
truffles O O O
in O O O
the O O O
air O O O
first, O O O
get O O O
them O O O
on O O O
the O O O
tip O O O
of O O O
your O O O
tongue O O O
next O O O
and O O O
finally O O O
taste O O O
them O O O
everywhere O O O
when O O O
they're O O O
released O O O
from O O O
the O O O
mochi. O O O
A O O O
croquette O O O
tastes O O O
something O O O
like O O O
an O O O
Italian O O O
rice O O O
ball O O O
made O O O
from O O O
New O O O
England O O O
clam O O O
chowder O O O
that O O O
has O O O
young O O O
bamboo O O O
shoots O O O
in O O O
it. O O O
This O O O
golden, O O O
breaded O O O
arancino O O O
is O O O
finished O O O
with O O O
dots O O O
of O O O
grated O O O
goat O O O
cheese. O O O
Shaved O O O
lamb O O O
shoulder, O O O
baby O O O
harukei O O O
turnip O O O
and O O O
two O O O
asparagus O O O
stalks O O O
as O O O
thin O O O
as O O O
licorice O O O
whip O O O
are O O O
served, O O O
still O O O
cooking, O O O
in O O O
a O O O
hot O O O
broth, O O O
a O O O
kaiseki O O O
version O O O
of O O O
shabu O O O
shabu. O O O
Odo O O O
-- O O O
incidentally, O O O
the O O O
name O O O
is O O O
pronounced O O O
as O O O
a O O O
set O O O
of O O O
initials, O O O
O.D.O. O O O
-- O O O
pursues O O O
local O O O
ingredients O O O
not O O O
just O O O
for O O O
its O O O
sushi O O O
course O O O
but O O O
throughout O O O
its O O O
menu. O O O
The O O O
simmered O O O
lamb O O O
used O O O
to O O O
gambol O O O
in O O O
the O O O
Hudson O O O
Valley, O O O
the O O O
croquetted O O O
topneck O O O
clams O O O
were O O O
raked O O O
in O O O
off O O O
Long O O O
Island O O O
and O O O
so O O O
on. O O O
Kaiseki's O O O
near-liturgical O O O
focus O O O
on O O O
timeliness O O O
almost O O O
seems O O O
to O O O
demand O O O
local O O O
ingredients, O O O
and O O O
they O O O
have O O O
been O O O
central O O O
to O O O
Niki O O O
Nakayama's O O O
strategy O O O
at O O O
n/naka O O O
in O O O
Los O O O
Angeles, O O O
but O O O
less O O O
so O O O
for O O O
New O O O
York's O O O
few O O O
kaiseki O O O
chefs. O O O
Chikara O O O
Sono O O O
at O O O
Kyo O O O
Ya O O O
, O O O
for O O O
instance, O O O
takes O O O
pains O O O
to O O O
import O O O
traditional O O O
ingredients O O O
from O O O
Japan O O O
the O O O
minute O O O
they're O O O
available. O O O
Mr. O O O
Odo O O O
came O O O
to O O O
New O O O
York O O O
as O O O
the O O O
chef O O O
of O O O
Kajitsu O O O
, O O O
the O O O
extraordinary O O O
restaurant O O O
on O O O
East O O O
39th O O O
Street O O O
that O O O
follows O O O
the O O O
vegetarian O O O
cooking O O O
tradition O O O
known O O O
as O O O
shojin O O O
ryori, O O O
born O O O
centuries O O O
ago O O O
in O O O
Zen O O O
Buddhist O O O
temples. O O O
One O O O
contribution O O O
he O O O
made O O O
in O O O
his O O O
five O O O
years O O O
there O O O
was O O O
to O O O
freshen O O O
up O O O
the O O O
menus O O O
with O O O
more O O O
food O O O
grown O O O
nearby. O O O
In O O O
the O O O
first O O O
and O O O
last O O O
tastes O O O
of O O O
his O O O
February O O O
and O O O
March O O O
menus, O O O
he O O O
anchors O O O
Odo O O O
firmly O O O
in O O O
the O O O
New O O O
York O O O
region. O O O
When O O O
you O O O
sit O O O
down, O O O
you O O O
are O O O
immediately O O O
poured O O O
a O O O
cup O O O
of O O O
cold O O O
sake. O O O
It O O O
is O O O
brewed O O O
in O O O
Brooklyn, O O O
and O O O
it O O O
is O O O
very O O O
good, O O O
swirling O O O
with O O O
fresh-fruit O O O
aromatics. O O O
Then O O O
at O O O
the O O O
end, O O O
after O O O
the O O O
fresh O O O
fruit, O O O
Mr. O O O
Odo O O O
serves O O O
ice O O O
cream O O O
made O O O
with O O O
kasu, O O O
the O O O
creamy O O O
solids O O O
left O O O
over O O O
at O O O
the O O O
end O O O
of O O O
sake O O O
distillation. O O O
The O O O
ice O O O
cream O O O
looks O O O
like O O O
vanilla O O O
and O O O
tastes, O O O
not O O O
surprisingly, O O O
like O O O
fermented O O O
rice. O O O
This O O O
particular O O O
kasu O O O
is O O O
supplied O O O
by O O O
the O O O
same O O O
brewery O O O
in O O O
Brooklyn O O O
that O O O
makes O O O
the O O O
sake. O O O
Expanding O O O
his O O O
range O O O
to O O O
meat O O O
and O O O
fish O O O
at O O O
Odo, O O O
he O O O
has O O O
kept O O O
the O O O
resourcefulness O O O
that O O O
limitations O O O
encourage. O O O
Somewhere O O O
along O O O
the O O O
way O O O
Mr. O O O
Odo O O O
also O O O
picked O O O
up O O O
technical O O O
skills O O O
in O O O
traditions O O O
far O O O
outside O O O
kaiseki. O O O
Each O O O
night, O O O
in O O O
the O O O
gohan O O O
course, O O O
Odo O O O
offers O O O
a O O O
choice O O O
of O O O
three O O O
starchy O O O
dishes. O O O
This O O O
is O O O
where O O O
I O O O
encountered O O O
a O O O
very O O O
fine O O O
seafood O O O
curry O O O
over O O O
rice; O O O
an O O O
elegant O O O
bowl O O O
of O O O
short O O O
ramen O O O
noodles O O O
in O O O
king O O O
crab O O O
broth; O O O
and O O O
fresh O O O
soba O O O
served O O O
with O O O
little O O O
pieces O O O
of O O O
pickled O O O
vegetables O O O
and O O O
wasabi O O O
blossoms, O O O
looking O O O
a O O O
bit O O O
like O O O
broccoli O O O
florets O O O
but O O O
tasting O O O
like O O O
mustard. O O O
As O O O
with O O O
the O O O
cocktail O O O
and O O O
the O O O
sushi, O O O
each O O O
of O O O
these O O O
dishes O O O
could, O O O
if O O O
Mr. O O O
Odo O O O
wanted, O O O
be O O O
leveraged O O O
into O O O
separate O O O
specialized O O O
restaurants, O O O
or O O O
food-hall O O O
stands. O O O
You O O O
could O O O
tell O O O
yourself O O O
that O O O
$200 O O O
is O O O
a O O O
large O O O
amount O O O
of O O O
money O O O
for O O O
a O O O
single O O O
meal O O O
or O O O
you O O O
could O O O
say O O O
that O O O
for O O O
the O O O
chance O O O
to O O O
visit O O O
all O O O
these O O O
different O O O
establishments O O O
without O O O
leaving O O O
your O O O
seat, O O O
it's O O O
a O O O
pretty O O O
good O O O
deal. O O O
Either O O O
way, O O O
you'd O O O
be O O O
right. O O O
Follow O O O
NYT O O O
Food O O O
on O O O
Twitter O O O
and O O O
NYT O O O
Cooking O O O
on O O O
Instagram O O O
, O O O
Facebook O O O
and O O O
Pinterest O O O
. O O O
Get O O O
regular O O O
updates O O O
from O O O
NYT O O O
Cooking, O O O
with O O O
recipe O O O
suggestions, O O O
cooking O O O
tips O O O
and O O O
shopping O O O
advice O O O
. O O O
   
   
