-DOCSTART- -X- -X- -X-
Bread O B-EST B-EST
and O I-EST I-EST
Salt O I-EST I-EST
sells O O O
inside O O O
its O O O
bakery O B-TYPE B-TYPE
and O O O
restaurant O O O
on O O O
Palisade O B-LOC B-LOC
Avenue, O I-LOC I-LOC
up O O O
in O O O
the O O O
Jersey O B-LOC B-LOC
City O I-LOC I-LOC
Heights. O I-LOC I-LOC
At O O O
any O O O
given O O O
time, O O O
three O O O
to O O O
six O O O
pizzas O B-FOOD B-FOOD
sit O O O
on O O O
the O O O
counter. O O O
They O O O
are O O O
oblong O O O
and, O O O
because O O O
they O O O
are O O O
baked O O O
without O O O
a O O O
pan O O O
to O O O
shape O O O
the O O O
dough, O B-FOOD B-FOOD
they O O O
have O O O
rounded O O O
corners, O O O
like O O O
a O O O
horse O O O
track. O O O
The O O O
crust O B-FOOD O
is O O O
noticeably O O O
lightweight O O O
when O O O
you O O O
pick O O O
it O O O
up, O O O
an O O O
impression O O O
that O O O
is O O O
confirmed O O O
by O O O
the O O O
mouth O O O
and, O O O
later, O O O
the O O O
stomach. O O O
The O O O
interior O O O
is O O O
honeycombed O O O
with O O O
air O O O
pockets. O O O
The O O O
underside O O O
of O O O
each O O O
slice O O O
is O O O
strong O O O
enough O O O
to O O O
carry O O O
a O O O
relatively O O O
heavy O O O
load O O O
of O O O
toppings O O O
without O O O
bending O O O
or O O O
collapsing. O O O
This O O O
structural O O O
soundness O O O
is O O O
key O O O
to O O O
the O O O
pleasure. O O O
The O O O
toppings O O O
on O O O
a O O O
Bread O B-EST B-EST
and O I-EST I-EST
Salt O I-EST I-EST
slice O O O
are O O O
not O O O
decorations O O O
or O O O
seasonings, O O O
as O O O
they O O O
often O O O
are O O O
on O O O
round O O O
pizza. O B-FOOD O
Each O O O
one O O O
is O O O
the O O O
point O O O
of O O O
its O O O
slice: O O O
a O O O
mix O O O
of O O O
fresh O O O
mushrooms O B-FOOD B-FOOD
with O O O
pepper, O B-FOOD B-FOOD
parsley O B-FOOD B-FOOD
and O O O
flecks O O O
of O O O
grated O O O
Parmigiano-Reggiano; O B-FOOD B-FOOD
zucchini O B-FOOD B-FOOD
shaved O O O
into O O O
fine O O O
threads O O O
and O O O
showered O O O
at O O O
the O O O
last O O O
minute O O O
with O O O
mint O B-FOOD B-FOOD
leaves; O I-FOOD I-FOOD
slices O O O
of O O O
late-summer O O O
red O B-FOOD B-FOOD
and O I-FOOD I-FOOD
yellow O I-FOOD I-FOOD
peppers O I-FOOD I-FOOD
picked O O O
while O O O
they O O O
still O O O
had O O O
few O O O
faintly O O O
bitter O O O
streaks O O O
of O O O
green O O O
reaching O O O
up O O O
their O O O
sides; O O O
a O O O
rough, O O O
dark O O O
pesto O B-FOOD B-FOOD
spooned O O O
around O O O
cherry O B-FOOD B-FOOD
tomatoes O I-FOOD I-FOOD
that O O O
were O O O
roasted O O O
until O O O
their O O O
skins O O O
turned O O O
black O O O
and O O O
pulled O O O
away O O O
from O O O
the O O O
globes O O O
of O O O
pulp O O O
inside; O O O
Concord O B-FOOD B-FOOD
grapes O I-FOOD I-FOOD
that O O O
blotch O O O
the O O O
dough O B-FOOD O
with O O O
purple O O O
like O O O
exploded O O O
jelly O B-FOOD O
grenades. O O O
A O O O
chef's O O O
hand O O O
is O O O
at O O O
work O O O
here, O O O
tossing O O O
black O B-FOOD B-FOOD
pepper O I-FOOD I-FOOD
and O O O
rosemary O B-FOOD B-FOOD
over O O O
the O O O
grape O B-DISH B-DISH
pizza, O I-DISH I-DISH
adding O O O
salt O B-FOOD O
and O O O
excellent O O O
Sicilian O B-FOOD B-FOOD
olive O I-FOOD I-FOOD
oil O I-FOOD I-FOOD
to O O O
the O O O
tomato O B-FOOD B-FOOD
pulp, O O I-FOOD
and O O O
hammering O O O
basil O B-FOOD B-FOOD
and O O O
hazelnuts O B-FOOD B-FOOD
for O O O
the O O O
pesto O B-FOOD B-FOOD
in O O O
a O O O
mortar. O O O
The O O O
hand O O O
belongs O O O
to O O O
Rick O O O
Easton, O O O
who O O O
oversees O O O
the O O O
pizzas O B-FOOD B-FOOD
and O O O
the O O O
nonpizzas O O O
and O O O
owns O O O
the O O O
restaurant. O O O
He O O O
also O O O
owned O O O
its O O O
predecessor, O O O
the O O O
Bread O B-EST B-EST
and O I-EST I-EST
Salt O I-EST I-EST
that O O O
operated O O O
in O O O
Pittsburgh O B-LOC B-LOC
for O O O
all O O O
of O O O
2015 O O O
plus O O O
a O O O
few O O O
weeks O O O
on O O O
either O O O
side. O O O
For O O O
a O O O
short-lived O O O
place, O O O
it O O O
got O O O
a O O O
lot O O O
of O O O
media O O O
attention, O O O
luring O O O
restaurant O O O
hunters O O O
and O O O
recipe O O O
gatherers O O O
from O O O
across O O O
the O O O
country. O O O
By O O O
the O O O
start O O O
of O O O
2016, O O O
he O O O
had O O O
decided O O O
to O O O
move O O O
to O O O
New O B-LOC B-LOC
York O I-LOC I-LOC
City. O I-LOC I-LOC
When O O O
his O O O
first O O O
job O O O
fell O O O
through, O O O
he O O O
began O O O
shopping O O O
for O O O
a O O O
location O O O
for O O O
Bread O B-EST B-EST
and O I-EST I-EST
Salt. O I-EST I-EST
The O O O
real O O O
estate O O O
market O O O
had O O O
ideas O O O
of O O O
its O O O
own, O O O
as O O O
it O O O
often O O O
does, O O O
which O O O
is O O O
how O O O
the O O O
incarnation O O O
of O O O
Bread O B-EST B-EST
and O I-EST I-EST
Salt O I-EST I-EST
that O O O
Mr. O O O
Easton O O O
opened O O O
early O O O
this O O O
summer O O O
wound O O O
up O O O
in O O O
New O B-LOC O
Jersey. O I-LOC O
In O O O
addition O O O
to O O O
cheaper O O O
rents, O O O
Jersey O B-LOC B-LOC
City O I-LOC I-LOC
has O O O
ordinances O O O
that O O O
allow O O O
customers O O O
to O O O
show O O O
up O O O
with O O O
bottles O O O
of O O O
wine O B-FOOD B-FOOD
or O O O
beer O B-FOOD B-FOOD
and O O O
drink O O O
them, O O O
a O O O
handy O O O
policy O O O
because O O O
Bread O B-EST B-EST
and O I-EST I-EST
Salt's O I-EST I-EST
beverage O O O
list O O O
has O O O
nothing O O O
more O O O
potent O O O
than O O O
Italian O B-FOOD B-FOOD
sodas O I-FOOD I-FOOD
and O O O
sparkling O B-FOOD O
water. O I-FOOD O
Each O O O
night's O O O
menu, O O O
written O O O
in O O O
chalk O O O
on O O O
a O O O
blackboard O O O
next O O O
to O O O
the O O O
counter O O O
where O O O
you O O O
order, O O O
contains O O O
at O O O
least O O O
as O O O
many O O O
things O O O
that O O O
are O O O
not O O O
pizza O B-FOOD B-FOOD
as O O O
things O O O
that O O O
are. O O O
Generally O O O
these O O O
other O O O
items O O O
are O O O
modest O O O
in O O O
size O O O
and O O O
trattoria-ish O B-TYPE B-TYPE
in O O O
spirit; O O O
prepared O O O
ahead O O O
of O O O
time, O O O
they O O O
need O O O
at O O O
most O O O
five O O O
minutes O O O
in O O O
the O O O
oven O O O
before O O O
a O O O
cook O O O
will O O O
arrange O O O
them O O O
on O O O
a O O O
board O O O
and O O O
carry O O O
them O O O
to O O O
one O O O
of O O O
the O O O
25 O O O
or O O O
so O O O
seats. O O O
I O O O
wish O O O
the O O O
tripe O B-DISH O
stewed O I-DISH O
in O I-DISH O
spicy O I-DISH O
tomato O I-DISH B-FOOD
sauce, O I-DISH I-FOOD
the O O O
way O O O
Romans O O O
do O O O
it, O O O
were O O O
available O O O
all O O O
the O O O
time. O O O
It O O O
is O O O
not, O O O
but O O O
the O O O
meatballs O B-DISH B-FOOD
almost O O O
always O O O
are, O O O
and O O O
they O O O
are O O O
wonderful, O O O
made O O O
with O O O
enough O O O
bread O B-FOOD B-FOOD
that O O O
they O O O
are O O O
extremely O O O
tender O O O
in O O O
a O O O
bright O O O
marinara. O B-FOOD B-FOOD
Another O O O
reliable O O O
find O O O
is O O O
a O O O
sandwich O B-FOOD O
of O O O
some O O O
kind, O O O
made O O O
with O O O
plain, O O O
untopped O O O
pizza. O B-FOOD B-FOOD
Twice O O O
I've O O O
had O O O
a O O O
warm O O O
mortadella O B-DISH B-DISH
sandwich O I-DISH I-DISH
there, O O O
and O O O
both O O O
times O O O
I O O O
was O O O
convinced O O O
there O O O
was O O O
no O O O
way O O O
to O O O
improve O O O
on O O O
it. O O O
One O O O
dish O O O
was O O O
denoted O O O
on O O O
the O O O
menu O O O
by O O O
a O O O
single O O O
word: O O O
beans. O B-DISH B-FOOD
I've O O O
thought O O O
of O O O
it O O O
nearly O O O
every O O O
day O O O
since, O O O
partly O O O
because O O O
the O O O
beans O B-FOOD B-FOOD
-- O O O
scarlet O B-FOOD B-FOOD
runners O I-FOOD I-FOOD
-- O O O
were O O O
perfectly O O O
intact O O O
but O O O
perfectly O O O
tender; O O O
partly O O O
because O O O
of O O O
the O O O
brooding O O O
depth O O O
they O O O
took O O O
on O O O
from O O O
being O O O
finished O O O
with O O O
sweet O B-FOOD B-FOOD
red O I-FOOD I-FOOD
peppers O I-FOOD I-FOOD
that O O O
the O O O
kitchen O O O
dried O O O
and O O O
fried, O O O
an O O O
ingredient O O O
the O O O
Italians O O O
call O O O
peperoni O B-FOOD B-FOOD
cruschi; O I-FOOD I-FOOD
and O O O
partly O O O
because O O O
their O O O
broth O B-FOOD O
tasted O O O
so O O O
good O O O
when O O O
given O O O
a O O O
chance O O O
to O O O
soak O O O
into O O O
the O O O
slice O O O
of O O O
thick-crusted O O O
sourdough O B-FOOD B-FOOD
bread O I-FOOD I-FOOD
that O O O
came O O O
on O O O
top. O O O
That O O O
bread O B-FOOD B-FOOD
is O O O
Mr. O O O
Easton's, O O O
too. O O O
It O O O
comes O O O
with O O O
a O O O
lot O O O
of O O O
things, O O O
and O O O
it O O O
is O O O
excellent. O O O
Bread O B-EST B-EST
and O I-EST I-EST
Salt O I-EST I-EST
is O O O
still O O O
settling O O O
into O O O
New O B-LOC B-LOC
Jersey. O I-LOC I-LOC
Some O O O
ingredients O O O
may O O O
be O O O
better O O O
when O O O
Mr. O O O
Easton O O O
has O O O
had O O O
time O O O
to O O O
infiltrate O O O
the O O O
local O O O
farm O O O
scene. O O O
In O O O
August, O O O
when O O O
the O O O
state O O O
was O O O
rolling O O O
in O O O
juicy O O O
peaches, O B-FOOD B-FOOD
he O O O
was O O O
serving O O O
crunchy O O O
unripe O O O
ones O O O
in O O O
red O B-FOOD B-FOOD
wine O I-FOOD I-FOOD
for O O O
dessert. O O O
There O O O
was O O O
also O O O
a O O O
very O O O
strange O O O
cantaloupe O B-DISH B-DISH
pudding. O I-DISH I-DISH
By O O O
September O O O
things O O O
were O O O
looking O O O
up; O O O
one O O O
day O O O
there O O O
was O O O
a O O O
scoop O O O
of O O O
Tristar O B-DISH B-DISH
strawberry O I-DISH I-DISH
sorbet O I-DISH I-DISH
served O O O
with O O O
anise-seed-flecked O B-FOOD B-DISH
polenta O I-FOOD I-DISH
gelato, O I-FOOD I-DISH
both O O O
made O O O
by O O O
Superiority O B-EST B-EST
Burger. O I-EST I-EST
(Mr. O O O
Easton O O O
is O O O
friendly O O O
with O O O
that O O O
restaurant's O O O
owner, O O O
Brooks O O O
Headley O O O
, O O O
and O O O
helped O O O
devise O O O
the O O O
recipe O O O
for O O O
the O O O
focaccia O B-FOOD B-FOOD
Superiority O B-EST B-EST
Burger O I-EST I-EST
serves O O O
on O O O
Fridays.) O O O
Although O O O
Mr. O O O
Easton O O O
has O O O
a O O O
handful O O O
of O O O
employees, O O O
Bread O B-EST B-EST
and O I-EST I-EST
Salt O I-EST I-EST
has O O O
some O O O
of O O O
the O O O
blind O O O
spots O O O
of O O O
a O O O
one-person O O O
operation. O O O
It O O O
is O O O
not O O O
the O O O
easiest O O O
restaurant O O O
to O O O
communicate O O O
with, O O O
having O O O
an O O O
Instagram O O O
account O O O
but O O O
no O O O
website O O O
or O O O
phone. O O O
On O O O
a O O O
recent O O O
Sunday, O O O
when O O O
the O O O
restaurant O O O
was O O O
supposed O O O
to O O O
open O O O
at O O O
1 O O O
p.m., O O O
a O O O
sign O O O
on O O O
the O O O
front O O O
door O O O
announced O O O
that O O O
it O O O
would O O O
be O O O
delayed O O O
until O O O
1:30. O O O
That O O O
was O O O
the O O O
last O O O
communiqué; O O O
the O O O
doors O O O
were O O O
not O O O
unlocked O O O
until O O O
2. O O O
But O O O
Mr. O O O
Easton O O O
has O O O
a O O O
singular O O O
vision, O O O
and O O O
it O O O
is O O O
the O O O
reason O O O
the O O O
food O O O
is O O O
so O O O
compelling. O O O
Looking O O O
around O O O
at O O O
the O O O
place, O O O
you're O O O
not O O O
sure O O O
how O O O
it O O O
can O O O
keep O O O
going O O O
like O O O
this. O O O
But O O O
then O O O
the O O O
plates O O O
start O O O
to O O O
come O O O
out O O O
of O O O
the O O O
kitchen O O O
and O O O
you O O O
don't O O O
want O O O
them O O O
ever O O O
to O O O
stop. O O O
Follow O O O
NYT O O O
Food O O O
on O O O
Twitter O O O
and O O O
NYT O O O
Cooking O O O
on O O O
Instagram O O O
, O O O
Facebook O O O
, O O O
YouTube O O O
and O O O
Pinterest O O O
. O O O
Get O O O
regular O O O
updates O O O
from O O O
NYT O O O
Cooking, O O O
with O O O
recipe O O O
suggestions, O O O
cooking O O O
tips O O O
and O O O
shopping O O O
advice O O O
. O O O
   
   
