-DOCSTART- -X- -X- -X-
you O O O
might O O O
not O O O
know O O O
that O O O
you're O O O
about O O O
to O O O
be O O O
served O O O
Mr. O O O
Burnette's O O O
cheese-steak B-DISH B-DISH O
crostini. I-DISH I-DISH O
(These O O O
are O O O
small O O O
toasts B-FOOD B-FOOD O
stacked O O O
with O O O
seared B-FOOD B-FOOD O
filet I-FOOD I-FOOD O
and O O O
melted B-FOOD B-FOOD O
cheese, I-FOOD I-FOOD O
and O O O
in O O O
between O O O
are O O O
onions B-FOOD B-FOOD O
that O O O
have O O O
been O O O
caramelized O O O
until O O O
they're O O O
sweet O O O
enough O O O
to O O O
be O O O
a O O O
dessert O O O
topping. O O O
The O O O
Cheddar B-FOOD B-FOOD O
would O O O
cause O O O
every O O O
Philadelphian O O O
who O O O
lives O O O
within O O O
10 O O O
blocks O O O
of O O O
East B-LOC B-LOC O
Passyunk I-LOC I-LOC O
Avenue I-LOC I-LOC O
to O O O
pick O O O
up O O O
the O O O
nearest O O O
blunt O O O
object, O O O
but O O O
it O O O
makes O O O
a O O O
certain O O O
amount O O O
of O O O
sense O O O
when O O O
you O O O
taste O O O
it.) O O O
Some O O O
of O O O
Belle B-EST B-EST O
Harlem's I-EST I-EST O
space O O O
limitations O O O
are, O O O
in O O O
fact, O O O
a O O O
little O O O
constricting. O O O
When O O O
the O O O
place O O O
is O O O
full, O O O
some O O O
customers O O O
have O O O
to O O O
ride O O O
sidesaddle, O O O
their O O O
knees O O O
angled O O O
away O O O
from O O O
the O O O
counter, O O O
because O O O
if O O O
they O O O
faced O O O
it O O O
head-on O O O
they'd O O O
cut O O O
off O O O
the O O O
narrow O O O
path O O O
to O O O
the O O O
restroom O O O
in O O O
the O O O
back. O O O
But O O O
275 O O O
square O O O
feet O O O
are O O O
what O O O
the O O O
Burnettes O O O
have O O O
to O O O
work O O O
with, O O O
and O O O
they O O O
have O O O
made O O O
this O O O
shallow O O O
sliver O O O
into O O O
something O O O
rare O O O
not O O O
just O O O
in O O O
Harlem B-LOC B-LOC O
but O O O
in O O O
all O O O
Manhattan. B-LOC B-LOC O
One O O O
of O O O
the O O O
peculiarities O O O
of O O O
dining O O O
in O O O
the O O O
city, O O O
circa O O O
2019, O O O
is O O O
that O O O
the O O O
more O O O
high-functioning O O O
a O O O
restaurant O O O
is, O O O
the O O O
less O O O
likely O O O
you O O O
are O O O
to O O O
encounter O O O
a O O O
proprietor. O O O
There O O O
are O O O
exceptions, O O O
of O O O
course, O O O
but O O O
often O O O
the O O O
most O O O
successful O O O
restaurateurs O O O
are O O O
very O O O
busy O O O
people, O O O
so O O O
they O O O
leave O O O
their O O O
dining O O O
rooms O O O
in O O O
the O O O
hands O O O
of O O O
professional O O O
managers. O O O
Proprietors O O O
aren't O O O
always O O O
as O O O
smooth O O O
as O O O
professionals, O O O
but O O O
they O O O
are O O O
as O O O
attuned O O O
to O O O
what O O O
goes O O O
on O O O
in O O O
their O O O
dining O O O
rooms O O O
as O O O
new O O O
parents O O O
are O O O
to O O O
the O O O
noises O O O
coming O O O
from O O O
a O O O
bassinet. O O O
I O O O
never O O O
quite O O O
felt O O O
as O O O
if O O O
I O O O
were O O O
attending O O O
a O O O
dinner O O O
party O O O
in O O O
the O O O
Burnettes' O O O
apartment, O O O
which O O O
is O O O
the O O O
feeling O O O
they O O O
say O O O
they're O O O
going O O O
for, O O O
but O O O
I O O O
always O O O
knew O O O
I O O O
was O O O
in O O O
a O O O
place O O O
that O O O
somebody O O O
cared O O O
about. O O O
Their O O O
original O O O
plan O O O
was O O O
to O O O
feed O O O
everyone O O O
the O O O
same O O O
meal O O O
-- O O O
a O O O
tasting O O O
menu. O O O
"We O O O
found O O O
out O O O
pretty O O O
quickly O O O
Harlem B-LOC O O
wasn't O O O
ready," O O O
Mr. O O O
Burnette O O O
said O O O
in O O O
an O O O
interview. O O O
How O O O
quickly? O O O
"We O O O
tried O O O
one O O O
night." O O O
Belle B-EST O O
Harlem I-EST O O
rolled O O O
out O O O
an O O O
à O O O
la O O O
carte O O O
menu O O O
the O O O
next O O O
day. O O O
It O O O
stuck. O O O
The O O O
first O O O
half O O O
is O O O
given O O O
to O O O
smaller O O O
plates, O O O
although O O O
one O O O
of O O O
the O O O
hallmarks O O O
of O O O
the O O O
restaurant O O O
is O O O
that O O O
the O O O
Burnettes O O O
don't O O O
serve O O O
anything O O O
truly O O O
small. O O O
They O O O
want O O O
you O O O
to O O O
eat. O O O
Two O O O
people O O O
could O O O
get O O O
away O O O
with O O O
ordering O O O
one O O O
main O O O
course O O O
and O O O
two O O O
appetizers, O O O
though O O O
I'd O O O
urge O O O
anyone O O O
going O O O
to O O O
Belle B-EST B-EST O
Harlem I-EST I-EST O
not O O O
to O O O
overlook O O O
dessert. O O O
These O O O
introductory O O O
dishes O O O
are O O O
where O O O
Mr. O O O
Burnette O O O
takes O O O
casual O B-CUISINE O
American B-CUISINE I-CUISINE O
vernacular O I-CUISINE O
food O O O
like O O O
chicken B-DISH B-DISH O
and I-DISH I-DISH O
waffles I-DISH I-DISH O
out O O O
for O O O
a O O O
stroll. O O O
His O O O
fried B-DISH B-FOOD O
chicken I-DISH I-FOOD O
has O O O
a O O O
convoluted, O O O
frilly O O O
crust, B-FOOD O O
with O O O
plenty O O O
of O O O
golden O O O
surface O O O
area O O O
for O O O
the O O O
jalapeño-banana B-FOOD B-FOOD O
syrup I-FOOD I-FOOD O
to O O O
get O O O
lost O O O
in. O O O
The O O O
pizzelles B-DISH B-FOOD O
are O O O
a O O O
new O O O
idea O O O
of O O O
his, O O O
replacing O O O
the O O O
regular O O O
waffles B-FOOD B-FOOD O
he O O O
used O O O
to O O O
make, O O O
and O O O
they O O O
work O O O
best O O O
when O O O
he O O O
cooks O O O
them O O O
to O O O
a O O O
dark O O O
crisp. O O O
This O O O
is O O O
also O O O
where O O O
you'll O O O
find O O O
the O O O
cheese-steak B-DISH B-DISH O
crostini, I-DISH I-DISH O
as O O O
well O O O
as O O O
spring B-DISH B-FOOD O
rolls I-DISH I-FOOD O
stuffed I-DISH O O
with I-DISH O O
macaroni I-DISH B-FOOD O
and I-DISH I-FOOD O
cheese I-DISH I-FOOD O
-- O O O
kid O O O
food O O O
in O O O
a O O O
fried B-FOOD O O
shell, I-FOOD O O
yes, O O O
but O O O
a O O O
bacon B-FOOD B-FOOD O
marmalade I-FOOD I-FOOD O
with O O O
fresh B-FOOD O O
dill I-FOOD B-FOOD O
makes O O O
it O O O
unexpectedly O O O
complex, O O O
a O O O
chef's O O O
dish. O O O
The O O O
bottom O O O
of O O O
the O O O
menu O O O
is O O O
more O O O
substantial: O O O
The O O O
pan-seared, B-DISH B-DISH O
smoked I-DISH I-DISH O
pork I-DISH I-DISH O
tenderloin, I-DISH I-DISH O
for O O O
instance, O O O
is O O O
bigger O O O
than O O O
what O O O
usually O O O
crosses O O O
a O O O
12-seat O O O
tasting O O O
counter. O O O
This O O O
month, O O O
Mr. O O O
Burnette O O O
is O O O
laying O O O
the O O O
barrels O O O
of O O O
pork B-DISH B-FOOD O
over O O O
a O O O
cherry B-DISH B-FOOD O
compote I-DISH I-FOOD O
with O O O
basil B-DISH B-FOOD O
leaves, I-DISH I-FOOD O
with O O O
a O O O
few O O O
snap O O O
peas O O O
for O O O
added O O O
sweetness. O O O
He O O O
brings O O O
a O O O
keen O O O
sense O O O
of O O O
what O O O
to O O O
do O O O
with O O O
ingredients O O O
as O O O
they O O O
come O O O
into O O O
season O O O
to O O O
the O O O
vegetables O O O
he O O O
grows O O O
on O O O
the O O O
roof O O O
of O O O
the O O O
Burnettes' O O O
apartment O O O
building, O O O
a O O O
block O O O
away. O O O
The O O O
tiny O O O
yields O O O
of O O O
an O O O
urban O O O
garden O O O
wouldn't O O O
satisfy O O O
a O O O
larger O O O
restaurant, O O O
but O O O
they O O O
can O O O
shuffle O O O
right O O O
onto O O O
the O O O
menu O O O
at O O O
Belle O O O
Harlem, O O O
and O O O
shuffle O O O
off O O O
again O O O
when O O O
they're O O O
all O O O
gone. O O O
This O O O
month, O O O
there O O O
are O O O
thin O O O
bands O O O
of O O O
zucchini O O O
under O O O
the O O O
beef O O O
tenderloin, O O O
and O O O
young, O O O
soft O O O
favas O O O
around O O O
the O O O
lobster O O O
salad. O O O
There O O O
are O O O
more O O O
favas O O O
over O O O
pan-seared O O O
dorade O O O
and O O O
garden O O O
chives, O O O
with O O O
the O O O
almost O O O
transparently O O O
thin O O O
noodles O O O
tossed O O O
with O O O
butter O O O
and O O O
cream O O O
and O O O
tucked O O O
under O O O
the O O O
fish O O O
fillet. O O O
Mr. O O O
Burnette, O O O
who O O O
is O O O
black O O O
and O O O
who O O O
grew O O O
up O O O
in O O O
rural O O O
southwestern O O O
Virginia, O O O
has O O O
said O O O
he O O O
worked O O O
up O O O
the O O O
nerve O O O
to O O O
move O O O
north O O O
for O O O
culinary O O O
school O O O
after O O O
seeing O O O
the O O O
chef O O O
Marcus O O O
Samuelsson O O O
on O O O
television O O O
. O O O
("I O O O
thought, O O O
hell, O O O
if O O O
he O O O
could O O O
do O O O
it, O O O
I O O O
could O O O
do O O O
it, O O O
too.") O O O
Sometimes O O O
today, O O O
in O O O
his O O O
restaurant O O O
less O O O
than O O O
a O O O
mile O O O
away O O O
from O O O
Mr. O O O
Samuelsson's O O O
Red O O O
Rooster O O O
Harlem O O O
, O O O
he O O O
reaches O O O
back O O O
to O O O
his O O O
childhood O O O
for O O O
ideas. O O O
A O O O
dessert O O O
in O O O
a O O O
glass O O O
called O O O
the O O O
Triflin' O O O
Ho-Ho O O O
is O O O
an O O O
acknowledged O O O
homage O O O
to O O O
Hostess O O O
cakes, O O O
although O O O
there O O O
is O O O
an O O O
English O O O
trifle O O O
in O O O
the O O O
mix, O O O
too, O O O
as O O O
well O O O
as O O O
a O O O
trace O O O
of O O O
Spice O O O
Market O O O
, O O O
where O O O
Mr. O O O
Burnette O O O
once O O O
worked. O O O
The O O O
chocolate O O O
in O O O
the O O O
broken O O O
shards O O O
of O O O
cake O O O
pulses, O O O
intriguingly, O O O
with O O O
Urfa O O O
pepper; O O O
its O O O
heat O O O
rubs O O O
up O O O
against O O O
the O O O
passion-fruit O O O
cream, O O O
brandied O O O
cherries O O O
and O O O
whipped O O O
cream O O O
that O O O
fill O O O
the O O O
glass. O O O
A O O O
year O O O
ago, O O O
Belle O O O
Harlem O O O
eliminated O O O
tips O O O
and O O O
raised O O O
prices. O O O
If O O O
you O O O
take O O O
that O O O
into O O O
account, O O O
check O O O
totals O O O
can O O O
still O O O
seem O O O
high, O O O
especially O O O
if O O O
you O O O
happen O O O
to O O O
be O O O
served O O O
pale, O O O
limp O O O
housemade O O O
potato O O O
chips O O O
or O O O
a O O O
$42 O O O
duck O O O
breast O O O
with O O O
a O O O
bitter O O O
arugula O O O
sauce O O O
and O O O
a O O O
poached O O O
pear O O O
that O O O
tastes O O O
like O O O
alcohol. O O O
The O O O
margins O O O
must O O O
be O O O
tight. O O O
At O O O
times O O O
you O O O
almost O O O
hear O O O
them O O O
squeak, O O O
as O O O
when O O O
Ms. O O O
Burnette O O O
anxiously O O O
reminds O O O
you O O O
that O O O
you O O O
were O O O
a O O O
few O O O
minutes O O O
late O O O
and O O O
suggests O O O
you O O O
order O O O
quickly O O O
so O O O
she O O O
can O O O
turn O O O
the O O O
seat O O O
in O O O
time O O O
for O O O
the O O O
next O O O
reservation. O O O
A O O O
professional O O O
manager O O O
might O O O
have O O O
brought O O O
a O O O
more O O O
soothing O O O
manner O O O
to O O O
the O O O
exchange. O O O
But O O O
a O O O
manager O O O
might O O O
not O O O
be O O O
as O O O
genuinely O O O
happy O O O
to O O O
see O O O
a O O O
party O O O
of O O O
three O O O
walk O O O
in O O O
without O O O
a O O O
reservation O O O
just O O O
when O O O
three O O O
seats O O O
had O O O
opened O O O
up, O O O
and O O O
might O O O
not O O O
smile O O O
as O O O
widely O O O
when O O O
told O O O
that O O O
the O O O
sparkling O O O
rosé O O O
is O O O
fantastic O O O
with O O O
the O O O
lobster O O O
salad, O O O
and O O O
would O O O
she O O O
mind O O O
pouring O O O
another O O O
glass? O O O
No, O O O
she O O O
doesn't O O O
mind O O O
at O O O
all. O O O
Follow O O O
NYT O O O
Food O O O
on O O O
Twitter O O O
and O O O
NYT O O O
Cooking O O O
on O O O
Instagram O O O
, O O O
Facebook O O O
, O O O
YouTube O O O
and O O O
Pinterest O O O
. O O O
Get O O O
regular O O O
updates O O O
from O O O
NYT O O O
Cooking, O O O
with O O O
recipe O O O
suggestions, O O O
cooking O O O
tips O O O
and O O O
shopping O O O
advice O O O
. O O O
   
   
