-DOCSTART- -X- -X- -X-
Wei O I-EST I-EST
Fang, O I-EST I-EST
an O O O
import O O O
from O O O
Miami O B-LOC B-LOC
that O O O
has O O O
private O O O
booths, O O O
simultaneous O O O
videos O O O
projected O O O
side O O O
by O O O
side O O O
on O O O
the O O O
walls O O O
and O O O
a O O O
robot O O O
host O O O
by O O O
the O O O
entrance. O O O
(Adding O O O
to O O O
the O O O
sense O O O
of O O O
a O O O
future O O O
gone O O O
awry, O O O
the O O O
robot O O O
wasn't O O O
working O O O
the O O O
last O O O
time O O O
I O O O
went.) O O O
A O O O
few O O O
blocks O O O
south O O O
is O O O
Tang O B-EST B-EST
Hotpot O I-EST I-EST
, O O I-EST
probably O O O
the O O O
most O O O
luxe O O O
hot O B-FOOD B-TYPE
pot O I-FOOD I-TYPE
in O O O
the O O O
city. O O O
The O O O
menu O O O
is O O O
illustrated O O O
with O O O
still-life O O O
ingredient O O O
photographs O O O
that O O O
look O O O
as O O O
if O O O
Vermeer O O O
painted O O O
them, O O O
and O O O
the O O O
pictures O O O
aren't O O O
that O O O
far O O O
off O O O
from O O O
reality. O O O
Almost O O O
all O O O
of O O O
these O O O
emporiums O O O
offer O O O
Sichuan O B-CUISINE B-DISH
hot O B-FOOD I-DISH
pot, O I-FOOD I-DISH
a O O O
broth O B-FOOD O
covered O O O
in O O O
a O O O
deep O O O
slice O O O
of O O O
chile O B-FOOD B-FOOD
oil O I-FOOD I-FOOD
in O O O
which O O O
dried O B-FOOD B-FOOD
red O I-FOOD I-FOOD
chiles, O I-FOOD I-FOOD
Sichuan O B-FOOD B-FOOD
peppercorns O I-FOOD I-FOOD
and O O O
various O O O
other O O O
spices O O O
churn O O O
around O O O
like O O O
the O O O
remains O O O
of O O O
toy O O O
sailboats O O O
after O O O
a O O O
hurricane. O O O
But O O O
Da O B-EST B-EST
Long O I-EST I-EST
Yi O I-EST I-EST
Hot O I-EST I-EST
Pot, O I-EST I-EST
which O O O
opened O O O
in O O O
May O O O
in O O O
a O O O
second-story O O O
space O O O
above O O O
Canal O B-LOC B-LOC
Street, O I-LOC I-LOC
has O O O
the O O O
advantage O O O
over O O O
most O O O
of O O O
its O O O
competitors O O O
of O O O
having O O O
originated O O O
in O O O
Sichuan. O B-LOC B-LOC
Its O O O
home O O O
base, O O O
from O O O
which O O O
more O O O
than O O O
200 O O O
Da O B-EST B-EST
Long O I-EST I-EST
Yis O I-EST I-EST
have O O O
issued, O O O
is O O O
the O O O
provincial O O O
capital O O O
of O O O
Chengdu. O B-LOC B-LOC
Chongqing O B-LOC B-LOC
was O O O
administratively O O O
sheared O O O
from O O O
the O O O
rest O O O
of O O O
the O O O
province O O O
in O O O
1997. O O O
Although O O O
you O O O
key O O O
your O O O
name O O O
into O O O
a O O O
touch O O O
pad O O O
at O O O
the O O O
top O O O
of O O O
the O O O
stairs O O O
to O O O
get O O O
on O O O
Da O B-EST B-EST
Long O I-EST I-EST
Yi's O I-EST I-EST
waiting O O O
list, O O O
and O O O
you O O O
learn O O O
that O O O
your O O O
table O O O
is O O O
ready O O O
from O O O
an O O O
automated O O O
text, O O O
you O O O
order O O O
by O O O
penciling O O O
an O O O
X O O O
on O O O
the O O O
paper O O O
menu, O O O
in O O O
a O O O
box O O O
next O O O
to O O O
the O O O
item O O O
you O O O
want. O O O
The O O O
menu O O O
also O O O
suggests O O O
the O O O
length O O O
of O O O
time O O O
each O O O
item O O O
should O O O
be O O O
held O O O
down O O O
in O O O
the O O O
boiling O O O
soup. O B-FOOD O
It O O O
goes O O O
without O O O
saying O O O
that O O O
you O O O
will O O O
want O O O
a O O O
Sichuan O B-CUISINE B-DISH
hot O B-FOOD I-DISH
pot O I-FOOD I-DISH
at O O O
Da O B-EST B-EST
Long O I-EST I-EST
Yi. O I-EST I-EST
You O O O
will O O O
be O O O
asked O O O
whether O O O
you O O O
want O O O
it O O O
mild, O O O
medium O O O
or O O O
spicy, O O O
although O O O
in O O O
my O O O
experience O O O
there O O O
isn't O O O
much O O O
difference. O O O
A O O O
more O O O
important O O O
question O O O
is O O O
whether O O O
you O O O
will O O O
cook O O O
your O O O
meal O O O
in O O O
Sichuan O B-CUISINE B-FOOD
broth O B-FOOD I-FOOD
alone; O O O
in O O O
a O O O
split O O O
pot O O O
with O O O
Sichuan O B-CUISINE B-FOOD
broth O B-FOOD I-FOOD
on O O O
one O O O
side O O O
and O O O
either O O O
tomato O B-FOOD B-FOOD
or O O O
mushroom O B-FOOD B-FOOD
broth, O I-FOOD I-FOOD
neither O O O
of O O O
them O O O
spicy, O O O
on O O O
the O O O
other; O O O
or O O O
in O O O
a O O O
three-chambered O O O
pot O O O
with O O O
some O O O
of O O O
each. O O O
The O O O
narrow O O O
range O O O
of O O O
choices O O O
can O O O
be O O O
an O O O
advantage O O O
for O O O
a O O O
novice O O O
hot O O O
potter, O O O
who O O O
might O O O
be O O O
swamped O O O
by O O O
the O O O
maximalist O O O
menus O O O
at O O O
Tang O B-EST B-EST
or O O O
Niu O B-EST B-EST
Pot. O I-EST I-EST
The O O O
split O O O
pots O O O
make O O O
Da O B-EST B-EST
Long O I-EST I-EST
Yi O I-EST I-EST
a O O O
good O O O
place O O O
to O O O
take O O O
somebody O O O
with O O O
a O O O
low O O O
tolerance O O O
for O O O
heat, O O O
although O O O
as O O O
a O O O
practical O O O
matter O O O
it O O O
is O O O
impossible O O O
to O O O
eat O O O
a O O O
Sichuan O B-CUISINE B-DISH
hot O B-FOOD I-DISH
pot O I-FOOD I-DISH
meal O O O
without O O O
ingesting O O O
at O O O
least O O O
a O O O
spoonful O O O
or O O O
two O O O
of O O O
chile O B-FOOD B-FOOD
oil. O I-FOOD I-FOOD
Old O O O
hands O O O
know O O O
that O O O
the O O O
oil O B-FOOD O
tends O O O
to O O O
pool O O O
away O O O
from O O O
the O O O
region O O O
of O O O
the O O O
broth O B-FOOD O
that O O O
is O O O
bubbling O O O
most O O O
furiously, O O O
and O O O
ingredients O O O
that, O O O
after O O O
cooking, O O O
are O O O
removed O O O
from O O O
the O O O
pot O O O
in O O O
this O O O
area O O O
will O O O
emerge O O O
relatively O O O
clean. O O O
Whether O O O
this O O O
is O O O
desirable O O O
varies O O O
from O O O
eater O O O
to O O O
eater O O O
and O O O
from O O O
ingredient O O O
to O O O
ingredient. O O O
Deeply O O O
furrowed, O O O
folded O O O
or O O O
layered O O O
foods O O O
-- O O O
the O O O
Kungfu O B-FOOD B-DISH
beef O I-FOOD I-DISH
tripe O I-FOOD I-DISH
spread O O O
out O O O
on O O O
a O O O
mound O O O
of O O O
chipped O O O
ice; O O O
the O O B-DISH
tofu O B-FOOD I-DISH
skins; O I-FOOD I-DISH
the O O B-FOOD
fried O B-FOOD I-FOOD
dough O I-FOOD I-FOOD
sticks O I-FOOD I-FOOD
known O O O
as O O O
youtiao O B-FOOD B-DISH
or, O O O
on O O O
Da O B-EST O
Long O I-EST O
Yi's O I-EST O
menu, O O O
"fried O B-DISH B-DISH
bun" O I-DISH I-DISH
-- O O O
retain O O O
spicy O O O
oil O B-FOOD O
in O O O
quantities O O O
that O O O
may O O O
become O O O
challenging. O O O
Extremely O O O
smooth O O O
items, O O O
like O O O
the O O O
hard-cooked O B-FOOD B-DISH
quail O I-FOOD I-DISH
eggs, O I-FOOD I-DISH
the O O O
rabbit O B-FOOD B-DISH
kidneys O I-FOOD I-DISH
speared O O O
on O O O
a O O O
toothpick, O O O
or O O O
the O O O
long O O O
and O O O
surprisingly O O O
slippery O O O
tubes O O O
of O O B-DISH
duck O B-FOOD I-DISH
intestine, O I-FOOD I-DISH
on O O O
the O O O
other O O O
hand, O O O
can O O O
survive O O O
a O O O
trip O O O
through O O O
the O O O
deepest O O O
patch O O O
of O O O
chile O B-FOOD B-FOOD
oil O I-FOOD I-FOOD
without O O O
any O O O
appreciable O O O
damage. O O O
You O O O
can, O O O
if O O O
you O O O
like, O O O
follow O O O
the O O O
custom O O O
of O O O
Chengdu O B-LOC B-LOC
or O O O
Chongqing O B-LOC B-LOC
by O O O
focusing O O O
on O O O
ingredients O O O
that O O O
are O O O
prized O O O
more O O O
for O O O
feel O O O
than O O O
flavor. O O O
The O O O
duck O B-FOOD B-DISH
intestines, O I-FOOD I-DISH
for O O O
instance, O O O
which O O O
quickly O O O
contract O O O
in O O O
the O O O
hot O O O
broth O B-FOOD O
and O O O
come O O O
out O O O
about O O O
30 O O O
seconds O O O
later O O O
with O O O
the O O O
texture O O O
of O O O
barely O O O
cooked O O O
squid. O B-FOOD B-FOOD
Or O O O
the O O O
pale O O O
ivory O O O
sheets O O O
of O O O
flattened O B-FOOD B-DISH
artery, O I-FOOD I-DISH
which O O O
after O O O
cooking O O O
about O O O
twice O O O
as O O O
long O O O
have O O O
a O O O
long-lasting O O O
chew O O O
that O O O
reminds O O O
me O O O
of O O O
geoduck. O B-FOOD B-FOOD
On O O O
the O O O
other O O O
hand, O O O
more O O O
flavorful O O O
ingredients, O O O
once O O O
they've O O O
cooked O O O
for O O O
a O O O
few O O O
minutes, O O O
can O O O
help O O O
punch O O O
up O O O
the O O O
broths, O B-FOOD O
which O O O
aren't O O O
quite O O O
as O O O
deep O O O
or O O O
complex O O O
as O O O
they O O O
are O O O
at O O O
some O O O
other O O O
hot O B-FOOD O
pot O I-FOOD O
providers. O O O
This O O O
does O O O
not O O O
apply O O O
to O O O
the O O O
lengths O O O
of O O O
corn O B-FOOD B-DISH
on O I-FOOD I-DISH
the O I-FOOD I-DISH
cob, O I-FOOD I-DISH
which O O O
don't O O O
taste O O O
like O O O
anything O O O
to O O O
begin O O O
with. O O O
And O O O
I O O O
would O O O
avoid O O O
the O O O
"vegetable O B-DISH B-DISH
platter," O I-DISH I-DISH
which O O O
was O O O
more O O O
like O O O
a O O O
lettuce O B-FOOD B-FOOD
platter. O O O
But O O O
it O O O
is O O O
useful O O O
to O O O
keep O O O
in O O O
mind O O O
that O O O
if O O O
you O O O
toss O O O
sliced O O O
king O B-FOOD B-FOOD
oyster O I-FOOD I-FOOD
mushrooms, O I-FOOD I-FOOD
or O O O
crown O B-FOOD B-FOOD
daisy O I-FOOD I-FOOD
greens, O I-FOOD I-FOOD
or O O O
bands O O O
of O O O
kelp O B-FOOD B-FOOD
tied O O O
into O O O
knots, O O O
or O O O
even O O O
the O O O
Hershey's O B-FOOD O
Kiss-shaped O I-FOOD O
fish O B-FOOD B-FOOD
balls O I-FOOD I-FOOD
with O O O
gooey O O O
orange O B-FOOD O
roe O I-FOOD B-FOOD
inside, O O O
into O O O
the O O O
soup O B-FOOD O
and O O O
forget O O O
about O O O
them O O O
for O O O
a O O O
while, O O O
both O O O
the O O O
ingredients O O O
and O O O
the O O O
soup O B-FOOD O
will O O O
rise O O O
to O O O
the O O O
occasion. O O O
Some O O O
ingredients, O O O
though, O O O
you O O O
hold O O O
in O O O
your O O O
chopsticks, O O O
watching O O O
for O O O
30 O O O
seconds O O O
or O O O
a O O O
minute O O O
until O O O
you O O O
can O O O
see O O O
they're O O O
ready. O O O
The O O O
marble O O O
tiles O O O
of O O O
Wagyu O B-FOOD B-DISH
rib O I-FOOD I-DISH
are O O O
in O O O
this O O O
category, O O O
and O O O
the O O O
New O B-FOOD B-DISH
Zealand O I-FOOD I-DISH
lamb O I-FOOD I-DISH
shaved O O O
as O O O
thin O O O
as O O O
prosciutto, O B-FOOD B-FOOD
and O O O
the O O O
Kurobuta O B-FOOD B-DISH
pork O I-FOOD I-DISH
belly O I-FOOD I-DISH
from O O O
Japan. O B-LOC B-LOC
The O O O
whole O O O
prawns O B-FOOD B-DISH
on O O O
wooden O O O
skewers O O O
will O O O
be O O O
tender O O O
and O O O
running O O O
with O O O
juices O O O
in O O O
just O O O
over O O O
a O O O
minute. O O O
The O O O
sweet, O O O
small O O O
flounder O B-FOOD B-DISH
fillets O I-FOOD I-DISH
might O O O
need O O O
twice O O O
that. O O O
Even O O O
if O O O
you O O O
are O O O
careful O O O
to O O O
pull O O O
these O O O
bites O O O
out O O O
in O O O
the O O O
bubbling O O O
center O O O
of O O O
the O O O
pot, O O O
away O O O
from O O O
the O O O
oil, O B-FOOD O
the O O O
chiles O B-FOOD B-FOOD
and O O O
Sichuan O B-FOOD B-FOOD
peppercorns O I-FOOD I-FOOD
will O O O
catch O O O
up O O O
with O O O
you O O O
sooner O O O
or O O O
later. O O O
They O O O
build O O O
up O O O
on O O O
your O O O
tongue, O O O
they O O O
slowly O O O
infiltrate O O O
your O O O
dipping O B-FOOD O
sauce, O I-FOOD O
and O O O
the O O O
mala O B-FOOD O
tingle O O O
will O O O
take O O O
over. O O O
There O O O
is O O O
no O O O
fighting O O O
it O O O
at O O O
that O O O
point, O O O
of O O O
course, O O O
though O O O
a O O O
bowl O O O
of O O O
white O B-FOOD B-FOOD
rice O I-FOOD I-FOOD
is O O O
a O O O
good O O O
investment O O O
in O O O
the O O O
future. O O O
And O O O
when O O O
conversation O O O
at O O O
the O O O
table O O O
has O O O
stopped O O O
completely, O O O
when O O O
the O O O
water O B-FOOD O
you O O O
keep O O O
pouring O O O
into O O O
sadistically O O O
small O O O
cups O O O
won't O O O
help O O O
any O O O
more, O O O
there O O O
is O O O
one O O O
thing O O O
that O O O
will: O O O
fresh O B-FOOD B-DISH
watermelon O I-FOOD I-DISH
juice, O I-FOOD I-DISH
sold O O O
by O O O
the O O O
carafe. O O O
Follow O O O
NYT O O O
Food O O O
on O O O
Twitter O O O
and O O O
NYT O O O
Cooking O O O
on O O O
Instagram O O O
, O O O
Facebook O O O
, O O O
YouTube O O O
and O O O
Pinterest O O O
. O O O
Get O O O
regular O O O
updates O O O
from O O O
NYT O O O
Cooking, O O O
with O O O
recipe O O O
suggestions, O O O
cooking O O O
tips O O O
and O O O
shopping O O O
advice O O O
. O O O
   
   
