-DOCSTART- -X- -X- -X-
cheesecakes B-FOOD O O
and O O O
everything O O O
else. O O O
You O O O
cannot O O O
get O O O
Anne O O O
Burrell O O O
to O O O
sprinkle O O O
a O O O
Lexus O O O
over O O O
the O O O
top O O O
of O O O
your O O O
mac B-FOOD B-FOOD O
and I-FOOD I-FOOD O
cheese, I-FOOD I-FOOD O
however, O O O
and O O O
not O O O
just O O O
because O O O
the O O O
cheapest O O O
one O O O
costs O O O
$33,000 O O O
more O O O
than O O O
a O O O
bag O O O
of O O O
crunchy O O O
orange O O O
snacks. O O O
Intersect O O O
by O O O
Lexus O O O
takes O O O
a O O O
different O O O
approach, O O O
closer O O O
to O O O
that O O O
of O O O
A/D/O O B-EST O
, O O O
a O O O
"creative O O O
hub" O O O
in O O O
Greenpoint, B-LOC B-LOC O
Brooklyn, I-LOC I-LOC O
owned O O O
by O O O
the O O O
car O O O
brand O O O
Mini. O O O
A/D/O O B-EST O
offers O O O
temporary O O O
exhibitions, O O O
talks, O O O
performances, O O O
work O O O
spaces O O O
for O O O
designers O O O
and O O O
a O O O
sun-filled, O O O
roomy O O O
Scandinavian B-CUISINE O O
cafe B-TYPE B-TYPE O
whose O O O
kitchen O O O
was, O O O
for O O O
a O O O
time, O O O
overseen O O O
by O O O
the O O O
chef O O O
Fredrik O O O
Berselius O O O
and O O O
the O O O
restaurateur O O O
Claus O O O
Meyer O O O
. O O O
(Mr. O O O
Berselius O O O
is O O O
no O O O
longer O O O
involved.) O O O
When O O O
I O O O
ate O O O
at O O O
the O O O
cafe, B-TYPE B-TYPE O
shortly O O O
after O O O
A/D/O O B-EST O
opened, O O O
the O O O
food O O O
barely O O O
dented O O O
my O O O
consciousness, O O O
although O O O
I O O O
remember O O O
thinking O O O
that O O O
if O O O
I O O O
worked O O O
nearby O O O
I O O O
probably O O O
would O O O
drop O O O
in O O O
for O O O
lunch O O O
or O O O
a O O O
cortado. O B-FOOD O
In O O O
the O O O
same O O O
way, O O O
if O O O
I O O O
find O O O
myself O O O
in O O O
the O O O
meatpacking B-LOC O O
district I-LOC O O
by O O O
day, O O O
I O O O
might O O O
join O O O
the O O O
Wi-Fi O O O
philosophers O O O
who O O O
occupy O O O
the O O O
spindle-backed O O O
chairs O O O
downstairs O O O
at O O O
Intersect, B-EST B-EST O
just O O O
so O O O
I O O O
could O O O
get O O O
a O O O
maple-bacon B-DISH B-FOOD O
scone, I-DISH I-FOOD O
a O O O
recipe O O O
imported O O O
from O O O
Frenchie B-EST B-EST O
to I-EST I-EST O
Go I-EST I-EST O
on O O O
the O O O
Rue B-LOC B-LOC O
du I-LOC I-LOC O
Nil I-LOC I-LOC O
in O O O
Paris. B-LOC B-LOC O
On O O O
the O O O
other O O O
hand, O O O
I'd O O O
go O O O
well O O O
out O O O
of O O O
my O O O
way O O O
to O O O
eat O O O
upstairs O O O
at O O O
Intersect B-EST B-EST O
again. O O O
It's O O O
not O O O
a O O O
restaurant O O O
in O O O
three O O O
dimensions O O O
-- O O O
the O O O
service, O O O
while O O O
skilled, O O O
is O O O
a O O O
bit O O O
anonymous, O O O
and O O O
the O O O
interior O O O
is O O O
a O O O
hodgepodge O O O
of O O O
expensive, O O O
subtle O O O
design O O O
and O O O
bric-a-brac O O O
that O O O
might O O O
have O O O
been O O O
ordered O O O
from O O O
a O O O
catalog. O O O
But O O O
the O O O
food O O O
is O O O
some O O O
of O O O
the O O O
most O O O
engaging O O O
I've O O O
come O O O
across O O O
in O O O
the O O O
past O O O
few O O O
months, O O O
and O O O
it O O O
will O O O
go O O O
away O O O
after O O O
the O O O
end O O O
of O O O
March, O O O
when O O O
Mr. O O O
Marchand's O O O
menu O O O
will O O O
be O O O
replaced O O O
by O O O
one O O O
devised O O O
by O O O
another O O O
chef O O O
from O O O
somewhere O O O
else O O O
in O O O
the O O O
world, O O O
chosen O O O
by O O O
representatives O O O
from O O O
Union O O O
Square O O O
Hospitality O O O
Group O O O
and O O O
Lexus. O O O
(A O O O
formal O O O
review, O O O
with O O O
stars, O O O
would O O O
be O O O
obsolete O O O
almost O O O
as O O O
soon O O O
as O O O
it O O O
was O O O
published.) O O O
I've O O O
never O O O
made O O O
it O O O
to O O O
Frenchie B-DISH B-EST O
or O O O
its O O O
branch O O O
in O O O
London. B-LOC B-LOC O
Many O O O
New B-LOC B-LOC O
York I-LOC I-LOC O
chefs O O O
have, O O O
however, O O O
and O O O
working O O O
my O O O
way O O O
through O O O
Mr. O O O
Marchand's O O O
dishes O O O
at O O O
Intersect B-EST B-EST O
helped O O O
me O O O
understand O O O
what O O O
other O O O
restaurants O O O
around O O O
town O O O
have O O O
been O O O
trying O O O
to O O O
imitate: O O O
the O O O
charred B-FOOD B-FOOD O
leaves, I-FOOD I-FOOD O
the O O O
cooked B-FOOD B-FOOD O
grains, I-FOOD I-FOOD O
the O O O
gently O O O
swirling O O O
patterns O O O
that O O O
suggest O O O
the O O O
chef O O O
has O O O
been O O O
plating O O O
food O O O
on O O O
a O O O
turntable. O O O
Grilled B-FOOD B-FOOD O
baby I-FOOD I-FOOD O
leek I-FOOD I-FOOD O
greens I-FOOD I-FOOD O
angled O O O
out O O O
around O O O
a O O O
pile O O O
of O O O
barley B-FOOD B-FOOD O
topped O O O
with O O O
what O O O
looked O O O
like O O O
a O O O
deviled B-FOOD B-FOOD O
egg. I-FOOD I-FOOD O
It O O O
was, O O O
in O O O
fact, O O O
a O O O
smoked B-FOOD B-FOOD O
and I-FOOD I-FOOD O
lemon-spiked I-FOOD I-FOOD O
yolk I-FOOD I-FOOD O
plopped O O O
in O O O
the O O O
center O O O
of O O O
some O O O
"whites" O B-FOOD O
made O O O
of O O O
Parmesan B-FOOD B-FOOD O
sabayon. I-FOOD I-FOOD O
Spice O O O
and O O O
crunch O O O
came O O O
from O O O
puffed B-FOOD B-FOOD O
barley I-FOOD I-FOOD O
dusted O O O
with O O O
piment B-FOOD B-FOOD O
d'Espelette. I-FOOD I-FOOD O
It O O O
was O O O
just O O O
tricky O O O
enough, O O O
this O O O
dish. O O O
And O O O
I O O O
loved O O O
the O O O
way O O O
a O O O
caraway B-FOOD B-FOOD O
brioche, I-FOOD I-FOOD O
pickled B-FOOD B-FOOD O
mustard I-FOOD I-FOOD O
seeds I-FOOD I-FOOD O
and O O O
cucumbers B-FOOD B-FOOD O
completed O O O
the O O O
deli B-TYPE B-TYPE O
allusions O O O
begun O O O
by O O O
a O O O
foie B-DISH B-FOOD O
gras I-DISH I-FOOD O
terrine I-DISH I-FOOD O
with O O O
layers O O O
of O O O
soft, O O O
smoky O O O
pastrami. B-FOOD B-FOOD O
There O O O
was O O O
a O O O
very O O O
welcome O O O
spin O O O
on O O O
skate B-DISH B-FOOD O
grenobloise I-DISH I-FOOD O
in O O O
which O O O
the O O O
fish B-FOOD B-FOOD O
was O O O
replaced O O O
by O O O
creamy O O O
white B-FOOD B-FOOD O
halibut I-FOOD I-FOOD O
under O O O
a O O O
golden O O O
bread-crumb B-FOOD B-FOOD O
crust; I-FOOD I-FOOD O
sea B-FOOD B-FOOD O
beans I-FOOD I-FOOD O
extended O O O
the O O O
briny O O O
flavor O O O
of O O O
capers B-FOOD B-FOOD O
in O O O
the O O O
brown B-FOOD B-FOOD O
butter I-FOOD I-FOOD O
sauce. I-FOOD I-FOOD O
And O O O
if O O O
this O O O
all O O O
sounds O O O
a O O O
bit O O O
cerebral, O O O
the O O O
big, O O O
pillowy, O O O
pan-seared B-DISH B-FOOD O
gnocchi I-DISH I-FOOD O
with I-DISH O O
fried I-DISH B-FOOD O
sweetbreads I-DISH I-FOOD O
and I-DISH O O
veal-glazed I-DISH B-FOOD O
mushrooms I-DISH I-FOOD O
proved O O O
that O O O
Mr. O O O
Marchand O O O
knows O O O
the O O O
appeal O O O
of O O O
animal O O O
instincts. O O O
What O O O
to O O O
make O O O
of O O O
those O O O
few O O O
dishes O O O
that O O O
did O O O
not O O O
come O O O
together O O O
-- O O O
the O O O
pebbles O O O
of O O O
cauliflower B-FOOD B-FOOD O
under O O O
a O O O
layer O O O
of O O O
seeds B-FOOD B-FOOD O
and O O O
nuts B-FOOD B-FOOD O
that O O O
looked O O O
as O O O
if O O O
it O O O
had O O O
spilled O O O
from O O O
a O O O
bird O O O
feeder, O O O
or O O O
the O O O
lukewarm O O O
chocolate B-DISH B-FOOD O
mousse I-DISH I-FOOD O
at O O O
the O O O
bottom O O O
of O O O
a O O O
deep O O O
bowl? O O O
Was O O O
the O O O
problem O O O
Mr. O O O
Marchand's O O O
recipes? O O O
The O O O
way O O O
the O O O
Union O O O
Square O O O
Hospitality O O O
kitchen O O O
crew, O O O
led O O O
by O O O
Nickolas O O O
Martinez, O O O
had O O O
carried O O O
them O O O
out? O O O
The O O O
local O O O
terroir? O O O
Mr. O O O
Martinez O O O
and O O O
Dylan O O O
Shipsey, O O O
the O O O
general O O O
manager, O O O
say O O O
they O O O
want O O O
customers O O O
to O O O
feel O O O
as O O O
if O O O
they O O O
are O O O
walking O O O
into O O O
Frenchie B-EST B-EST O
in O O O
Paris. B-LOC B-LOC O
Intersect B-EST B-EST O
does O O O
not O O O
have O O O
the O O O
premodern O O O
limestone O O O
wall O O O
and O O O
ceiling O O O
timbers O O O
of O O O
the O O O
Rue B-LOC B-LOC O
du I-LOC I-LOC O
Nil, I-LOC I-LOC O
but O O O
Mr. O O O
Marchand O O O
tried O O O
to O O O
sprinkle O O O
some O O O
Right B-LOC B-LOC O
Bank I-LOC I-LOC O
pixie O O O
dust O O O
on O O O
West B-LOC B-LOC O
14th I-LOC I-LOC O
Street I-LOC I-LOC O
by O O O
choosing O O O
the O O O
plates O O O
and O O O
bowls, O O O
consulting O O O
on O O O
flower O O O
arrangements O O O
and O O O
sharing O O O
his O O O
Spotify O O O
playlists. O O O
Maybe O O O
those O O O
things O O O
help. O O O
But O O O
the O O O
dining O O O
room, O O O
by O O O
the O O O
design O O O
firm O O O
Wonderwall O O O
, O O O
mostly O O O
looks O O O
like O O O
money O O O
to O O O
me, O O O
apart O O O
from O O O
the O O O
shelves O O O
half-filled O O O
with O O O
coffee-table O O O
books, O O O
black O O O
crow O O O
figurines O O O
and O O O
other O O O
eerily O O O
generic O O O
knickknacks. O O O
At O O O
least O O O
somebody O O O
had O O O
the O O O
good O O O
sense O O O
to O O O
keep O O O
the O O O
car O O O
downstairs, O O O
by O O O
the O O O
restrooms, O O O
before O O O
it O O O
was O O O
rolled O O O
out O O O
last O O O
weekend O O O
to O O O
make O O O
room O O O
for O O O
another O O O
temporary O O O
exhibition. O O O
In O O O
what O O O
may O O O
not O O O
be O O O
a O O O
good O O O
sign O O O
for O O O
Lexus, O O O
nobody O O O
paid O O O
much O O O
attention O O O
to O O O
it O O O
when O O O
I O O O
was O O O
there, O O O
but O O O
somebody O O O
was O O O
always O O O
marveling O O O
about O O O
the O O O
toilets, O O O
the O O O
Japanese O O O
kind O O O
that O O O
seem O O O
to O O O
know O O O
exactly O O O
what O O O
you O O O
are O O O
going O O O
to O O O
do O O O
before O O O
you O O O
do. O O O
The O O O
chef-in-residence O O O
conceit O O O
is O O O
not O O O
unique O O O
to O O O
Intersect. O B-EST O
On O O O
Mulberry B-LOC B-LOC O
Street, I-LOC I-LOC O
Chefs B-EST B-EST O
Club I-EST I-EST O
also O O O
turns O O O
its O O O
permanent O O O
kitchen O O O
crew O O O
over O O O
to O O O
somebody O O O
else's O O O
menu; O O O
a O O O
new O O O
restaurant O O O
in O O O
Houston, B-LOC B-LOC O
the O O O
Decatur B-EST B-EST O
Bar I-EST I-EST O
& I-EST I-EST O
Popup I-EST I-EST O
Factory I-EST I-EST O
, O O O
gives O O O
its O O O
entire O O O
space O O O
to O O O
prospective O O O
restaurateurs O O O
for O O O
three O O O
months O O O
at O O O
a O O O
time O O O
so O O O
they O O O
can O O O
test-drive O O O
their O O O
ideas O O O
before O O O
going O O O
out O O O
on O O O
their O O O
own. O O O
The O O O
chefs O O O
of O O O
Contra B-EST B-EST O
, O O O
in O O O
Manhattan, B-LOC B-LOC O
and O O O
other O O O
restaurants O O O
sometimes O O O
turn O O O
over O O O
the O O O
menu O O O
to O O O
friends O O O
of O O O
theirs O O O
for O O O
a O O O
night O O O
or O O O
two. O O O
The O O O
most O O O
ambitious O O O
experiment O O O
in O O O
this O O O
vein O O O
may O O O
be O O O
In B-EST B-EST O
Situ I-EST I-EST O
, O O O
the O O O
restaurant O O O
inside O O O
the O O O
San B-LOC B-LOC O
Francisco I-LOC I-LOC O
Museum I-LOC I-LOC O
of I-LOC I-LOC O
Modern I-LOC I-LOC O
Art I-LOC I-LOC O
that O O O
on O O O
any O O O
given O O O
day O O O
faithfully O O O
reproduces O O O
a O O O
dozen O O O
or O O O
so O O O
dishes O O O
that O O O
are O O O
strongly O O O
identified O O O
with O O O
other O O O
restaurants O O O
around O O O
the O O O
world. O O O
To O O O
understand O O O
the O O O
appeal O O O
for O O O
chefs O O O
of O O O
these O O O
pop-ups O B-TYPE O
and O O O
residencies, O B-TYPE O
think O O O
about O O O
the O O O
Instagram O O O
posts, O O O
the O O O
email-address O O O
caches, O O O
the O O O
preview O O O
news O O O
items, O O O
even O O O
the O O O
occasional O O O
reviews O O O
they O O O
generate. O O O
For O O O
a O O O
few O O O
months' O O O
or O O O
even O O O
a O O O
few O O O
nights' O O O
work, O O O
a O O O
restaurant O O O
can O O O
refresh O O O
its O O O
aura O O O
of O O O
newness O O O
and O O O
relevance. O O O
In O O O
an O O O
era O O O
that O O O
feeds O O O
on O O O
novelty, O O O
chefs O O O
who O O O
just O O O
keep O O O
plugging O O O
along O O O
can O O O
seem O O O
older O O O
than O O O
they O O O
really O O O
are. O O O
The O O O
events O O O
make O O O
the O O O
host O O O
restaurant O O O
look O O O
cooler, O O O
too. O O O
(It's O O O
been O O O
a O O O
while O O O
since O O O
Union O O O
Square O O O
Hospitality O O O
Group O O O
hired O O O
a O O O
chef O O O
who O O O
got O O O
menu O O O
analysts O O O
chattering O O O
the O O O
way O O O
Mr. O O O
Marchand O O O
does.) O O O
And O O O
of O O O
course, O O O
people O O O
who O O O
go O O O
to O O O
these O O O
dinners O O O
can O O O
boast O O O
about O O O
them O O O
on O O O
social O O O
media. O O O
It's O O O
a O O O
big, O O O
beautiful O O O
marketing O O O
ecosystem O O O
in O O O
which O O O
everybody O O O
from O O O
predators O O O
to O O O
bottom O O O
feeders O O O
gets O O O
to O O O
believe O O O
they're O O O
at O O O
the O O O
top O O O
of O O O
the O O O
food O O O
chain. O O O
   
   
