-DOCSTART- -X- -X- -X-
chile I-FOOD O I-FOOD
sauce, I-FOOD O I-FOOD
about O O O
as O O O
Indonesian B-CUISINE O B-CUISINE
as O O O
Betty O O O
White, O O O
but O O O
it O O O
is O O O
fresh O O O
and O O O
fluffy O O O
and O O O
not O O O
worth O O O
arguing O O O
about. O O O
Wayan's B-EST O B-EST
rendition O O O
of O O O
the O O O
street O O O
snack O O O
bakwan B-DISH O B-DISH
jagung I-DISH O I-DISH
is O O O
a O O O
golden O O O
agglomeration O O O
of O O O
corn B-FOOD O B-FOOD
kernels I-FOOD O I-FOOD
and O O O
shallots B-FOOD O B-FOOD
fried O O O
into O O O
a O O O
flat, O O O
crunchy O O O
disc. O O O
There O O O
had O O O
better O O O
be O O O
nasi B-DISH O B-DISH
goreng I-DISH O I-DISH
at O O O
any O O O
restaurant O O O
that O O O
is O O O
even O O O
playing O O O
at O O O
being O O O
Indonesian. B-CUISINE O B-CUISINE
There O O O
is, O O O
the O O O
rice B-FOOD O B-FOOD
fried O O O
just O O O
until O O O
it O O O
crackles O O O
a O O O
bit O O O
between O O O
your O O O
teeth. O O O
It O O O
has O O O
a O O O
gentle O O O
but O O O
genuine O O O
spice O O O
undercurrent O O O
that O O O
would O O O
be O O O
welcome O O O
in O O O
more O O O
of O O O
the O O O
cooking. O O O
Of O O O
course O O O
there O O O
is O O O
a O O O
gado B-DISH O B-DISH
gado, I-DISH O I-DISH
and O O O
this O O O
being O O O
2019, O O O
of O O O
course O O O
the O O O
main O O O
ingredient O O O
is O O O
avocado; B-FOOD O B-FOOD
the O O O
hard-cooked O O B-FOOD
eggs B-FOOD O I-FOOD
belong O O O
to O O O
quail. O O O
This O O O
time O O O
the O O O
peanut B-FOOD O B-FOOD
dressing I-FOOD O I-FOOD
isn't O O O
cloying O O O
or O O O
clumpy. O O O
As O O O
the O O O
plates O O O
get O O O
larger, O O O
few O O O
dishes O O O
really O O O
come O O O
forward O O O
as O O O
the O O O
kind O O O
of O O O
knockout O O O
that O O O
everybody O O O
will O O O
talk O O O
about O O O
later. O O O
The O O O
closest O O O
contender O O O
must O O O
be O O O
the O O O
lobster B-DISH O B-DISH
and I-DISH O I-DISH
basil I-DISH O I-DISH
with I-DISH O I-DISH
wavy I-DISH O I-DISH
noodles I-DISH O I-DISH
in O O O
a O O O
sauce O O O
containing, O O O
among O O O
other O O O
things, O O O
sweet B-FOOD O B-FOOD
soy I-FOOD O I-FOOD
and O O O
melted B-FOOD O B-FOOD
butter I-FOOD O I-FOOD
-- O O O
a O O O
combination O O O
that O O O
the O O O
senior O O O
Mr. O O O
Vongerichten O O O
has O O O
used O O O
so O O O
successfully O O O
that O O O
it O O O
may O O O
be O O O
his O O O
son's O O O
inheritance. O O O
Should O O O
the O O O
calamansi B-FOOD O B-FOOD
vinaigrette I-FOOD O I-FOOD
poured O O O
over O O O
the O O O
steamed B-DISH O B-DISH
black I-DISH O I-DISH
sea I-DISH O I-DISH
bass I-DISH O I-DISH
be O O O
more O O O
sour O O O
and O O O
spicy? O O O
Probably. O O O
But O O O
if O O O
there O O O
are O O O
few O O O
stars O O O
on O O O
the O O O
table, O O O
the O O O
contrast O O O
of O O O
flavors, O O O
colors, O O O
textures O O O
and O O O
techniques O O O
makes O O O
the O O O
meal O O O
into O O O
a O O O
memorable O O O
ensemble O O O
piece. O O O
The O O O
drumsticks B-FOOD O B-FOOD
in O O O
yellow B-DISH O B-DISH
chicken I-DISH O I-DISH
are O O O
crunchy, O O O
and O O O
the O O O
thighs B-FOOD O B-FOOD
are O O O
tender; O O O
both O O O
are O O O
mellow O O O
with O O O
a O O O
yellow B-FOOD O B-FOOD
curry I-FOOD O I-FOOD
seasoned O O O
by O O O
lemongrass B-FOOD O B-FOOD
and O O O
ginger. B-FOOD O B-FOOD
The O O O
tomato-chile B-FOOD O B-FOOD
sambal I-FOOD O I-FOOD
pressed O O O
into O O O
the O O O
surface O O O
of O O O
cod B-DISH O B-DISH
"bilindango" I-DISH O I-DISH
is O O O
potent O O O
enough O O O
to O O O
carry O O O
over O O O
to O O O
the O O O
spears O O O
of O O O
asparagus B-FOOD O B-FOOD
and O O O
fiddlehead B-FOOD O B-FOOD
ferns I-FOOD O I-FOOD
sprawled O O O
alongside. O O O
All O O O
of O O O
this O O O
looks O O O
very O O O
come-hither O O O
in O O O
the O O O
dining O O O
room, O O O
where O O O
the O O O
Rockwell O O O
Group O O O
has O O O
abandoned O O O
stadium-size O O O
props, O O O
building O O O
atmospheric O O O
effects O O O
instead O O O
out O O O
of O O O
contrasting O O O
textures O O O
and O O O
light O O O
values O O O
and O O O
the O O O
movement O O O
of O O O
shadows. O O O
This O O O
is O O O
the O O O
visual O O O
language O O O
of O O O
expensive O O O
tropical O O O
resorts, O O O
and O O O
Wayan B-EST O B-EST
seems O O O
to O O O
give O O O
people O O O
the O O O
feeling O O O
they're O O O
on O O O
vacation. O O O
It O O O
is O O O
not O O O
necessarily O O O
a O O O
loud O O O
restaurant, O O O
but O O O
New O O O
Yorkers O O O
are O O O
a O O O
loud O O O
people, O O O
and O O O
around O O O
10 O O O
the O O O
noise O O O
can O O O
start O O O
to O O O
press O O O
down. O O O
It O O O
is O O O
a O O O
good O O O
time O O O
to O O O
call O O O
for O O O
dessert. O O O
The O O O
purple-yam B-DISH O B-DISH
ice I-DISH O I-DISH
cream I-DISH O I-DISH
with I-DISH O O
banana I-DISH O B-FOOD
cake I-DISH O I-FOOD
and I-DISH O O
caramelized I-DISH O B-FOOD
bananas I-DISH O I-FOOD
is O O O
good O O O
if O O O
sundaes B-FOOD O B-FOOD
are O O O
your O O O
thing. O O O
The O O O
pandan B-DISH O B-DISH
custard I-DISH O I-DISH
under I-DISH O O
passion-fruit I-DISH O B-FOOD
pulp I-DISH O I-FOOD
gets O O O
a O O O
lot O O O
of O O O
mileage O O O
from O O O
just O O O
a O O O
few O O O
flavors. O O O
But O O O
the O O O
one O O O
that O O O
sounds O O O
too O O O
boring O O O
to O O O
bother O O O
with O O O
("assorted B-DISH O B-DISH
exotic I-DISH O I-DISH
fruit?") I-DISH O I-DISH
is O O O
worth O O O
a O O O
second O O O
look. O O O
Lychee, B-FOOD O B-FOOD
mango, B-FOOD O B-FOOD
pineapple B-FOOD O B-FOOD
and O O O
dragon B-FOOD O B-FOOD
fruit I-FOOD O I-FOOD
may O O O
not O O O
be O O O
particularly O O O
exotic, O O O
but O O O
a O O O
dip O O O
or O O O
a O O O
dunk O O O
into O O O
a O O O
dark, O O O
spicy B-FOOD O O
syrup I-FOOD O O
of I-FOOD O O
tamarind I-FOOD O B-FOOD
and I-FOOD O O
palm I-FOOD O B-FOOD
sugar I-FOOD O I-FOOD
will O O O
wake O O O
them O O O
right O O O
up. O O O
Follow O O O
NYT O O O
Food O O O
on O O O
Twitter O O O
and O O O
NYT O O O
Cooking O O O
on O O O
Instagram O O O
, O O O
Facebook O O O
, O O O
YouTube O O O
and O O O
Pinterest O O O
. O O O
Get O O O
regular O O O
updates O O O
from O O O
NYT O O O
Cooking, O O O
with O O O
recipe O O O
suggestions, O O O
cooking O O O
tips O O O
and O O O
shopping O O O
advice O O O
. O O O
   
   
