-DOCSTART- -X- -X- -X-
of O O O
chocolate, O O O
or O O O
a O O O
baba O O O
au O O O
rhum O O O
so O O O
drenched O O O
in O O O
booze O O O
that O O O
it O O O
might O O O
spontaneously O O O
combust O O O
if O O O
it O O O
weren't O O O
being O O O
restrained O O O
by O O O
a O O O
white O O O
dune O O O
of O O O
whipped O O O
Chantilly O O O
cream. O O O
The O O O
most O O O
significant O O O
change O O O
from O O O
the O O O
first O O O
Pastis O O O
to O O O
the O O O
second O O O
happened O O O
offstage. O O O
Mr. O O O
McNally, O O O
who O O O
had O O O
a O O O
stroke O O O
two O O O
years O O O
ago, O O O
has O O O
brought O O O
on O O O
the O O O
restaurateur O O O
Stephen O O O
Starr O O O
as O O O
a O O O
partner O O O
who, O O O
essentially, O O O
manages O O O
everything O O O
except O O O
the O O O
design. O O O
Familiar O O O
faces O O O
from O O O
La O O O
Mercerie O O O
and O O O
other O O O
Starr O O O
enterprises O O O
work O O O
alongside O O O
loyal O O O
retainers O O O
from O O O
the O O O
McNally O O O
empire. O O O
The O O O
McNally O O O
troops O O O
are O O O
exquisitely O O O
poised, O O O
self-assured, O O O
able O O O
to O O O
spot O O O
a O O O
misplaced O O O
butter O O O
knife O O O
from O O O
across O O O
the O O O
street. O O O
The O O O
Starr O O O
cadre O O O
is O O O
more O O O
casual, O O O
and O O O
occasionally O O O
a O O O
server O O O
will O O O
ask O O O
your O O O
opinion O O O
of O O O
"the O O O
flavors O O O
so O O O
far," O O O
a O O O
question O O O
that O O O
has O O O
surely O O O
never O O O
been O O O
uttered O O O
at O O O
Minetta O O O
Tavern O O O
. O O O
Mr. O O O
Starr O O O
has O O O
oversight O O O
of O O O
the O O O
wine O O O
list, O O O
which O O O
is O O O
less O O O
conservative O O O
than O O O
a O O O
typical O O O
McNally O O O
lineup, O O O
and O O O
of O O O
the O O O
food, O O O
which O O O
has O O O
not O O O
been O O O
a O O O
strong O O O
suit O O O
of O O O
the O O O
McNally O O O
organization O O O
since O O O
the O O O
chefs O O O
Lee O O O
Hanson O O O
and O O O
Riad O O O
Nasr O O O
went O O O
out O O O
on O O O
their O O O
own. O O O
Pastis's O O O
chef, O O O
Michael O O O
Abt, O O O
was O O O
until O O O
recently O O O
in O O O
charge O O O
of O O O
the O O O
kitchen O O O
at O O O
the O O O
Washington O O O
restaurant O O O
Le O O O
Diplomate O O O
, O O O
which O O O
Mr. O O O
Starr O O O
owns. O O O
Better O O O
qualifications O O O
would O O O
be O O O
hard O O O
to O O O
conjure, O O O
given O O O
that O O O
Le O O O
Diplomate O O O
is O O O
essentially O O O
an O O O
imitation O O O
McNally O O O
restaurant. O O O
Taking O O O
his O O O
cues O O O
from O O O
the O O O
old O O O
days, O O O
Mr. O O O
Abt O O O
is O O O
putting O O O
out O O O
simple, O O O
unadorned, O O O
hunger-obliterating O O O
French O O O
cuisine O O O
drawn O O O
from O O O
the O O O
era O O O
before O O O
supermarkets O O O
and O O O
fast O O O
food. O O O
The O O O
salad O O O
of O O O
pickled O O O
herring O O O
and O O O
carrots O O O
with O O O
boiled O O O
potatoes O O O
might O O O
come O O O
straight O O O
from O O O
Brasserie O O O
Lipp O O O
. O O O
The O O O
country O O O
pâté O O O
is O O O
laden O O O
with O O O
chicken O O O
livers O O O
and O O O
riddled O O O
with O O O
soft O O O
white O O O
pork O O O
fat O O O
in O O O
gobs O O O
the O O O
size O O O
of O O O
gumdrops, O O O
although O O O
it O O O
could O O O
stand O O O
more O O O
salt, O O O
and O O O
I'd O O O
be O O O
happy O O O
to O O O
trade O O O
the O O O
slab O O O
of O O O
butter O O O
that O O O
comes O O O
with O O O
it O O O
for O O O
a O O O
pot O O O
of O O O
mustard. O O O
The O O O
pâté O O O
is O O O
made O O O
in O O O
house, O O O
as O O O
is O O O
the O O O
gorgeously O O O
smooth O O O
boudin O O O
blanc. O O O
With O O O
the O O O
boudin, O O O
you O O O
want O O O
puréed O O O
potatoes O O O
that O O O
are O O O
almost O O O
liquid. O O O
That O O O
is O O O
what O O O
you O O O
get. O O O
You O O O
might O O O
argue O O O
that, O O O
when O O O
it O O O
offers O O O
chilled O O O
king O O O
crab O O O
legs O O O
to O O O
be O O O
dipped O O O
in O O O
aioli, O O O
this O O O
unextravagant O O O
cafe O O O
breaks O O O
character. O O O
Does O O O
the O O O
same O O O
apply O O O
to O O O
garnishing O O O
sardines O O O
served O O O
in O O O
the O O O
can O O O
with O O O
an O O O
ingot O O O
of O O O
prized, O O O
costly O O O
butter O O O
made O O O
by O O O
Jean-Yves O O O
Bordier? O O O
Maybe. O O O
I O O O
thought, O O O
in O O O
any O O O
case, O O O
that O O O
the O O O
sardines O O O
and O O O
the O O O
olive O O O
oil O O O
they O O O
are O O O
packed O O O
in O O O
tended O O O
to O O O
talk O O O
over O O O
the O O O
butter. O O O
The O O O
half O O O
roast O O O
chicken O O O
is O O O
not O O O
in O O O
the O O O
same O O O
class O O O
as O O O
the O O O
birds O O O
that O O O
Antoine O O O
Westermann O O O
cooked O O O
when O O O
he O O O
was O O O
still O O O
at O O O
Le O O O
Coq O O O
Rico O O O
, O O O
but O O O
it O O O
is O O O
probably O O O
as O O O
good O O O
a O O O
roast O O O
chicken O O O
as O O O
any O O O
normal O O O
restaurant O O O
can O O O
produce. O O O
The O O O
duck O O O
in O O O
olives, O O O
though, O O O
is O O O
misconceived; O O O
the O O O
sauce O O O
is O O O
thin, O O O
acrid O O O
and O O O
one-dimensional O O O
instead O O O
of O O O
head-spinningly O O O
rich, O O O
the O O O
way O O O
it O O O
is O O O
at O O O
Allard O O O
in O O O
Paris O O O
. O O O
The O O O
seafood O O O
-- O O O
the O O O
trout O O O
amandine O O O
with O O O
its O O O
sautéed O O O
skin O O O
taut O O O
beneath O O O
its O O O
armor O O O
of O O O
toasted O O O
almonds; O O O
steamed O O O
mussels O O O
in O O O
a O O O
lemon O O O
broth O O O
that's O O O
satiny O O O
with O O O
melted O O O
butter; O O O
an O O O
entire O O O
steamed O O O
branzino O O O
with O O O
enough O O O
crisp O O O
summer O O O
vegetables O O O
to O O O
make O O O
a O O O
salad O O O
-- O O O
is O O O
very O O O
appealing, O O O
though O O O
that O O O
won't O O O
stop O O O
the O O O
people O O O
who O O O
are O O O
going O O O
to O O O
get O O O
steak O O O
frites O O O
without O O O
even O O O
a O O O
glance O O O
at O O O
the O O O
menu. O O O
Those O O O
people O O O
may O O O
get O O O
fries O O O
that O O O
are O O O
crunchy O O O
and O O O
golden, O O O
or O O O
they O O O
might O O O
end O O O
up O O O
with O O O
a O O O
limp, O O O
oily O O O
batch, O O O
or O O O
they O O O
may O O O
get O O O
both O O O
in O O O
the O O O
same O O O
night, O O O
as O O O
I O O O
did. O O O
At O O O
the O O O
length O O O
of O O O
20 O O O
years, O O O
memories O O O
are O O O
untrustworthy, O O O
but O O O
I'm O O O
reasonably O O O
sure O O O
the O O O
food O O O
at O O O
Pastis O O O
is O O O
better O O O
than O O O
it O O O
used O O O
to O O O
be. O O O
The O O O
wine O O O
is O O O
certainly O O O
more O O O
interesting. O O O
What's O O O
gone, O O O
and O O O
won't O O O
be O O O
back O O O
now O O O
that O O O
the O O O
surrounding O O O
addresses O O O
have O O O
been O O O
taken O O O
over O O O
by O O O
shops O O O
like O O O
Loro O O O
Piana, O O O
Sephora, O O O
Hermès O O O
and O O O
RH, O O O
is O O O
the O O O
pure O O O
downtown O O O
electricity O O O
Pastis O O O
once O O O
generated. O O O
Sharing O O O
real O O O
estate O O O
with O O O
meat O O O
cutters O O O
in O O O
blood-smeared O O O
aprons O O O
and O O O
prostitutes O O O
in O O O
dresses O O O
as O O O
tight O O O
as O O O
the O O O
skins O O O
on O O O
a O O O
boudin O O O
blanc, O O O
Pastis O O O
did O O O
a O O O
drop-dead O O O
perfect O O O
imitation O O O
of O O O
the O O O
coolest O O O
restaurant O O O
in O O O
France. O O O
The O O O
French O O O
part O O O
was O O O
fake, O O O
but O O O
the O O O
cool O O O
was O O O
real. O O O
Follow O O O
NYT O O O
Food O O O
on O O O
Twitter O O O
and O O O
NYT O O O
Cooking O O O
on O O O
Instagram O O O
, O O O
Facebook O O O
, O O O
YouTube O O O
and O O O
Pinterest O O O
. O O O
Get O O O
regular O O O
updates O O O
from O O O
NYT O O O
Cooking, O O O
with O O O
recipe O O O
suggestions, O O O
cooking O O O
tips O O O
and O O O
shopping O O O
advice O O O
. O O O
   
   
