-DOCSTART- -X- -X- -X-
making O O O
from O O O
her O O O
time O O O
in O O O
the O O O
kitchen O O O
at O O O
Cocoron O O O
, O O O
a O O O
soba-ya O O O
across O O O
Delancey O O O
Street. O O O
When O O O
she O O O
began O O O
talking O O O
about O O O
her O O O
dream O O O
of O O O
opening O O O
what O O O
she O O O
hoped O O O
would O O O
be O O O
the O O O
world's O O O
first O O O
omakase O O O
shabu O O O
shabu O O O
restaurant, O O O
Cocoron's O O O
owners O O O
listened. O O O
When O O O
she O O O
came O O O
back O O O
from O O O
a O O O
dunk-and-swish O O O
tour O O O
of O O O
Japan, O O O
they O O O
signed O O O
on O O O
as O O O
her O O O
partners. O O O
At O O O
times, O O O
it O O O
seems O O O
as O O O
if O O O
Ms. O O O
Okano O O O
can't O O O
believe O O O
it O O O
all O O O
worked O O O
out. O O O
After O O O
she'd O O O
cooked O O O
me O O O
three O O O
nearly O O O
identical O O O
meals, O O O
I O O O
wondered O O O
if O O O
she'd O O O
still O O O
be O O O
as O O O
giddy O O O
a O O O
year O O O
from O O O
now. O O O
Will O O O
she O O O
be O O O
able O O O
to O O O
change O O O
the O O O
menu O O O
with O O O
the O O O
seasons O O O
to O O O
keep O O O
things O O O
interesting? O O O
Can O O O
she O O O
stash O O O
surprise O O O
ingredients O O O
below O O O
the O O O
counter O O O
for O O O
repeat O O O
customers, O O O
the O O O
way O O O
sushi O O O
chefs O O O
do? O O O
None O O O
of O O O
these O O O
questions O O O
occurred O O O
to O O O
me O O O
the O O O
first O O O
two O O O
times O O O
I O O O
ate O O O
at O O O
her O O O
restaurant. O O O
I O O O
just O O O
sat O O O
there O O O
in O O O
something O O O
like O O O
a O O O
state O O O
of O O O
wonder O O O
while O O O
she O O O
cooked O O O
for O O O
me. O O O
This O O O
is, O O O
bizarrely, O O O
a O O O
rare O O O
experience O O O
at O O O
tasting O O O
counters, O O O
where O O O
chefs O O O
are O O O
often O O O
intent O O O
on O O O
intricacies O O O
of O O O
plating. O O O
The O O O
physical O O O
setting O O O
of O O O
Shabushabu O O O
Macoron O O O
strongly O O O
suggests O O O
a O O O
shoestring O O O
budget O O O
-- O O O
the O O O
paper O O O
towel O O O
roll O O O
in O O O
the O O O
restroom O O O
hangs O O O
from O O O
what O O O
may O O O
be O O O
an O O O
actual O O O
shoestring O O O
-- O O O
but O O O
sitting O O O
there O O O
while O O O
Ms. O O O
Okano O O O
stands O O O
a O O O
few O O O
inches O O O
away O O O
and O O O
makes O O O
your O O O
dinner O O O
is O O O
one O O O
of O O O
the O O O
most O O O
luxurious O O O
experiences O O O
this O O O
city O O O
currently O O O
offers. O O O
Follow O O O
NYT O O O
Food O O O
on O O O
Facebook O O O
, O O O
Instagram O O O
, O O O
Twitter O O O
and O O O
Pinterest O O O
. O O O
Get O O O
regular O O O
updates O O O
from O O O
NYT O O O
Cooking, O O O
with O O O
recipe O O O
suggestions, O O O
cooking O O O
tips O O O
and O O O
shopping O O O
advice O O O
. O O O


