-DOCSTART- -X- -X- -X-
designs O O O
are O O O
the O O O
work O O O
of O O O
a O O O
South O O O
Korean O O O
artist. O O O
Tasting O O O
menus O O O
can O O O
be O O O
arid O O O
and O O O
sterile O O O
when O O O
a O O O
chef O O O
doesn't O O O
have O O O
much O O O
to O O O
say. O O O
The O O O
format O O O
comes O O O
to O O O
life O O O
when O O O
a O O O
restaurant O O O
is O O O
overflowing O O O
with O O O
ideas, O O O
like O O O
Atomix. O O O
The O O O
way O O O
the O O O
Parks O O O
put O O O
Korean O O O
culture O O O
in O O O
the O O O
foreground O O O
recalls O O O
the O O O
early O O O
days O O O
of O O O
the O O O
Four O O O
Seasons, O O O
which O O O
moved O O O
beyond O O O
European O O O
models O O O
of O O O
formal O O O
dining O O O
by O O O
hiring O O O
an O O O
American O O O
architect O O O
and O O O
American O O O
industrial O O O
designers O O O
to O O O
go O O O
along O O O
with O O O
the O O O
American O O O
ingredients O O O
and O O O
even O O O
American O O O
wines. O O O
The O O O
Four O O O
Seasons O O O
had O O O
a O O O
Swiss O O O
chef, O O O
though. O O O
Atomix O O O
is O O O
more O O O
thorough: O O O
It O O O
has O O O
the O O O
Parks. O O O
Follow O O O
NYT O O O
Food O O O
on O O O
Twitter O O O
and O O O
NYT O O O
Cooking O O O
on O O O
Instagram O O O
, O O O
Facebook O O O
and O O O
Pinterest O O O
. O O O
Get O O O
regular O O O
updates O O O
from O O O
NYT O O O
Cooking, O O O
with O O O
recipe O O O
suggestions, O O O
cooking O O O
tips O O O
and O O O
shopping O O O
advice O O O
. O O O
   
   
