-DOCSTART- -X- -X- -X-
come O O O
mostly O O O
from O O O
coastal O O O
regions O O O
(and O O O
are O O O
organized O O O
by O O O
the O O O
nearest O O O
body O O O
of O O O
salt O O O
water). O O O
Small O O O
plates O O O
abound. O O O
And O O O
if O O O
you O O O
guessed O O O
that O O O
they O O O
are O O O
something O O O
like O O O
the O O O
tapas B-FOOD B-FOOD O
that O O O
Ms. O O O
Raij O O O
and O O O
Mr. O O O
Montero O O O
explore O O O
at O O O
El B-EST B-EST O
Quinto I-EST I-EST O
Pino I-EST I-EST O
, O O O
Txikito B-EST B-EST O
and O O O
La B-EST B-EST O
Vara I-EST I-EST O
, O O O
but O O O
without O O O
the O O O
running O O O
Spanish B-CUISINE B-CUISINE O
theme, O O O
you O O O
are O O O
not O O O
far O O O
off. O O O
Not O O O
that O O O
the O O O
menu O O O
is O O O
entirely O O O
un-Spanish. O B-CUISINE O
The O O O
octopus B-DISH B-DISH O
carpaccio I-DISH I-DISH O
from O O O
Txikito B-EST B-EST O
makes O O O
a O O O
special O O O
guest O O O
appearance O O O
at O O O
Saint B-EST B-EST O
Julivert I-EST I-EST O
Fisherie, I-EST I-EST O
the O O O
way O O O
the O O O
Fresh O O O
Prince O O O
once O O O
turned O O O
up O O O
on O O O
an O O O
episode O O O
of O O O
"Blossom." O O O
Under O O O
marjoram B-FOOD B-FOOD O
leaves I-FOOD I-FOOD O
and O O O
pinprick O O O
grains O O O
of O O O
Espelette B-FOOD B-FOOD O
pepper, I-FOOD I-FOOD O
the O O O
carpaccio B-DISH B-FOOD O
is O O O
as O O O
good O O O
as O O O
you O O O
remember; O O O
the O O O
warm O O O
plate O O O
halfway O O O
melts O O O
the O O O
fattier O O O
bits O O O
of O O O
octopus B-FOOD B-FOOD O
into O O O
delicious O O O
goo. O O O
There O O O
is O O O
another O O O
cameo: O O O
El B-EST B-EST O
Quinto I-EST I-EST O
Pino's I-EST I-EST O
very O O O
fine O O O
combination O O O
of O O O
pink-fleshed B-DISH B-FOOD O
anchovies I-DISH I-FOOD O
with I-DISH O O
cold I-DISH O O
vanilla I-DISH B-FOOD O
butter. I-DISH I-FOOD O
The O O O
butter B-FOOD B-FOOD O
soothes O O O
the O O O
anchovies B-FOOD B-FOOD O
the O O O
way O O O
the O O O
vermouth B-FOOD B-FOOD O
in O O O
a O O O
martini B-DISH B-FOOD O
helps O O O
the O O O
gin B-FOOD B-FOOD O
settle O O O
down. O O O
(On O O O
a O O O
related O O O
topic, O O O
the O O O
short O O O
cocktail O B-FOOD O
list O O O
includes O O O
a O O O
deceptively O O O
soft-spoken O O O
number O O O
called O O O
the O O O
Kanpai B-DISH B-EST O
Martini. I-DISH I-EST O
It's O O O
a O O O
variation O O O
on O O O
the O O O
Vesper, B-DISH B-FOOD O
which O O O
itself O O O
is O O O
the O O O
amended O O O
martini B-DISH B-FOOD O
that O O O
Ian O O O
Fleming O O O
had O O O
James O O O
Bond O O O
order O O O
in O O O
"Casino O O O
Royale.") O O O
At O O O
times O O O
Saint B-EST B-EST O
Julivert I-EST I-EST O
reminds O O O
me O O O
of O O O
Cal B-EST B-EST O
Pep I-EST I-EST O
, O O O
in O O O
Barcelona, B-LOC B-LOC O
Spain, I-LOC I-LOC O
whose O O O
plain, O O O
cramped O O O
counter O O O
looks O O O
like O O O
the O O O
last O O O
place O O O
in O O O
the O O O
world O O O
where O O O
you O O O
are O O O
going O O O
to O O O
have O O O
an O O O
epiphany O O O
of O O O
the O O O
taste O O O
buds, O O O
right O O O
up O O O
until O O O
the O O O
moment O O O
the O O O
txipirones B-FOOD B-FOOD O
and O O O
thumbtack-size O O O
clams B-FOOD B-FOOD O
knock O O O
you O O O
off O O O
your O O O
barstool. O O O
Like O O O
Cal B-EST B-EST O
Pep, I-EST I-EST O
and O O O
unlike O O O
nearly O O O
every O O O
other O O O
New B-LOC B-LOC O
York I-LOC I-LOC O
restaurant, O O O
Saint B-EST B-EST O
Julivert I-EST I-EST O
serves O O O
gooseneck B-DISH B-FOOD O
barnacles I-DISH I-FOOD O
when O O O
they're O O O
available, O O O
boiling O O O
them O O O
with O O O
bay B-FOOD B-FOOD O
leaves I-FOOD I-FOOD O
and O O O
salt B-FOOD B-FOOD O
and O O O
mounding O O O
them O O O
on O O O
a O O O
cloth O O O
napkin O O O
before O O O
they O O O
cool O O O
so O O O
that O O O
when O O O
you O O O
twist O O O
the O O O
wrinkled O O O
sheath O O O
of O O O
skin O O O
away O O O
from O O O
the O O O
sweet, O O O
edible O O O
meat B-FOOD B-FOOD O
inside O O O
there O O O
is O O O
a O O O
good O O O
chance O O O
somebody O O O
in O O O
the O O O
vicinity O O O
will O O O
get O O O
hit O O O
with O O O
a O O O
squirt O O O
of O O O
hot O O O
barnacle B-FOOD O O
juice. I-FOOD O O
Mostly, O O O
though, O O O
any O O O
Spanish-ness B-CUISINE B-CUISINE O
in O O O
Saint B-EST B-EST O
Julivert I-EST I-EST O
has O O O
more O O O
to O O O
do O O O
with O O O
its O O O
spirit O O O
than O O O
its O O O
recipes, O O O
which O O O
come O O O
from O O O
all O O O
over: O O O
the O O O
deep-fried O O O
Puerto B-CUISINE B-CUISINE O
Rican I-CUISINE I-CUISINE O
cylinders O O O
of O O O
cornmeal B-FOOD B-FOOD O
known O O O
as O O O
sorrullitos; B-DISH B-FOOD O
a O O O
kanpachi O O O
collar O O O
whose O O O
juicy O O O
meat O O O
is O O O
shockingly O O O
white O O O
under O O O
a O O O
black O O O
rub O O O
of O O O
jerk O O O
spices; O O O
tender O O O
slices O O O
of O O O
warm O O O
beef O O O
tenderloin O O O
on O O O
a O O O
fist-size O O O
roll, O O O
known O O O
in O O O
Portugal O O O
as O O O
a O O O
prego O O O
sandwich. O O O
There O O O
is O O O
also O O O
the O O O
crispy O O O
tuna O O O
bake, O O O
a O O O
peculiarly O O O
satisfying O O O
hybrid O O O
that O O O
crosses O O O
a O O O
tuna O O O
noodle O O O
casserole O O O
by O O O
way O O O
of O O O
India O O O
with O O O
fideuà, O O O
the O O O
Spanish O O O
dish O O O
that O O O
treats O O O
pasta O O O
like O O O
the O O O
rice O O O
in O O O
paella. O O O
The O O O
noodles, O O O
short O O O
ridged O O O
tubes, O O O
are O O O
toasted O O O
and O O O
cooked O O O
with O O O
oil-cured O O O
tuna O O O
in O O O
a O O O
tomato O O O
sauce O O O
that O O O
is O O O
seasoned O O O
with O O O
turmeric O O O
and O O O
curry O O O
leaves. O O O
It O O O
is O O O
one O O O
of O O O
the O O O
most O O O
fearless, O O O
not O O O
to O O O
mention O O O
filling, O O O
dishes O O O
on O O O
a O O O
menu O O O
that O O O
could O O O
use O O O
a O O O
little O O O
more O O O
of O O O
both O O O
qualities. O O O
Although O O O
Saint O O O
Julivert O O O
works O O O
with O O O
exceptional O O O
seafood, O O O
and O O O
treats O O O
it O O O
with O O O
the O O O
care O O O
that O O O
fans O O O
of O O O
Ms. O O O
Raij O O O
and O O O
Mr. O O O
Montero O O O
have O O O
come O O O
to O O O
expect, O O O
the O O O
menu O O O
plays O O O
it O O O
safe O O O
more O O O
often O O O
than O O O
it O O O
should. O O O
Like O O O
all O O O
of O O O
the O O O
couple's O O O
restaurants, O O O
Saint O O O
Julivert O O O
toggles O O O
between O O O
innovation O O O
and O O O
tradition. O O O
But O O O
the O O O
other O O O
places O O O
explore O O O
Spanish O O O
cuisine, O O O
so O O O
when O O O
they O O O
toss O O O
off O O O
a O O O
straight-ahead O O O
classic O O O
like O O O
patatas O O O
bravas, O O O
there's O O O
a O O O
reason. O O O
When O O O
Saint O O O
Julivert O O O
serves O O O
fluke O O O
ceviche O O O
or O O O
a O O O
crab O O O
and O O O
avocado O O O
salad O O O
dressed O O O
with O O O
yuzu O O O
juice O O O
and O O O
trout O O O
roe, O O O
it O O O
can O O O
seem O O O
to O O O
be O O O
grasping O O O
at O O O
ideas O O O
that O O O
other O O O
restaurants O O O
are O O O
already O O O
doing O O O
-- O O O
even O O O
when O O O
Saint O O O
Julivert O O O
does O O O
them O O O
better. O O O
The O O O
sautéed O O O
skate O O O
splashed O O O
with O O O
Manzanilla O O O
could O O O
not O O O
be O O O
fresher O O O
or O O O
more O O O
skillfully O O O
browned, O O O
but O O O
do O O O
the O O O
garlic O O O
chips O O O
and O O O
sliced O O O
dried O O O
chiles O O O
on O O O
top O O O
make O O O
this O O O
version O O O
of O O O
a O O O
well-known O O O
standard O O O
one O O O
I'll O O O
remember O O O
a O O O
month O O O
from O O O
now? O O O
Maybe O O O
not, O O O
although O O O
at O O O
the O O O
time O O O
I O O O
was O O O
very O O O
happy O O O
to O O O
have O O O
it, O O O
not O O O
least O O O
because O O O
it O O O
was O O O
one O O O
of O O O
the O O O
few O O O
things O O O
on O O O
the O O O
menu O O O
the O O O
size O O O
of O O O
a O O O
standard O O O
main O O O
course. O O O
Even O O O
if O O O
you're O O O
an O O O
old O O O
hand O O O
at O O O
navigating O O O
the O O O
shallow O O O
waters O O O
of O O O
small O O O
plates, O O O
it O O O
can O O O
be O O O
unnervingly O O O
easy O O O
to O O O
spend O O O
more O O O
than O O O
$100 O O O
on O O O
food O O O
and O O O
drinks O O O
at O O O
Saint O O O
Julivert O O O
and O O O
still O O O
wonder O O O
whether O O O
you've O O O
actually O O O
had O O O
dinner. O O O
Seafood O O O
this O O O
good O O O
is O O O
expensive, O O O
but O O O
the O O O
menu O O O
doesn't O O O
stray O O O
very O O O
far O O O
above O O O
$20; O O O
the O O O
result O O O
is O O O
that O O O
portions O O O
can O O O
seem O O O
somewhat O O O
airy. O O O
When O O O
there's O O O
an O O O
inexpensive O O O
opportunity O O O
to O O O
pad O O O
out O O O
a O O O
dish, O O O
Saint O O O
Julivert O O O
doesn't O O O
always O O O
take O O O
it. O O O
I O O O
understand O O O
why O O O
I O O O
can't O O O
have O O O
more O O O
than O O O
three O O O
excellent O O O
wild O O O
shrimp O O O
in O O O
a O O O
$21 O O O
bowl O O O
of O O O
red O O O
pozole, O O O
but O O O
couldn't O O O
there O O O
be O O O
more O O O
than O O O
a O O O
spoonful O O O
of O O O
hominy O O O
kernels? O O O
Saltines O O O
fried O O O
in O O O
canola O O O
oil O O O
are O O O
served O O O
with O O O
the O O O
ceviche O O O
and O O O
with O O O
a O O O
cold O O O
and O O O
highly O O O
appealing O O O
bowl O O O
of O O O
pickled O O O
shrimp O O O
under O O O
pink O O O
pickled O O O
onions; O O O
grilled O O O
bread O O O
slices O O O
accompany O O O
the O O O
mackerel O O O
whipped O O O
into O O O
a O O O
hummus-like O O O
orange O O O
spread O O O
with O O O
piri-piri O O O
oil. O O O
Still, O O O
each O O O
time O O O
I O O O
went, O O O
somebody O O O
at O O O
my O O O
table O O O
asked O O O
for O O O
more O O O
bread. O O O
None O O O
of O O O
Saint O O O
Julivert's O O O
issues O O O
are O O O
insoluble. O O O
The O O O
lighting O O O
could O O O
be O O O
warmed O O O
up O O O
so O O O
the O O O
room O O O
looks O O O
less O O O
like O O O
an O O O
aquarium. O O O
A O O O
few O O O
more O O O
dishes O O O
you O O O
won't O O O
see O O O
anywhere O O O
else, O O O
like O O O
the O O O
tuna O O O
bake, O O O
would O O O
make O O O
it O O O
harder O O O
to O O O
resist. O O O
Another O O O
two O O O
or O O O
three O O O
large O O O
plates O O O
would O O O
make O O O
it O O O
a O O O
place O O O
you O O O
think O O O
of O O O
when O O O
you're O O O
hungry. O O O
The O O O
excellent O O O
$19 O O O
prego O O O
sandwich O O O
is O O O
more O O O
snack O O O
than O O O
dinner, O O O
until O O O
you O O O
pay O O O
another O O O
$7 O O O
to O O O
have O O O
fried O O O
oysters O O O
tucked O O O
into O O O
the O O O
roll O O O
beside O O O
the O O O
beef, O O O
making O O O
it O O O
into O O O
a O O O
kind O O O
of O O O
crunchy O O O
carpetbagger. O O O
On O O O
the O O O
other O O O
hand, O O O
that's O O O
worth O O O
doing O O O
even O O O
if O O O
you're O O O
not O O O
hungry. O O O
Follow O O O
NYT O O O
Food O O O
on O O O
Twitter O O O
and O O O
NYT O O O
Cooking O O O
on O O O
Instagram O O O
, O O O
Facebook O O O
and O O O
Pinterest O O O
. O O O
Get O O O
regular O O O
updates O O O
from O O O
NYT O O O
Cooking, O O O
with O O O
recipe O O O
suggestions, O O O
cooking O O O
tips O O O
and O O O
shopping O O O
advice O O O
. O O O
   
   
