-DOCSTART- -X- -X- -X-
everything O O O
else O O O
comes O O O
through. O O O
To O O O
get O O O
to O O O
the O O O
Fulton, B-EST B-EST O
you O O O
have O O O
to O O O
walk O O O
almost O O O
all O O O
the O O O
way O O O
to O O O
the O O O
end O O O
of O O O
the O O O
pier, O O O
where O O O
some O O O
tall O O O
planters O O O
cordon O O O
off O O O
the O O O
Fulton's B-EST B-EST O
outdoor O O O
tables. O O O
All O O O
the O O O
tables, O O O
indoors O O O
and O O O
out, O O O
have O O O
a O O O
view O O O
of O O O
the O O O
Brooklyn B-LOC B-LOC O
Bridge, I-LOC I-LOC O
but O O O
the O O O
best O O O
backdrops O O O
are O O O
inside O O O
and O O O
upstairs, O O O
where O O O
you O O O
can O O O
see O O O
that O O O
you're O O O
surrounded O O O
by O O O
water. O O O
Mentioning O O O
the O O O
view O O O
as O O O
a O O O
selling O O O
point O O O
will O O O
make O O O
some O O O
New O O O
Yorkers O O O
cringe. O O O
But O O O
Pier B-LOC B-LOC O
17's I-LOC I-LOC O
developer, O O O
clearly O O O
hoping O O O
to O O O
erase O O O
the O O O
stigma, O O O
has O O O
recruited O O O
David O O O
Chang, O O O
Andrew O O O
Carmellini O O O
and O O O
Mr. O O O
Vongerichten. O O O
Day O O O
trippers O O O
and O O O
tourists O O O
will O O O
love O O O
the O O O
Fulton, B-EST B-EST O
in O O O
any O O O
case, O O O
and O O O
they O O O
will O O O
be O O O
right. O O O
True, O O O
the O O O
outdoor O O O
patio O O O
feels O O O
like O O O
the O O O
beachside O O O
bar O O O
of O O O
some O O O
island O O O
resort, O O O
with O O O
soft-core O O O
club O O O
music O O O
playing O O O
and O O O
servers O O O
carrying O O O
too-small O O O
trays O O O
slinking O O O
around O O O
in O O O
long O O O
skirts. O O O
Once O O O
you O O O
get O O O
inside, O O O
though, O O O
the O O O
tension O O O
in O O O
the O O O
open O O O
kitchen O O O
lets O O O
you O O O
know O O O
this O O O
is, O O O
in O O O
fact, O O O
New B-LOC B-LOC O
York. I-LOC I-LOC O
Running O O O
a O O O
seafood B-DIET B-TYPE O
house I-DIET I-TYPE O
gives O O O
Mr. O O O
Vongerichten O O O
an O O O
opening O O O
to O O O
lead O O O
with O O O
one O O O
of O O O
his O O O
strong O O O
suits, O O O
raw B-FOOD B-FOOD O
fish. I-FOOD I-FOOD O
The O O O
sea B-DISH B-DISH O
trout I-DISH I-DISH O
tartare I-DISH I-DISH O
is O O O
stirred O O O
with O O O
raw O O O
oysters O O O
and O O O
horseradish, O O O
which O O O
creates O O O
the O O O
uncanny O O O
momentary O O O
illusion O O O
that O O O
you're O O O
eating O O O
beef. O O O
White O O O
ponzu, O O O
made O O O
from O O O
white O O O
soy O O O
sauce, O O O
is O O O
the O O O
centerpiece O O O
of O O O
a O O O
platter O O O
of O O O
iced O O O
sashimi. O O O
Local O O O
fluke, O O O
taking O O O
a O O O
bath O O O
in O O O
habanero O O O
vinaigrette, O O O
is O O O
topped O O O
with O O O
mint O O O
and O O O
Sichuan O O O
buttons; O O O
even O O O
if O O O
you O O O
know O O O
what's O O O
coming O O O
-- O O O
Sichuan O O O
buttons O O O
are O O O
the O O O
flower O O O
buds O O O
of O O O
the O O O
toothache O O O
plant, O O O
which O O O
when O O O
chewed, O O O
produce O O O
a O O O
numbing O O O
and O O O
cooling O O O
sensation O O O
-- O O O
the O O O
dish O O O
is O O O
a O O O
surprise. O O O
The O O O
Fulton's O O O
Manhattan O O O
clam O O O
chowder O O O
is O O O
spicy, O O O
thick O O O
with O O O
potatoes O O O
and O O O
a O O O
healthy O O O
portion O O O
of O O O
clams. O O O
It's O O O
the O O O
rare O O O
version O O O
that O O O
tastes O O O
as O O O
good O O O
as O O O
it O O O
sounds, O O O
although O O O
purists O O O
will O O O
deduct O O O
one O O O
point O O O
for O O O
the O O O
absence O O O
of O O O
oyster O O O
crackers. O O O
There's O O O
a O O O
very O O O
intriguing O O O
sesame-poppy O O O
crust O O O
on O O O
the O O O
soft-shell O O O
crabs; O O O
you O O O
have O O O
just O O O
enough O O O
time O O O
to O O O
register O O O
the O O O
seeds O O O
before O O O
a O O O
potent O O O
green O O O
salsa O O O
of O O O
coriander O O O
and O O O
jalapeño O O O
kicks O O O
in. O O O
Few O O O
chefs O O O
are O O O
as O O O
skilled O O O
at O O O
using O O O
acidity, O O O
heat O O O
and O O O
salt O O O
to O O O
bring O O O
definition O O O
to O O O
a O O O
dish. O O O
So O O O
it's O O O
a O O O
surprise O O O
to O O O
realize O O O
how O O O
generic O O O
the O O O
Fulton's O O O
fish O O O
stew O O O
is, O O O
or O O O
to O O O
wonder O O O
what O O O
the O O O
ingredient O O O
is O O O
that O O O
throws O O O
the O O O
red O O O
snapper O O O
ceviche O O O
in O O O
watermelon O O O
juice O O O
out O O O
of O O O
whack. O O O
A O O O
separate O O O
menu O O O
card O O O
lets O O O
you O O O
know O O O
that O O O
most O O O
of O O O
the O O O
seafood O O O
in O O O
the O O O
main O O O
courses O O O
can O O O
be O O O
ordered O O O
"simply O O O
cooked." O O O
I O O O
was O O O
never O O O
curious O O O
enough O O O
to O O O
try O O O
it, O O O
being O O O
too O O O
distracted O O O
by O O O
the O O O
salmon O O O
in O O O
a O O O
cumin-coriander O O O
seed O O O
crust O O O
so O O O
fragrant O O O
it O O O
turns O O O
heads; O O O
the O O O
sea O O O
bass O O O
and O O O
carrots O O O
in O O O
a O O O
life-affirming O O O
pool O O O
of O O O
lemon-turmeric O O O
sauce; O O O
and O O O
the O O O
detailed-oriented O O O
fish O O O
and O O O
crisps, O O O
a O O O
brick O O O
of O O O
flounder O O O
kept O O O
at O O O
scalding O O O
temperature O O O
by O O O
a O O O
leakproof O O O
and O O O
supernaturally O O O
crunchy O O O
buckwheat O O O
batter. O O O
Served O O O
with O O O
mashed O O O
fresh O O O
peas, O O O
it O O O
could O O O
almost O O O
pass O O O
for O O O
English O O O
if O O O
it O O O
didn't O O O
come O O O
with O O O
saffron O O O
aioli. O O O
Most O O O
distracting O O O
of O O O
all O O O
is O O O
the O O O
whole O O O
black O O O
bass O O O
baked O O O
inside O O O
a O O O
fish-shaped O O O
pastry O O O
lavishly O O O
decorated O O O
with O O O
golden O O O
scales, O O O
fins, O O O
gills O O O
and O O O
other O O O
parts O O O
the O O O
bass O O O
itself O O O
won't O O O
be O O O
needing O O O
anymore. O O O
It O O O
takes O O O
a O O O
good O O O
10 O O O
minutes O O O
to O O O
unveil O O O
it, O O O
fillet O O O
it O O O
and O O O
then O O O
plate O O O
it O O O
together O O O
with O O O
slices O O O
of O O O
crust, O O O
some O O O
tomato O O O
concassé O O O
and O O O
a O O O
sauce O O O
choron, O O O
and O O O
I O O O
doubt O O O
many O O O
movies O O O
playing O O O
in O O O
theaters O O O
now O O O
can O O O
rival O O O
it O O O
for O O O
entertainment. O O O
Wonderful O O O
as O O O
it O O O
is O O O
to O O O
see O O O
one O O O
of O O O
the O O O
showpieces O O O
of O O O
pre-nouvelle O O O
cuisine O O O
given O O O
so O O O
much O O O
attention, O O O
you O O O
could O O O
ask O O O
whether O O O
whole O O O
fish O O O
en O O O
croute O O O
really O O O
makes O O O
sense O O O
after, O O O
say, O O O
kale O O O
salad. O O O
Mr. O O O
Vongerichten's O O O
technical O O O
approach O O O
may O O O
let O O O
him O O O
generate O O O
a O O O
menu O O O
full O O O
of O O O
smart, O O O
reliably O O O
pleasurable O O O
food, O O O
but O O O
it O O O
doesn't O O O
guarantee O O O
that O O O
it O O O
will O O O
all O O O
hang O O O
together. O O O
The O O O
pastry O O O
menu O O O
does, O O O
though, O O O
by O O O
sneakily O O O
staying O O O
true O O O
to O O O
classic O O O
American O O O
desserts. O O O
What's O O O
sold O O O
as O O O
Meyer O O O
lemon O O O
pudding O O O
turns O O O
out O O O
to O O O
be O O O
more O O O
like O O O
a O O O
lemon O O O
meringue O O O
tart O O O
with O O O
a O O O
quick, O O O
pulsing O O O
acidity; O O O
the O O O
apricot O O O
pie O O O
is O O O
more O O O
like O O O
a O O O
crisp, O O O
with O O O
oatmeal O O O
streusel O O O
on O O O
top; O O O
and O O O
the O O O
highlight O O O
of O O O
the O O O
strawberry O O O
sundae O O O
isn't O O O
the O O O
fresh O O O
fruit O O O
but O O O
the O O O
strawberry O O O
ice O O O
cream, O O O
its O O O
flavor O O O
straight O O O
out O O O
of O O O
the O O O
summertime O O O
ice O O O
cream O O O
shacks O O O
in O O O
a O O O
thousand O O O
vacation O O O
towns. O O O
Follow O O O
NYT O O O
Food O O O
on O O O
Twitter O O O
and O O O
NYT O O O
Cooking O O O
on O O O
Instagram O O O
, O O O
Facebook O O O
, O O O
YouTube O O O
and O O O
Pinterest O O O
. O O O
Get O O O
regular O O O
updates O O O
from O O O
NYT O O O
Cooking, O O O
with O O O
recipe O O O
suggestions, O O O
cooking O O O
tips O O O
and O O O
shopping O O O
advice O O O
. O O O
   
   
