-DOCSTART- -X- -X- -X-
and O O O
spread O O O
with O O O
toasted O O B-FOOD
coconut O O I-FOOD
sugar O O I-FOOD
or O O O
house-made O O O
coconut O O B-FOOD
jam. O O I-FOOD
Ms. O O O
Pang O O O
is O O O
devoted O O O
to O O O
cakes O O O
as O O O
well. O O O
You O O O
get O O O
the O O O
sense O O O
that O O O
if O O O
it O O O
were O O O
physically O O O
possible, O O O
she'd O O O
bake O O O
every O O O
cake O O O
she O O O
knows O O O
every O O O
day, O O O
but O O O
she O O O
settles O O O
for O O O
one O O O
or O O O
two O O O
in O O O
an O O O
unpredictable O O O
rotation. O O O
You O O O
may O O O
find O O O
the O O O
caramel-brown O O B-DISH
honeycomb O O I-DISH
cake, O O I-DISH
with O O O
its O O O
intriguing O O O
structure O O O
of O O O
hollow O O O
vertical O O O
columns O O O
at O O O
the O O O
bottom, O O O
or O O O
you O O O
may O O O
find O O O
her O O O
coconut O O B-DISH
cake, O O I-DISH
or O O O
there O O O
may O O O
be O O O
some O O O
fresh O O O
surprise. O O O
Snacks O O O
and O O O
sweets O O O
tend O O O
to O O O
get O O O
edged O O O
out O O O
of O O O
the O O O
spotlight O O O
in O O O
New O O O
York O O O
restaurants, O O O
where O O O
there's O O O
always O O O
pressure O O O
to O O O
order O O O
something O O O
big. O O O
This O O O
is, O O O
after O O O
all, O O O
a O O O
city O O O
that O O O
turned O O O
the O O O
casual O O O
tapas O O B-TYPE
bar O O I-TYPE
into O O O
the O O O
peculiar O O O
genre O O O
known O O O
as O O O
the O O O
tapas O O B-TYPE
restaurant. O O I-TYPE
There O O O
is O O O
no O O O
such O O O
pressure O O O
inside O O O
Kopitiam, O O B-EST
at O O O
least O O O
on O O O
weekdays. O O O
Weekend O O O
brunch O O O
is O O O
another O O O
story, O O O
as O O O
it O O O
often O O O
is. O O O
The O O O
menu O O O
is O O O
the O O O
same, O O O
but O O O
the O O O
crowds O O O
thicken. O O O
A O O O
sign-in O O O
sheet O O O
is O O O
kept O O O
outside O O O
the O O O
door, O O O
next O O O
to O O O
the O O O
pink O O O
pay O O O
phone O O O
(25 O O O
cents; O O O
it O O O
works), O O O
and O O O
hopeful O O O
customers O O O
sit O O O
on O O O
ceramic O O O
garden O O O
stools O O O
at O O O
the O O O
top O O O
of O O O
the O O O
stoop O O O
listening O O O
for O O O
their O O O
names. O O O
When O O O
you're O O O
finally O O O
called, O O O
you O O O
may O O O
feel O O O
silly O O O
getting O O O
nothing O O O
more O O O
than O O O
tannic O O O
milky O O B-FOOD
tea O O I-FOOD
and O O O
a O O O
bundle O O O
of O O O
blue O O B-FOOD
sticky O O I-FOOD
rice. O O I-FOOD
And O O O
when O O O
demand O O O
peaks, O O O
chaos O O O
can O O O
creep O O O
in, O O O
suggesting O O O
that O O O
Kopitiam O O B-EST
is O O O
still O O O
figuring O O O
out O O O
the O O O
mechanics O O O
of O O O
its O O O
larger O O O
space. O O O
Servers O O O
may O O O
pop O O O
by O O O
anxiously O O O
to O O O
ask, O O O
"Did O O O
you O O O
get O O O
all O O O
your O O O
food?" O O O
and O O O
the O O O
answer O O O
may O O O
be O O O
no. O O O
Drink O O O
orders O O O
may O O O
stack O O O
up. O O O
Once O O O
the O O O
white O O B-FOOD
coffee O O I-FOOD
was O O O
off O O O
the O O O
menu; O O O
another O O O
time, O O O
no O O O
coffee O O B-FOOD
at O O O
all O O O
was O O O
being O O O
poured; O O O
and O O O
for O O O
a O O O
short O O O
time O O O
one O O O
day, O O O
both O O O
coffee O O O
and O O O
tea O O O
were O O O
unavailable, O O O
an O O O
awkward O O O
state O O O
of O O O
affairs O O O
for O O O
a O O O
coffee O O B-TYPE
and O O I-TYPE
tea O O I-TYPE
parlor. O O I-TYPE
Even O O O
with O O O
a O O O
backlog O O O
of O O O
tickets, O O O
though, O O O
the O O O
food O O O
trickling O O O
out O O O
of O O O
the O O O
kitchen O O O
is O O O
almost O O O
unfailingly O O O
terrific. O O O
Maybe O O O
the O O O
stir-fried O O B-DISH
duck O O I-DISH
tongues O O I-DISH
I O O O
ate O O O
last O O O
time O O O
could O O O
have O O O
slid O O O
from O O O
their O O O
cartilaginous O O O
framework O O O
more O O O
easily. O O O
Then O O O
again, O O O
maybe O O O
I O O O
wasn't O O O
in O O O
the O O O
right O O O
mood O O O
for O O O
duck O O B-FOOD
tongues. O O I-FOOD
Follow O O O
NYT O O O
Food O O O
on O O O
Twitter O O O
and O O O
NYT O O O
Cooking O O O
on O O O
Instagram O O O
, O O O
Facebook O O O
and O O O
Pinterest O O O
. O O O
Get O O O
regular O O O
updates O O O
from O O O
NYT O O O
Cooking, O O O
with O O O
recipe O O O
suggestions, O O O
cooking O O O
tips O O O
and O O O
shopping O O O
advice O O O
. O O O
   
   
