-DOCSTART- -X- -X- -X-
collection O O O
of O O O
thin O O O
flowery O O O
china O O O
dishes O O O
supplements O O O
the O O O
chunky O O O
white O O O
bistro O O O
ware. O O O
Most O O O
of O O O
all, O O O
Pierre O O O
Lapin O O O
has O O O
that O O O
rich, O O O
creamy, O O O
antique O O O
cooking O O O
-- O O O
all O O O
the O O O
stuff O O O
nouvelle O B-CUISINE O
cuisine O O O
tried O O O
to O O O
kill. O O O
As O O O
soon O O O
as O O O
you O O O
order, O O O
you O O O
get O O O
a O O O
preview O O O
of O O O
what O O O
you're O O O
in O O O
for: O O O
A O O O
length O O O
of O O O
chewy, O O O
substantial O O O
baguette O B-FOOD B-FOOD
arrives O O O
with O O O
a O O O
small O O O
mound O O O
of O O O
cultured O B-FOOD B-FOOD
butter, O I-FOOD I-FOOD
a O O O
pile O O O
of O O O
truffled O B-FOOD B-FOOD
cheese O I-FOOD I-FOOD
spread O I-FOOD I-FOOD
and O O O
a O O O
pink O O O
hunk O O O
of O O O
rustic O O O
pork O B-FOOD B-FOOD
pâté. O I-FOOD I-FOOD
On O O O
a O O O
quiet O O O
night O O O
at O O O
home, O O O
this O O O
could O O O
serve O O O
as O O O
a O O O
light O O O
dinner. O O O
At O O O
Pierre O B-EST B-EST
Lapin, O I-EST I-EST
it O O O
is O O O
a O O O
little O O O
snack O O O
to O O O
stave O O O
off O O O
hunger O O O
before O O O
the O O O
appetizers. O O O
Going O O O
back O O O
at O O O
least O O O
as O O O
far O O O
as O O O
his O O O
days O O O
at O O O
Commerce O B-EST B-EST
, O O O
Mr. O O O
Moore O O O
has O O O
seemed O O O
at O O O
home O O O
with O O O
profuse O O O
helpings O O O
and O O O
sauces O O O
that O O O
settled O O O
over O O O
them O O O
like O O O
a O O O
goose-down O O O
duvet O O O
over O O O
a O O O
sleeping O O O
Saint O O O
Bernard. O O O
After O O O
closing O O O
that O O O
restaurant, O O O
he O O O
opened O O O
an O O O
ode O O O
to O O O
Southern O B-CUISINE B-CUISINE
immoderation O B-TYPE O
called O O O
Harold's O B-EST B-EST
Meat O I-EST I-EST
& O I-EST I-EST
Three, O I-EST I-EST
now O O O
just O O O
Harold's O B-EST B-EST
; O O O
the O O O
most O O O
memorable O O O
thing O O O
I've O O O
eaten O O O
there O O O
was O O O
a O O O
Kentucky O B-LOC B-DISH
hot O B-DISH I-DISH
brown O I-DISH I-DISH
sandwich O I-DISH I-DISH
on O O O
which O O O
the O O O
Mornay O B-FOOD B-FOOD
sauce O I-FOOD I-FOOD
flowed O O O
freely. O O O
He O O O
also O O O
briefly O O O
ran O O O
a O O O
less O O O
focused O O O
study O O O
of O O O
Americana O O O
called O O O
the O O O
Greenwich O B-EST B-EST
Grille, O I-EST I-EST
where O O O
I O O O
ate O O O
a O O O
chicken O B-DISH B-FOOD
potpie O I-DISH I-FOOD
that O O O
I O O O
thought O O O
had O O O
potential. O O O
About O O O
a O O O
week O O O
later, O O O
I O O O
learned O O O
that O O O
the O O O
place O O O
had O O O
closed. O O O
None O O O
of O O O
Mr. O O O
Moore's O O O
previous O O O
kitchens O O O
went O O O
for O O O
the O O O
gut O O O
quite O O O
as O O O
gleefully O O O
as O O O
Pierre O B-EST B-EST
Lapin's. O I-EST I-EST
Your O O O
first O O O
course O O O
there O O O
could O O O
well O O O
be, O O O
and O O O
almost O O O
certainly O O O
will O O O
be O O O
if O O O
you O O O
leave O O O
the O O O
choice O O O
to O O O
me, O O O
an O O O
avalanche O O O
of O O O
mushrooms O B-FOOD B-FOOD
in O I-FOOD I-FOOD
cream O I-FOOD I-FOOD
cascading O O O
over O O O
the O O O
edge O O O
of O O O
a O O O
tall O O O
slab O O O
of O O O
buttered O B-FOOD O
and O I-FOOD O
griddled O I-FOOD O
pain O I-FOOD B-DISH
de O I-FOOD I-DISH
mie. O I-FOOD I-DISH
But O O O
it O O O
would O O O
be O O O
a O O O
mistake O O O
to O O O
overlook O O O
the O O B-DISH
Brie O B-DISH I-DISH
au O I-DISH I-DISH
four, O I-DISH I-DISH
roughly O O O
half O O O
a O O O
pound O O O
of O O O
baked O B-FOOD B-FOOD
Brie O I-FOOD I-FOOD
melting O O O
among O O O
dried O B-FOOD B-FOOD
figs O I-FOOD I-FOOD
and O O O
walnuts, O B-FOOD B-FOOD
all O O O
served O O O
with O O O
toasted O B-FOOD B-FOOD
baguette. O I-FOOD I-FOOD
I O O O
ended O O O
up O O O
ordering O O O
the O O O
Brie O B-FOOD B-FOOD
for O O O
the O O O
table, O O O
which O O O
freed O O O
somebody O O O
else O O O
to O O O
get O O O
the O O O
very O O O
meaty O O O
frogs' O B-FOOD B-DISH
legs O I-FOOD I-DISH
in O O O
a O O O
small O O O
lake O O O
of O O O
parsley, O B-FOOD B-FOOD
garlic, O B-FOOD B-FOOD
butter O B-FOOD B-FOOD
and O O O
lemon O B-FOOD B-FOOD
juice, O I-FOOD I-FOOD
while O O O
another O O O
guest O O O
tried O O O
the O O O
"balle O B-DISH B-DISH
de O I-DISH I-DISH
matzo O I-DISH I-DISH
en O I-DISH I-DISH
consommé." O I-DISH I-DISH
In O O O
English, O O O
that O O O
means O O O
a O O O
nice O O O
bowl O O O
of O O O
chicken O B-FOOD B-FOOD
soup O I-FOOD I-FOOD
with O O O
a O O O
single O O O
matzo O B-FOOD B-FOOD
ball O I-FOOD I-FOOD
so O O O
densely O O O
packed O O O
that O O O
if O O O
you O O O
tossed O O O
it O O O
out O O O
of O O O
a O O O
second-story O O O
window O O O
it O O O
would O O O
probably O O O
put O O O
a O O O
dent O O O
in O O O
a O O O
car O O O
hood. O O O
This O O O
is O O O
not O O O
a O O O
bad O O O
trait O O O
in O O O
a O O O
matzo O B-FOOD B-FOOD
ball O I-FOOD I-FOOD
unless O O O
you O O O
happen O O O
to O O O
own O O O
the O O O
car. O O O
The O O O
lusty O O O
tune O O O
begun O O O
by O O O
the O O O
appetizers O O O
is O O O
picked O O O
up O O O
by O O O
the O O O
main O O O
courses. O O O
There O O O
is O O O
a O O O
fairly O O O
classic O O O
coq O B-DISH B-DISH
au O I-DISH I-DISH
vin, O I-DISH I-DISH
not O O O
too O O O
winy-tasting; O O O
some O O O
hefty O O O
sea O B-DISH B-FOOD
scallops O I-DISH I-FOOD
under O O O
toasted O B-FOOD B-FOOD
almonds, O I-FOOD I-FOOD
sensibly O O O
outfitted O O O
with O O O
endive O B-FOOD B-FOOD
and O O O
citrus O B-FOOD B-FOOD
sections; O O O
and O O O
a O O O
grouping O O O
of O O O
gnocchi, O B-FOOD B-FOOD
foie O B-FOOD B-FOOD
gras, O I-FOOD I-FOOD
sautéed O B-FOOD B-FOOD
sweetbreads O I-FOOD I-FOOD
and O O O
mushrooms, O B-FOOD B-FOOD
black O B-FOOD B-FOOD
truffle O I-FOOD I-FOOD
shavings O O O
and O O O
puffy O O O
chicken O B-FOOD B-FOOD
dumplings, O I-FOOD I-FOOD
all O O O
milling O O O
around O O O
in O O O
a O O O
Cognac-flamed O B-FOOD B-FOOD
cream O I-FOOD I-FOOD
sauce. O I-FOOD I-FOOD
It O O O
sounds O O O
insanely O O O
overcrowded, O O O
but O O O
is O O O
very O O O
rewarding O O O
to O O O
unpack. O O O
We O O O
have O O O
only O O O
scratched O O O
the O O O
surface O O O
of O O O
the O O O
menu. O O O
It O O O
goes O O O
on, O O O
perhaps O O O
longer O O O
than O O O
it O O O
should, O O O
because O O O
some O O O
dishes O O O
are O O O
more O O O
appealing O O O
than O O O
others. O O O
A O O O
black O B-FOOD B-FOOD
sea O I-FOOD I-FOOD
bass O I-FOOD I-FOOD
"bonne O B-DISH B-DISH
femme" O I-DISH I-DISH
was O O O
simply O O O
dull O O O
instead O O O
of O O O
simple. O O O
The O O O
soupy, O O O
thin O O O
cassoulet O B-DISH B-DISH
could O O O
have O O O
used O O O
more O O O
meat O B-FOOD B-FOOD
and O O O
a O O O
thicker O O O
crust O O O
of O O O
bread O B-FOOD B-FOOD
crumbs. O I-FOOD I-FOOD
The O O O
garlic O B-FOOD B-FOOD
sauce O I-FOOD I-FOOD
Mr. O O O
Moore O O O
made O O O
for O O O
snails O B-FOOD B-FOOD
tasted O O O
less O O O
garlicky O O O
than O O O
run-of-the-mill O O O
snail O B-FOOD B-FOOD
butter; O I-FOOD I-FOOD
the O O O
snails O B-FOOD B-FOOD
and O O O
I O O O
never O O O
figured O O O
out O O O
what O O O
we O O O
were O O O
supposed O O O
to O O O
do O O O
with O O O
the O O O
sunny-side-up O B-FOOD B-FOOD
egg O I-FOOD I-FOOD
planted O O O
in O O O
the O O O
middle O O O
of O O O
the O O O
plate. O O O
The O O O
menu O O O
could O O O
be O O O
trimmed O O O
by O O O
about O O O
a O O O
third. O O O
The O O O
same O O O
is O O O
most O O O
likely O O O
true O O O
for O O O
a O O O
few O O O
individual O O O
dishes, O O O
although O O O
Mr. O O O
Moore's O O O
shambolic, O O O
celebratory O O O
cooking O O O
style O O O
is O O O
one O O O
of O O O
the O O O
reasons O O O
Pierre O B-EST B-EST
Lapin O I-EST I-EST
works O O O
as O O O
well O O O
as O O O
it O O O
does. O O O
If O O O
he O O O
tidied O O O
everything O O O
up O O O
he'd O O O
be O O O
going O O O
head-to-head O O O
with O O O
Le O B-EST B-EST
Coucou O I-EST I-EST
, O O O
a O O O
contest O O O
that O O O
would O O O
not O O O
play O O O
to O O O
his O O O
strengths. O O O
The O O O
excess, O O O
the O O O
untucked O O O
shirttails O O O
on O O O
the O O O
dishes, O O O
the O O O
incomplete O O O
thoughts O O O
on O O O
the O O O
menu O O O
are O O O
part O O O
of O O O
the O O O
restaurant's O O O
charm. O O O
That O O O
charm O O O
does O O O
not O O O
quite O O O
extend O O O
to O O O
the O O O
wine O O O
list, O O O
which O O O
looks O O O
like O O O
one O O O
from O O O
four O O O
decades O O O
ago. O O O
It's O O O
almost O O O
entirely O O O
drawn O O O
from O O O
Bordeaux, O B-FOOD B-LOC
Burgundy O B-FOOD B-LOC
and O O O
the O O O
Rhone, O B-FOOD B-LOC
with O O O
very O O O
few O O O
bottles O O O
under O O O
$75. O O O
This O O O
seems O O O
to O O O
be O O O
taking O O O
the O O O
joke O O O
a O O O
little O O O
too O O O
far O O O
-- O O O
in O O O
1971, O O O
you O O O
could O O O
still O O O
get O O O
cheap O O O
Bordeaux. O B-FOOD B-LOC
I O O O
drank O O O
well, O O O
but O O O
I O O O
always O O O
spent O O O
more O O O
on O O O
it O O O
than O O O
I O O O
meant O O O
to, O O O
which O O O
is O O O
the O O O
kind O O O
of O O O
thing O O O
that O O O
can O O O
keep O O O
diners O O O
from O O O
coming O O O
back. O O O
For O O O
dessert O O O
there O O O
is O O O
a O O O
coconut O B-DISH B-DISH
cake O I-DISH I-DISH
that O O O
has O O O
little O O O
to O O O
do O O O
with O O O
France. O B-LOC B-LOC
Dense O O O
and O O O
rich O O O
in O O O
a O O O
homespun O O O
American O B-CUISINE B-CUISINE
style O O I-CUISINE
that O O O
some O O O
people O O O
will O O O
love O O O
and O O O
others O O O
will O O O
find O O O
too O O O
leaden, O O O
it O O O
followed O O O
Mr. O O O
Moore O O O
here O O O
from O O O
Commerce, O B-EST B-EST
where O O O
it O O O
was O O O
a O O O
big O O O
hit. O O O
Other O O O
members O O O
of O O O
the O O O
lineup O O O
you O O O
already O O O
know. O O O
The O O O
chocolate O B-DISH B-DISH
mousse O I-DISH I-DISH
is O O O
deliciously O O O
dark, O O O
though O O O
not O O O
as O O O
airy O O O
as O O O
it O O O
could O O O
be. O O O
The O O O
sugar O B-FOOD B-FOOD
crust O I-FOOD I-FOOD
on O O O
the O O O
crème O B-DISH B-DISH
brûlée O I-DISH I-DISH
is O O O
burned O O O
to O O O
order. O O O
Both O O O
are O O O
overshadowed, O O O
though, O O O
by O O O
a O O O
peculiarly O O O
likable O O O
Pavlova. O B-DISH B-DISH
It O O O
is O O O
conceived O O O
as O O O
a O O O
tart, O B-FOOD B-FOOD
with O O O
a O O O
meringue O B-FOOD B-FOOD
crust O I-FOOD I-FOOD
and O O O
a O O B-FOOD
whipped-cream O B-FOOD I-FOOD
topping; O I-FOOD I-FOOD
once O O O
it O O O
is O O O
sliced O O O
into O O O
a O O O
white O O O
wedge, O O O
bright O B-FOOD O
yellow O I-FOOD O
passion-fruit O I-FOOD B-FOOD
curd O I-FOOD I-FOOD
runs O O O
down O O O
its O O O
sides. O O O
Anna O O O
Pavlova O O O
would O O O
not O O O
recognize O O O
it, O O O
but O O O
she O O O
would O O O
have O O O
liked O O O
its O O O
sense O O O
of O O O
theater. O O O
Follow O O O
NYT O O O
Food O O O
on O O O
Twitter O O O
and O O O
NYT O O O
Cooking O O O
on O O O
Instagram O O O
, O O O
Facebook O O O
and O O O
Pinterest O O O
. O O O
Get O O O
regular O O O
updates O O O
from O O O
NYT O O O
Cooking, O O O
with O O O
recipe O O O
suggestions, O O O
cooking O O O
tips O O O
and O O O
shopping O O O
advice O O O
. O O O


