-DOCSTART- -X- -X- -X-
Hotel. I-LOC I-LOC O
Marta, B-EST B-EST O
opened O O O
in O O O
September, O O O
is O O O
a O O O
continuation O O O
of O O O
that O O O
project, O O O
a O O O
spinoff O O O
that O O O
might O O O
have O O O
found O O O
a O O O
space O O O
next O O O
door O O O
if O O O
Danny O O O
Meyer's O O O
Union O O O
Square O O O
Hospitality O O O
Group O O O
had O O O
not O O O
decided O O O
to O O O
place O O O
it O O O
about O O O
a O O O
half-mile O O O
away O O O
in O O O
the O O O
soaring, O O O
stately O O O
lobby O O O
of O O O
the O O O
Martha B-LOC B-LOC O
Washington I-LOC I-LOC O
Hotel. I-LOC I-LOC O
Marta B-EST B-EST O
has O O O
Roman B-CUISINE B-CUISINE O
appetizers O O O
and O O O
entire O O O
Roman B-CUISINE B-CUISINE O
dishes O O O
repurposed O O O
as O O O
toppings O O O
for O O O
pizzas B-FOOD B-FOOD O
with O O O
thin O O O
crusts B-FOOD O O
in O O O
the O O O
Roman B-CUISINE B-CUISINE O
style. O O O
Hold O O O
on, O O O
you O O O
say. O O O
Thin-crust B-FOOD B-FOOD O
pies I-FOOD I-FOOD O
are O O O
wall O O O
to O O O
wall O O O
around O O O
here. O O O
It O O O
is O O O
the O O O
house O O O
style O O O
of O O O
New B-LOC B-LOC O
York, I-LOC I-LOC O
a O O O
city O O O
to O O O
which O O O
people O O O
actually O O O
do O O O
travel O O O
for O O O
pizza. B-FOOD B-FOOD O
The O O O
style O O O
came O O O
from O O O
Naples B-LOC B-LOC O
with O O O
America's B-LOC B-LOC O
earliest O O O
pizzaioli B-TYPE B-FOOD O
more O O O
than O O O
a O O O
century O O O
ago, O O O
and O O O
it's O O O
been O O O
rejuvenated O O O
by O O O
modern O O O
obsessives O O O
who O O O
precisely O O O
calibrate O O O
their O O O
flour B-FOOD B-FOOD O
blends. O O O
What O O O
do O O O
we O O O
have O O O
to O O O
learn O O O
from O O O
Rome? B-LOC B-LOC O
Let's O O O
keep O O O
local O O O
pride O O O
in O O O
check O O O
for O O O
a O O O
minute. O O O
Marta's B-EST B-EST O
crusts B-FOOD B-FOOD O
are O O O
even O O O
thinner O O O
than O O O
what O O O
we O O O
think O O O
of O O O
as O O O
thin. O O O
Cooks O O O
in O O O
gray O O O
baseball O O O
caps O O O
press O O O
the O O O
dough B-FOOD B-FOOD O
flat O O O
with O O O
rolling O O O
pins O O O
on O O O
a O O O
marble O O O
counter. O O O
Slipped O O O
onto O O O
the O O O
floor O O O
of O O O
one O O O
of O O O
the O O O
hulking O O O
ovens O O O
whose O O O
black-tiled O O O
chimneys O O O
disappear O O O
into O O O
the O O O
hotel's O O O
second O O O
floor, O O O
the O O O
pies B-FOOD B-FOOD O
bake O O O
next O O O
to O O O
flickering O O O
stacks O O O
of O O O
firewood. O O O
The O O O
crust B-FOOD B-FOOD O
at O O O
first-rank O O O
Roman B-CUISINE B-CUISINE O
pizzerias B-TYPE B-TYPE O
like O O O
Da B-EST B-EST O
Remo I-EST I-EST O
in O O O
Testaccio B-LOC B-LOC O
is O O O
often O O O
compared O O O
to O O O
a O O O
cracker, B-FOOD B-FOOD O
but O O O
crackers B-FOOD B-FOOD O
crumble. O O O
This O O O
doesn't. O O O
It O O O
is O O O
more O O O
like O O O
the O O O
crust O B-FOOD O
on O O O
a O O O
loaf O O O
of O O O
peasant O B-FOOD O
bread B-FOOD I-FOOD O
from O O O
which O O O
all O O O
the O O O
soft O O O
crumbs O O O
have O O O
been O O O
stripped. O O O
It O O O
is O O O
durably O O O
crisp, O O O
unbendingly O O O
flat, O O O
and O O O
when O O O
you O O O
hold O O O
a O O O
slice O O O
by O O O
the O O O
edge, O O O
the O O O
rest O O O
of O O O
it O O O
juts O O O
out O O O
above O O O
the O O O
table O O O
like O O O
a O O O
cliff. O O O
Because O O O
everything O O O
I O O O
know O O O
about O O O
cliffs O O O
was O O O
learned O O O
from O O O
Wile O O O
E. O O O
Coyote, O O O
I O O O
kept O O O
waiting O O O
for O O O
the O O O
tip O O O
on O O O
each O O O
Marta B-EST B-EST O
slice O O O
to O O O
give O O O
way, O O O
but O O O
it O O O
never O O O
did. O O O
The O O O
pleasure O O O
of O O O
biting O O O
down O O O
on O O O
this O O O
pizza B-FOOD B-FOOD O
is O O O
both O O O
physical O O O
and O O O
auditory. O O O
The O O O
noise O O O
detonates O O O
along O O O
the O O O
jaw O O O
and O O O
plows O O O
right O O O
into O O O
the O O O
inner O O O
ear. O O O
Every O O O
bite O O O
sounds O O O
and O O O
feels O O O
like O O O
that. O O O
There O O O
is O O O
no O O O
soupy O O O
middle O O O
of O O O
steamed O B-FOOD O
dough B-FOOD I-FOOD O
under O O O
wet O O O
tomatoes. O O O
It's O O O
pure O O O
crunch, O O O
all O O O
the O O O
way. O O O
What O O O
you O O O
lose O O O
with O O O
this O O O
style O O O
is O O O
the O O O
soft, O O O
springy, O O O
baguette-like O O O
curls O O O
at O O O
the O O O
edges O O O
of O O O
a O O O
Neapolitan O O O
pizza. O O O
The O O O
outer O O O
crusts O O O
of O O O
a O O O
Marta O O O
pie O O O
don't O O O
puff O O O
up; O O O
they O O O
stay O O O
hard O O O
and O O O
round, O O O
like O O O
grissini. O O O
When O O O
a O O O
pizza O O O
crust O O O
is O O O
all O O O
crackle, O O O
what's O O O
on O O O
top O O O
has O O O
to O O O
bring O O O
the O O O
flavor. O O O
This O O O
is O O O
where O O O
you O O O
see O O O
Mr. O O O
Anderer O O O
thinking O O O
like O O O
a O O O
cook. O O O
He O O O
has O O O
a O O O
great O O O
pizza-fied O O O
version O O O
of O O O
carbonara, O O O
with O O O
dots O O O
of O O O
egg O O O
and O O O
grated O O O
pecorino O O O
over O O O
crumbled, O O O
starchy O O O
potatoes O O O
and O O O
baconlike O O O
curls O O O
of O O O
guanciale. O O O
For O O O
a O O O
while, O O O
he O O O
was O O O
doing O O O
an O O O
enjoyable O O O
two-dimensional O O O
trippa O O O
alla O O O
Romana, O O O
too, O O O
spreading O O O
the O O O
rich, O O O
chile-boosted O O O
tomato O O O
sauce O O O
around O O O
the O O O
pie O O O
and O O O
arranging O O O
tender, O O O
not O O O
too O O O
chewy O O O
bands O O O
of O O O
tripe O O O
on O O O
top. O O O
In O O O
a O O O
more O O O
classical O O O
vein, O O O
the O O O
margherita, O O O
spread O O O
with O O O
flavorful O O O
tomatoes O O O
that O O O
are O O O
more O O O
pulp O O O
than O O O
sauce O O O
and O O O
punctuated O O O
with O O O
mozzarella, O O O
is O O O
superb. O O O
At O O O
$16, O O O
the O O O
buffalo O O O
mozzarella, O O O
richer O O O
and O O O
with O O O
a O O O
faint O O O
taste O O O
of O O O
the O O O
barnyard O O O
or O O O
wherever O O O
it O O O
is O O O
water O O O
buffaloes O O O
pass O O O
the O O O
time, O O O
is O O O
worth O O O
the O O O
$4 O O O
upgrade O O O
from O O O
the O O O
cow's O O O
milk O O O
variety. O O O
And O O O
if O O O
$18 O O O
seems O O O
high O O O
for O O O
a O O O
funghi O O O
pizza, O O O
note O O O
that O O O
the O O O
funghi O O O
in O O O
question O O O
are O O O
quartered O O O
chanterelles O O O
and O O O
frilly O O O
hen-of-the-woods, O O O
seasoned O O O
with O O O
thyme O O O
and O O O
just O O O
enough O O O
salt. O O O
Like O O O
almost O O O
all O O O
the O O O
toppings, O O O
the O O O
mushrooms O O O
are O O O
beautifully O O O
cooked O O O
with O O O
an O O O
insinuation O O O
of O O O
smoke; O O O
only O O O
the O O O
shoulder O O O
ham, O O O
layered O O O
between O O O
fontina O O O
and O O O
arugula, O O O
seemed O O O
to O O O
want O O O
more O O O
time O O O
in O O O
the O O O
oven, O O O
or O O O
maybe O O O
it O O O
needed O O O
to O O O
be O O O
sliced O O O
thin, O O O
so O O O
the O O O
edges O O O
could O O O
crisp O O O
and O O O
curl. O O O
Few O O O
pizzerias O O O
invest O O O
heavily O O O
in O O O
atmospherics, O O O
because O O O
pizza O O O
and O O O
the O O O
people O O O
who O O O
love O O O
it O O O
come O O O
and O O O
go O O O
in O O O
a O O O
few O O O
minutes. O O O
Still, O O O
it's O O O
a O O O
surprise O O O
just O O O
how O O O
little O O O
atmosphere O O O
the O O O
Union O O O
Square O O O
Hospitality O O O
Group O O O
has O O O
tried O O O
to O O O
conjure O O O
at O O O
Marta. O O O
The O O O
dining O O O
room, O O O
with O O O
its O O O
majestic O O O
high O O O
ceilings O O O
and O O O
blocky O O O
fluted O O O
columns, O O O
has O O O
the O O O
cold, O O O
empty O O O
monumentality O O O
of O O O
a O O O
19th-century O O O
bank. O O O
There's O O O
some O O O
energy O O O
at O O O
the O O O
counter O O O
that O O O
faces O O O
the O O O
ovens, O O O
but O O O
very O O O
little O O O
in O O O
the O O O
rows O O O
of O O O
square O O O
tables O O O
behind O O O
it. O O O
The O O O
restaurant O O O
is O O O
open O O O
to O O O
the O O O
hotel O O O
lobby, O O O
and O O O
after O O O
a O O O
while, O O O
the O O O
comings O O O
and O O O
goings O O O
can O O O
make O O O
you O O O
feel O O O
as O O O
if O O O
you're O O O
eating O O O
in O O O
the O O O
waiting O O O
room O O O
of O O O
a O O O
train O O O
station. O O O
Lingering O O O
over O O O
a O O O
long O O O
series O O O
of O O O
courses O O O
is O O O
not O O O
advised. O O O
Marta O O O
works O O O
best O O O
when O O O
treated O O O
as O O O
a O O O
pizzeria, O O O
not O O O
a O O O
restaurant. O O O
Main O O O
courses O O O
are O O O
available, O O O
but O O O
they O O O
are O O O
not O O O
as O O O
trustworthy O O O
as O O O
the O O O
pies. O O O
Pork O O O
ribs O O O
managed O O O
to O O O
be O O O
both O O O
charred O O O
and O O O
undercooked, O O O
while O O O
a O O O
slow-roasted O O O
short O O O
rib O O O
needed O O O
a O O O
more O O O
potent O O O
infusion O O O
of O O O
flavor O O O
than O O O
gremolata O O O
could O O O
give O O O
it. O O O
The O O O
mixed O O O
grill O O O
of O O O
lamb O O O
chops, O O O
ribs O O O
and O O O
sausage O O O
was O O O
a O O O
magnificent O O O
exception, O O O
but O O O
in O O O
general O O O
the O O O
larger O O O
plates O O O
are O O O
best O O O
for O O O
those O O O
who O O O
can't O O O
eat O O O
pizza. O O O
(Marta O O O
does O O O
not O O O
make O O O
gluten-free O O O
dough.) O O O
A O O O
quick O O O
appetizer O O O
while O O O
the O O O
pizza O O O
bakes O O O
is O O O
absolutely O O O
recommended, O O O
though. O O O
Wood O O O
smoke O O O
wraps O O O
around O O O
rabbit O O O
meatballs, O O O
heavily O O O
peppered O O O
and O O O
herbed. O O O
The O O O
kitchen O O O
does O O O
fine O O O
work O O O
with O O O
hot O O O
oil, O O O
swathing O O O
vegetable O O O
fritters O O O
or O O O
seafood O O O
fritto O O O
misto O O O
in O O O
a O O O
translucently O O O
thin, O O O
light-gold O O O
batter O O O
and O O O
gently O O O
browning O O O
the O O O
bread O O O
crumbs O O O
around O O O
green O O O
supplì O O O
shaped O O O
from O O O
very O O O
good O O O
basil O O O
risotto. O O O
After O O O
pizza, O O O
there O O O
is O O O
an O O O
affogato O O O
that O O O
is O O O
exactly O O O
right, O O O
an O O O
ice O O O
cream O O O
sandwich O O O
that's O O O
harder O O O
to O O O
like O O O
than O O O
it O O O
should O O O
be O O O
(the O O O
salted O O O
chocolate O O O
cookies O O O
could O O O
be O O O
thinner O O O
or O O O
softer, O O O
the O O O
pistachios O O O
crisper) O O O
and O O O
a O O O
cup O O O
of O O O
tiramisù O O O
that's O O O
bracingly O O O
drenched O O O
in O O O
espresso. O O O
It O O O
costs O O O
just O O O
$5, O O O
which O O O
is O O O
helpful O O O
because O O O
pizza O O O
and O O O
fried O O O
food O O O
both O O O
need O O O
bubbles. O O O
Marta O O O
has O O O
a O O O
few O O O
Italian O O O
sparkling O O O
wines, O O O
but O O O
the O O O
real O O O
action O O O
is O O O
in O O O
the O O O
stockpile O O O
of O O O
nearly O O O
40 O O O
Champagnes, O O O
from O O O
a O O O
$66 O O O
Roger O O O
Pouillon O O O
Cuvée O O O
de O O O
Réserve O O O
to O O O
some O O O
$300-plus O O O
vintage O O O
treats. O O O
Nobody O O O
goes O O O
to O O O
Rome O O O
for O O O
Champagne O O O
with O O O
pizza, O O O
either, O O O
but O O O
this O O O
isn't O O O
Rome. O O O
   
   
