-DOCSTART- -X- -X- -X-
and O O O
refrigerated O O O
for O O O
a O O O
few O O O
days O O O
and O O O
came O O O
out O O O
of O O O
it O O O
with O O O
something O O O
like O O O
the O O O
concentration O O O
of O O O
flavor O O O
that O O O
beef O B-FOOD B-FOOD
gets O O O
from O O O
dry-aging, O O O
but O O O
none O O O
of O O O
the O O O
funk. O O O
The O O O
duck's O B-FOOD B-FOOD
flavor O O O
was O O O
less O O O
surprising, O O O
but O O O
there O O O
was O O O
some O O O
energy O O O
in O O O
its O O O
collision O O O
with O O O
sweet O B-FOOD B-FOOD
potato O I-FOOD I-FOOD
purée O I-FOOD I-FOOD
and O O I-FOOD
fig-leaf O B-FOOD B-FOOD
yogurt O I-FOOD I-FOOD
tart O O O
enough O O O
to O O O
cause O O O
double-takes. O O O
Like O O O
the O O O
rest O O O
of O O O
the O O O
menu, O O O
desserts O O O
are O O O
unshowy O O O
but O O O
can O O O
be O O O
highly O O O
impressive. O O O
One O O O
worked O O O
goat O B-FOOD B-FOOD
milk O I-FOOD I-FOOD
up O O O
into O O O
a O O O
thing O O O
of O O O
beauty: O O O
Some O O O
of O O O
it O O O
was O O O
made O O O
into O O O
a O O O
simple O O O
frozen O B-FOOD B-FOOD
custard, O I-FOOD I-FOOD
the O O O
rest O O O
cooked O O O
down O O O
into O O O
cajeta. O B-FOOD B-FOOD
The O O O
cooking O O O
makes O O O
it O O O
clear O O O
why O O O
people O O O
chased O O O
Oxalis O B-EST B-EST
around O O O
Brooklyn O B-LOC B-LOC
in O O O
its O O O
various O O O
borrowed O O O
spaces, O O O
but O O O
other O O O
aspects O O O
of O O O
the O O O
restaurant O O O
suggest O O O
that O O O
it O O O
hasn't O O O
quite O O O
figured O O O
out O O O
how O O O
to O O O
live O O O
in O O O
a O O O
space O O O
of O O O
its O O O
own. O O O
A O O O
meal O O O
there O O O
can O O O
be O O O
a O O O
somewhat O O O
solemn O O O
experience, O O O
which O O O
doesn't O O O
seem O O O
to O O O
be O O O
what O O O
Mr. O O O
Russell O O O
and O O O
his O O O
partners O O O
are O O O
aiming O O O
for. O O O
The O O O
layout O O O
seems O O O
to O O O
work O O O
against O O O
it. O O O
The O O O
kitchen O O O
is O O O
right O O O
up O O O
front, O O O
and O O O
the O O O
bar O O O
is O O O
all O O O
the O O O
way O O O
in O O O
the O O O
back, O O O
separated O O O
from O O O
the O O O
dining O O O
room O O O
by O O O
a O O O
glass O O O
door O O O
in O O O
a O O O
glass O O O
wall. O O O
I O O O
can't O O O
imagine O O O
what O O O
the O O O
wall O O O
is O O O
for, O O O
unless O O O
Oxalis O B-EST B-EST
is O O O
planning O O O
to O O O
bring O O O
back O O O
the O O O
smoking O O O
section. O O O
Instead O O O
of O O O
serving O O O
as O O O
a O O O
street-side O O O
welcome O O O
and O O O
a O O O
source O O O
of O O O
energy O O O
for O O O
the O O O
dining O O O
room, O O O
the O O O
bar O O O
feels O O O
like O O O
a O O O
waiting O O O
room. O O O
And O O O
while O O O
it O O O
takes O O O
reservations, O O O
the O O O
tasting O O O
menu O O O
isn't O O O
served O O O
there. O O O
The O O O
bar O O O
menu O O O
is O O O
à O O O
la O O O
carte. O O O
The O O O
dining O O O
room O O O
could O O O
use O O O
a O O O
little O O O
lift. O O O
It's O O O
as O O O
plain O O O
as O O O
a O O O
Shaker O O O
church, O O O
with O O O
clamshell-colored O O O
wainscoting O O O
below O O O
white O O O
walls O O O
unbroken O O O
by O O O
pictures O O O
or O O O
anything O O O
else. O O O
(All O O O
the O O O
art O O O
is O O O
in O O O
the O O O
restroom.) O O O
The O O O
way O O O
the O O O
servers O O O
have O O O
been O O O
coached O O O
on O O O
their O O O
lines O O O
so O O O
far O O O
underlines O O O
the O O O
decorative O O O
stiffness. O O O
They O O O
say O O O
stuff O O O
like O O O
"Moving O O O
now O O O
into O O O
more O O O
sweet O O O
things O O O
…" O O O
rather O O O
than O O O
"Here's O O O
your O O O
dessert," O O O
and O O O
my O O O
neighbor O O O
one O O O
night O O O
was O O O
instructed O O O
to O O O
"sit O O O
back O O O
and O O O
relax," O O O
something O O O
that O O O
tends O O O
to O O O
go O O O
without O O O
saying O O O
in O O O
most O O O
restaurants. O O O
Things O O O
have O O O
loosened O O O
up O O O
since O O O
the O O O
liquor O O O
license O O O
came O O O
through. O O O
In O O O
the O O O
first O O O
few O O O
weeks, O O O
the O O O
servers O O O
were O O O
always O O O
trying O O O
to O O O
push O O O
a O O O
nonalcoholic O O O
beverage O O O
pairing O O O
for O O O
$20, O O O
and O O O
while O O O
the O O O
bar O O O
was O O O
mixing O O O
sodas O B-FOOD B-FOOD
that O O O
were O O O
more O O O
interesting O O O
than O O O
many O O O
cocktails O B-FOOD O
around O O O
town, O O O
I'm O O O
not O O O
sure O O O
they O O O
were O O O
different O O O
enough O O O
from O O O
one O O O
another O O O
to O O O
justify O O O
drinking O O O
the O O O
whole O O O
slate. O O O
Now O O O
there O O O
are O O O
also O O O
wine O B-FOOD O
pairings, O O O
starting O O O
at O O O
$35. O O O
Sometimes O O O
I O O O
wondered O O O
whether O O O
it O O O
would O O O
get O O O
the O O O
air O O O
circulating O O O
if O O O
the O O O
bar O O O
popped O O O
up O O O
in O O O
the O O O
dining O O O
room, O O O
or O O O
vice O O O
versa. O O O
There's O O O
probably O O O
some O O O
simple O O O
fix, O O O
or O O O
a O O O
series O O O
of O O O
them, O O O
that O O O
would O O O
give O O O
Oxalis O B-EST B-EST
some O O O
of O O O
its O O O
old O O O
sense O O O
of O O O
adventure. O O O
You O O O
can O O O
sense O O O
it O O O
lying O O O
there, O O O
waiting, O O O
when O O O
you O O O
taste O O O
that O O O
cajeta, O B-FOOD B-FOOD
those O O O
scallops, O B-FOOD B-FOOD
the O O O
fantastic O O O
little O O B-FOOD
potato O B-FOOD I-FOOD
cakes. O I-FOOD I-FOOD
Follow O O O
NYT O O O
Food O O O
on O O O
Twitter O O O
and O O O
NYT O O O
Cooking O O O
on O O O
Instagram O O O
, O O O
Facebook O O O
and O O O
Pinterest O O O
. O O O
Get O O O
regular O O O
updates O O O
from O O O
NYT O O O
Cooking, O O O
with O O O
recipe O O O
suggestions, O O O
cooking O O O
tips O O O
and O O O
shopping O O O
advice O O O
. O O O
   
   
