-DOCSTART- -X- -X- -X-
and O O O
a O O O
very O O O
short O O O
but O O O
very O O O
good O O O
pineapple O O O
tarte O O O
Tatin, O O O
rum-raisin O O O
ice O O O
cream O O O
on O O O
top. O O O
Mr. O O O
Torrisi, O O O
Mr. O O O
Carbone O O O
and O O O
Mr. O O O
Zalaznick, O O O
cautious O O O
and O O O
retiring O O O
as O O O
ever, O O O
plan O O O
to O O O
open O O O
three O O O
original O O O
restaurants O O O
next O O O
year O O O
while O O O
continuing O O O
to O O O
build O O O
new O O O
Parm O O O
locations. O O O
The O O O
question O O O
is O O O
whether O O O
this O O O
will O O O
leave O O O
them O O O
the O O O
energy O O O
to O O O
keep O O O
refining O O O
their O O O
mongrel O O O
bistro O O O
on O O O
Ludlow O O O
Street O O O
while O O O
rolling O O O
out O O O
its O O O
breakfast O O O
and O O O
lunch O O O
menus O O O
in O O O
the O O O
coming O O O
months. O O O
Dirty O O O
French O O O
needs O O O
time O O O
to O O O
grow O O O
into O O O
its O O O
ideas, O O O
and O O O
maybe O O O
to O O O
grow O O O
out O O O
of O O O
a O O O
few O O O
of O O O
them. O O O
   
   
