-DOCSTART- -X- -X- -X-
it O O O
set O O O
the O O O
tone O O O
for O O O
all O O O
the O O O
work O O O
that O O O
followed. O O O
[Read O O O
more O O O
of O O O
our O O O
coverage O O O
on O O O
Anthony O O O
Bourdain's O O O
death: O O O
Anthony O O O
Bourdain, O O O
Chef, O O O
Travel O O O
Host O O O
and O O O
Author, O O O
is O O O
Dead O O O
at O O O
61 O O O
‘ O O O
Tony O O O
Was O O O
a O O O
Symphony': O O O
Fans O O O
and O O O
Friends O O O
Remember O O O
Anthony O O O
Bourdain O O O
] O O O
Mr. O O O
Bourdain O O O
was O O O
a O O O
blood-and-organs O O O
kind O O O
of O O O
guy, O O O
and O O O
he O O O
became O O O
identified O O O
with O O O
his O O O
unflinching, O O O
at O O O
times O O O
ostentatious, O O O
descriptions O O O
of O O O
life, O O O
death, O O O
sex O O O
and O O O
digestion. O O O
Footage O O O
of O O O
fly-speckled O O O
goats' O O O
heads O O O
in O O O
open-air O O O
markets O O O
was O O O
to O O O
his O O O
travel O O O
shows O O O
what O O O
harbor O O O
sunsets O O O
were O O O
for O O O
other O O O
programs. O O O
Although O O O
he O O O
wasn't O O O
immune O O O
to O O O
hyperbole, O O O
he O O O
had O O O
an O O O
old-school O O O
chain-smoking O O O
newspaper O O O
editor's O O O
hatred O O O
of O O O
self-serving O O O
hypocrisy, O O O
particularly O O O
in O O O
other O O O
television O O O
hosts. O O O
He O O O
delighted O O O
in O O O
mocking O O O
celebrity O O O
chefs O O O
like O O O
Guy O O O
Fieri O O O
(whose O O O
Times B-LOC B-LOC O
Square I-LOC I-LOC O
restaurant O O O
he O O O
called O O O
"the O O O
Terrordome") O B-EST O
and O O O
Paula O O O
Deen O O O
("the O O O
worst, O O O
most O O O
dangerous O O O
person O O O
to O O O
America"). B-LOC B-LOC O
At O O O
times O O O
Mr. O O O
Bourdain's O O O
capacity O O O
as O O O
truth-teller O O O
could O O O
bleed O O O
into O O O
other, O O O
less O O O
salutary O O O
roles: O O O
the O O O
attention-seeking O O O
bully, O O O
the O O O
purveyor O O O
of O O O
well-polished O O O
shtick, O O O
the O O O
lecture-circuit O O O
fixture O O O
who, O O O
on O O O
cue, O O O
would O O O
curse O O O
like O O O
a O O O
line O O O
cook O O O
who O O O
has O O O
just O O O
chopped O O O
off O O O
the O O O
tip O O O
of O O O
his O O O
finger. O O O
"I O O O
do O O O
a O O O
lot O O O
of O O O
speaking O O O
engagements O O O
and O O O
sometimes O O O
I O O O
feel O O O
like O O O
I'm O O O
being O O O
paid O O O
to O O O
curse O O O
in O O O
front O O O
of O O O
people O O O
who O O O
haven't O O O
heard O O O
it O O O
in O O O
a O O O
while," O O O
he O O O
said O O O
in O O O
a O O O
2008 O O O
interview O O O
. O O O
In O O O
the O O O
past O O O
few O O O
months, O O O
as O O O
accusations O O O
of O O O
sexual O O O
harassment O O O
and O O O
predatory O O O
behavior O O O
have O O O
shaken O O O
the O O O
restaurant O O O
industry O O O
, O O O
Mr. O O O
Bourdain's O O O
swaggering O O O
accounts O O O
of O O O
kitchen O O O
life O O O
have O O O
come O O O
in O O O
for O O O
re-evaluation. O O O
He O O O
certainly O O O
took O O O
pleasure O O O
in O O O
telling O O O
outsiders O O O
what O O O
it O O O
was O O O
like. O O O
Was O O O
there O O O
some O O O
pride O O O
in O O O
there, O O O
too, O O O
in O O O
belonging O O O
to O O O
a O O O
band O O O
of O O O
misfits O O O
and O O O
rule-breakers? O O O
Had O O O
he O O O
helped O O O
to O O O
popularize O O O
a O O O
workplace O O O
culture O O O
in O O O
which O O O
misogyny O O O
and O O O
abuse O O O
were O O O
overlooked, O O O
tolerated O O O
and O O O
sometimes O O O
even O O O
celebrated? O O O
"To O O O
the O O O
extent O O O
which O O O
my O O O
work O O O
in O O O
‘Kitchen O O O
Confidential' O O O
celebrated O O O
or O O O
prolonged O O O
a O O O
culture O O O
that O O O
allowed O O O
the O O O
kind O O O
of O O O
grotesque O O O
behaviors O O O
we're O O O
hearing O O O
about O O O
all O O O
too O O O
frequently O O O
is O O O
something O O O
I O O O
think O O O
about O O O
daily, O O O
with O O O
real O O O
remorse," O O O
he O O O
wrote O O O
on O O O
Medium O O O
in O O O
December. O O O
Having O O O
regularly O O O
heaped O O O
disgust O O O
and O O O
outrage O O O
on O O O
Harvey O O O
Weinstein O O O
(who O O O
was O O O
accused O O O
of O O O
rape O O O
by O O O
Asia O O O
Argento, O O O
Mr. O O O
Bourdain's O O O
partner), O O O
he O O O
was O O O
also O O O
confronted O O O
with O O O
serious O O O
and O O O
deeply O O O
unsettling O O O
allegations O O O
about O O O
Mario O O O
Batali O O O
, O O O
a O O O
friend. O O O
"In O O O
these O O O
current O O O
circumstances, O O O
one O O O
must O O O
pick O O O
a O O O
side," O O O
Mr. O O O
Bourdain O O O
wrote. O O O
"I O O O
stand O O O
unhesitatingly O O O
and O O O
unwaveringly O O O
with O O O
the O O O
women." O O O
But O O O
if O O O
the O O O
feminist O O O
perspective O O O
was O O O
relatively O O O
new O O O
to O O O
his O O O
repertory, O O O
speaking O O O
out O O O
about O O O
sexual O O O
abuse O O O
was O O O
not. O O O
Long O O O
ago, O O O
in O O O
"Kitchen O O O
Confidential," O O O
he O O O
had O O O
written O O O
about O O O
a O O O
union O O O
shop O O O
steward O O O
who O O O
had O O O
inserted O O O
his O O O
fingers O O O
into O O O
Mr. O O O
Bourdain's O O O
rectum O O O
every O O O
day, O O O
in O O O
front O O O
of O O O
the O O O
other O O O
kitchen O O O
workers. O O O
Experiences O O O
like O O O
this O O O
may O O O
be O O O
common O O O
for O O O
male O O O
cooks, O O O
but O O O
they O O O
are O O O
not O O O
commonly O O O
discussed O O O
in O O O
public. O O O
Mr. O O O
Bourdain O O O
was O O O
too O O O
unsettled, O O O
his O O O
moral O O O
compass O O O
too O O O
twitchy, O O O
to O O O
have O O O
written O O O
an O O O
account O O O
of O O O
kitchen O O O
life O O O
that O O O
was O O O
purely O O O
celebratory O O O
or O O O
purely O O O
accusatory. O O O
"Life O O O
is O O O
complicated. O O O
It's O O O
filled O O O
with O O O
nuance. O O O
It's O O O
unsatisfying," O O O
he O O O
once O O O
said. O O O
"If O O O
I O O O
believe O O O
in O O O
anything, O O O
it O O O
is O O O
doubt." O O O
   

