-DOCSTART- -X- -X- -X-
Street. I-LOC I-LOC O
It O O O
is O O O
the O O O
one O O O
where O O O
the O O O
prices, O O O
and O O O
presumably O O O
the O O O
stakes, O O O
are O O O
highest. O O O
We O O O
know O O O
it O O O
is O O O
a O O O
statement O O O
restaurant O O O
because O O O
Mr. O O O
Benno O O O
has O O O
put O O O
his O O O
name O O O
on O O O
it, O O O
for O O O
the O O O
first O O O
time O O O
in O O O
his O O O
career. O O O
Whatever O O O
the O O O
statement O O O
is, O O O
it O O O
is O O O
not O O O
forward-looking. O O O
Most O O O
of O O O
the O O O
statement O O O
is O O O
in O O O
French B-CUISINE O O
(barigoule, B-DISH B-FOOD O
mousseline, B-DISH B-FOOD O
tête B-DISH B-FOOD O
de I-DISH I-FOOD O
veau, I-DISH I-FOOD O
béarnaise), B-DISH B-FOOD O
a O O O
significant O O O
part O O O
is O O O
in O O O
Italian B-CUISINE O O
(carnaroli B-DISH B-FOOD O
risotto, I-DISH I-FOOD O
garganelli B-DISH B-FOOD O
verde, I-DISH I-FOOD O
pecorino B-DISH B-FOOD O
ginepro) I-DISH I-FOOD O
and O O O
not O O O
one O O O
word O O O
is O O O
in O O O
Danish B-CUISINE O O
or O O O
Mandarin. B-CUISINE O O
The O O O
statement O O O
has O O O
a O O O
lot O O O
to O O O
say O O O
on O O O
the O O O
topics O O O
of O O O
stocks B-FOOD B-FOOD O
and O O O
purées B-FOOD B-FOOD O
and O O O
accurate O O O
chopping O O O
and O O O
patient O O O
skimming; O O O
it O O O
is O O O
entirely O O O
silent O O O
on O O O
the O O O
subjects O O O
of O O O
fermented B-FOOD B-FOOD O
vegetables, I-FOOD I-FOOD O
or O O O
foraging, O O O
or O O O
immigration, O O O
or O O O
food O O O
deserts, O O O
or O O O
hashtags. O O O
The O O O
statement O O O
is O O O
delivered O O O
in O O O
a O O O
windowless O O O
hotel O O O
dining O O O
room O O O
to O O O
people O O O
sitting O O O
comfortably O O O
on O O O
black-leather O O O
chairs O O O
or O O O
velvet O O O
banquettes O O O
the O O O
color O O O
of O O O
a O O O
pinot B-FOOD B-FOOD O
noir I-FOOD I-FOOD O
from O O O
the O O O
Loire B-LOC B-LOC O
Valley. I-LOC I-LOC O
It O O O
takes O O O
the O O O
form O O O
of O O O
a O O O
fixed O O O
number O O O
of O O O
courses, O O O
three O O O
or O O O
four O O O
or O O O
five, O O O
your O O O
choice. O O O
One O O O
will O O O
be O O O
dessert O O O
and O O O
one O O O
a O O O
main O O O
course. O O O
None O O O
of O O O
them O O O
is O O O
a O O O
small O O O
plate O O O
meant O O O
for O O O
sharing. O O O
None O O O
is O O O
a O O O
large-format O O O
plate O O O
either, O O O
unless O O O
you O O O
count O O O
the O O O
veal B-DISH B-DISH O
sirloin I-DISH I-DISH O
chop I-DISH I-DISH O
that O O O
arrives O O O
on O O O
a O O O
silver O O O
platter O O O
in O O O
slices O O O
that O O O
are O O O
as O O O
pink O O O
and O O O
delicately O O O
shaded O O O
as O O O
the O O O
cheek O O O
on O O O
any O O O
blushing O O O
young O O O
aristocrat O O O
Fragonard O O O
ever O O O
painted. O O O
The O O O
presentations O O O
are O O O
not O O O
overly O O O
dramatic. O O O
They O O O
can O O O
be O O O
disarmingly O O O
modest, O O O
like O O O
the O O O
cold O O O
slice O O O
of O O O
fish B-DISH B-FOOD O
terrine I-DISH I-FOOD O
that O O O
appeared O O O
before O O O
the O O O
appetizers O O O
one O O O
night O O O
looking O O O
pale O O O
and O O O
somewhat O O O
lost. O O O
I O O O
barely O O O
noticed O O O
it. O O O
Then O O O
I O O O
tasted O O O
fennel B-FOOD B-FOOD O
and O O O
other O O O
bouillabaisse B-FOOD B-FOOD O
flavors O O O
and O O O
-- O O O
excuse O O O
me, O O O
what O O O
was O O O
your O O O
name O O O
again? O O O
-- O O O
I O O O
started O O O
to O O O
pay O O O
attention. O O O
It O O O
is O O O
not O O O
news O O O
that O O O
the O O O
liquid B-FOOD B-FOOD O
yolk I-FOOD I-FOOD O
of I-FOOD O O
an I-FOOD O O
egg I-FOOD B-FOOD O
tastes O O O
good O O O
trickled O O O
over O O O
baby B-FOOD B-FOOD O
leeks, I-FOOD I-FOOD O
fingerlings, B-FOOD B-FOOD O
black-truffle B-FOOD B-FOOD O
froth I-FOOD I-FOOD O
and O O O
pioppini B-FOOD B-FOOD O
mushrooms I-FOOD I-FOOD O
the O O O
size O O O
of O O O
shirt O O O
buttons. O O O
But O O O
just O O O
how O O O
good O O O
it O O O
is O O O
makes O O O
an O O O
interesting O O O
item. O O O
Lamb B-DISH B-DISH O
saddle, I-DISH I-DISH O
with O O O
grill O O O
marks O O O
that O O O
could O O O
come O O O
from O O O
a O O O
steakhouse, B-TYPE B-TYPE O
is O O O
served O O O
with O O O
fairytale B-FOOD B-FOOD O
eggplant I-FOOD I-FOOD O
and O O O
Thumbelina O O O
carrots. O O O
Each O O O
vegetable O O O
in O O O
this O O O
miniature O O O
garden O O O
is O O O
planted O O O
in O O O
a O O O
purée O O O
or O O O
a O O O
reduced O O O
essence O O O
of O O O
itself. O O O
Each O O O
is O O O
very O O O
good, O O O
and O O O
the O O O
carrots O O O
are O O O
fantastic. O O O
Alongside O O O
them O O O
sits O O O
lamb O O O
breast O O O
that O O O
has O O O
been O O O
pressed O O O
into O O O
a O O O
rich O O O
little O O O
brick O O O
coated O O O
in O O O
bread O O O
crumbs. O O O
One O O O
corner O O O
of O O O
this O O O
brick O O O
sits O O O
in O O O
a O O O
dark-green O O O
spread O O O
that O O O
tastes O O O
like O O O
gremolata. O O O
Not O O O
one O O O
combination O O O
of O O O
flavors O O O
on O O O
this O O O
plate O O O
is O O O
original, O O O
and O O O
it O O O
doesn't O O O
matter O O O
at O O O
all. O O O
The O O O
Italian O O O
food O O O
that O O O
Mr. O O O
Benno O O O
made O O O
at O O O
his O O O
last O O O
restaurant, O O O
Lincoln O O O
Ristorante O O O
, O O O
could O O O
be O O O
impressive, O O O
but O O O
I O O O
sometimes O O O
had O O O
the O O O
sense O O O
that O O O
he O O O
was O O O
cooking O O O
from O O O
the O O O
outside O O O
in, O O O
trying O O O
to O O O
unlock O O O
the O O O
flavors O O O
of O O O
Italy O O O
through O O O
process O O O
and O O O
method. O O O
The O O O
results O O O
didn't O O O
always O O O
match O O O
the O O O
evident O O O
effort. O O O
I O O O
still O O O
got O O O
a O O O
bit O O O
of O O O
that O O O
feeling O O O
from O O O
his O O O
food O O O
at O O O
Leonelli O O O
Taberna O O O
, O O O
in O O O
the O O O
back O O O
of O O O
the O O O
Evelyn O O O
lobby. O O O
It's O O O
supposed O O O
to O O O
be O O O
the O O O
hotel's O O O
casual O O O
Italian O O O
restaurant, O O O
and O O O
it O O O
would O O O
be O O O
if O O O
you O O O
didn't O O O
sometimes O O O
catch O O O
the O O O
food O O O
trying O O O
to O O O
relax. O O O
Only O O O
a O O O
lasagna O O O
with O O O
green O O O
noodles O O O
below O O O
a O O O
dark O O O
field O O O
of O O O
browned O O O
béchamel O O O
seemed O O O
completely O O O
comfortable O O O
with O O O
itself. O O O
(On O O O
the O O O
streetside O O O
end O O O
of O O O
the O O O
hotel O O O
is O O O
a O O O
pastry O O O
shop O O O
and O O O
bakery O O O
selling O O O
two-foot-long O O O
flatbreads O O O
called O O O
focaccia O O O
that O O O
have O O O
more O O O
in O O O
common O O O
with O O O
Roman O O O
pizza O O O
al O O O
taglio.) O O O
The O O O
cooking O O O
at O O O
Benno, O O O
overseen O O O
by O O O
Justin O O O
Skribner, O O O
the O O O
chef O O O
de O O O
cuisine, O O O
doesn't O O O
appear O O O
to O O O
be O O O
plagued O O O
by O O O
a O O O
similar O O O
anxiety. O O O
The O O O
French O O O
ideas, O O O
like O O O
a O O O
drum O O O
of O O O
pig's O O O
trotter O O O
under O O O
a O O O
fried O O O
quail O O O
egg O O O
with O O O
flageolets O O O
and O O O
other O O O
beans, O O O
or O O O
the O O O
darkly O O O
seared O O O
duck O O O
breast O O O
with O O O
melting O O O
foie O O O
gras O O O
and O O O
a O O O
savory O O O
triangle O O O
of O O O
duck O O O
leg, O O O
dates O O O
and O O O
pistachios O O O
in O O O
brik O O O
pastry, O O O
have O O O
an O O O
easy O O O
inevitability. O O O
Pasta O O O
is O O O
unlikely O O O
to O O O
become O O O
the O O O
thing O O O
Benno O O O
is O O O
known O O O
for. O O O
Still, O O O
when O O O
the O O O
kitchen O O O
stretches O O O
to O O O
Italy, O O O
nice O O O
things O O O
happen. O O O
Lobster O O O
fra O O O
diavolo, O O O
with O O O
the O O O
bent O O O
shells O O O
called O O O
lumache, O O O
is O O O
a O O O
tribute O O O
to O O O
an O O O
American O O O
pop O O O
hit O O O
made O O O
over, O O O
in O O O
the O O O
Thomas O O O
Keller O O O
tradition, O O O
with O O O
maximum O O O
clarity O O O
and O O O
precision. O O O
Spaghetti O O O
made O O O
with O O O
grano O O O
arso, O O O
or O O O
burned-wheat O O O
flour, O O O
tasted O O O
pleasantly O O O
toasted O O O
rather O O O
than O O O
incinerated O O O
as O O O
it O O O
soaked O O O
up O O O
the O O O
liquor O O O
of O O O
tiny O O O
hard-shell O O O
clams O O O
and O O O
a O O O
soft O O O
mass O O O
of O O O
very O O O
fresh O O O
sea O O O
urchin O O O
roe. O O O
Technique O O O
never O O O
overplayed O O O
its O O O
hand O O O
in O O O
these O O O
dishes. O O O
The O O O
only O O O
time O O O
it O O O
came O O O
up O O O
short O O O
was O O O
when O O O
a O O O
drum O O O
of O O O
steelhead O O O
salmon O O O
poached O O O
in O O O
olive O O O
oil O O O
arrived O O O
slightly O O O
mushy O O O
and O O O
underdone. O O O
A O O O
week O O O
later, O O O
the O O O
fish O O O
was O O O
cooked O O O
more O O O
successfully. O O O
The O O O
scope O O O
of O O O
the O O O
Evelyn's O O O
dining O O O
operation O O O
is O O O
big O O O
enough O O O
to O O O
support O O O
a O O O
full-time O O O
baker O O O
(Lisa O O O
Kalemkiarian, O O O
responsible O O O
for O O O
Benno's O O O
needle-tipped O O O
mini-baguettes, O O O
among O O O
other O O O
items) O O O
and O O O
pastry O O O
chef O O O
(Lindsey O O O
Bittner, O O O
whose O O O
desserts O O O
include O O O
a O O O
rosemary O O O
flan O O O
with O O O
candied O O O
cranberries O O O
that O O O
I O O O
ordered O O O
every O O O
time O O O
I O O O
went, O O O
so O O O
I O O O
could O O O
watch O O O
other O O O
people O O O
try O O O
it O O O
for O O O
the O O O
first O O O
time). O O O
You O O O
couldn't O O O
call O O O
the O O O
wine O O O
list O O O
dated, O O O
with O O O
its O O O
unwashed, O O O
uncombed O O O
natural O O O
types O O O
among O O O
other O O O
groomed, O O O
sedate O O O
numbers, O O O
and O O O
some O O O
fine O O O
values O O O
between O O O
$50 O O O
and O O O
$75 O O O
tiptoeing O O O
among O O O
the O O O
super-Tuscans O O O
and O O O
2005 O O O
Bordeaux. O O O
All O O O
this O O O
should O O O
persuade O O O
some O O O
skeptics O O O
to O O O
give O O O
Benno O O O
a O O O
try. O O O
The O O O
restaurant's O O O
greatest O O O
challenge O O O
is O O O
that O O O
the O O O
food O O O
seems O O O
to O O O
come O O O
from O O O
an O O O
era O O O
that's O O O
too O O O
old O O O
to O O O
seem O O O
fresh O O O
but O O O
too O O O
recent O O O
to O O O
feel O O O
nostalgic O O O
about. O O O
When O O O
pop O O O
music O O O
is O O O
that O O O
age, O O O
we O O O
cringe. O O O
When O O O
buildings O O O
are O O O
that O O O
age, O O O
we O O O
knock O O O
them O O O
down O O O
before O O O
they O O O
can O O O
be O O O
landmarked. O O O
But O O O
sometimes O O O
one O O O
chef O O O
cooking O O O
what O O O
he O O O
believes O O O
is O O O
better O O O
than O O O
10 O O O
chefs O O O
cooking O O O
what O O O
somebody O O O
else O O O
believes. O O O
Follow O O O
NYT O O O
Food O O O
on O O O
Twitter O O O
and O O O
NYT O O O
Cooking O O O
on O O O
Instagram O O O
, O O O
Facebook O O O
and O O O
Pinterest O O O
. O O O
Get O O O
regular O O O
updates O O O
from O O O
NYT O O O
Cooking, O O O
with O O O
recipe O O O
suggestions, O O O
cooking O O O
tips O O O
and O O O
shopping O O O
advice O O O
. O O O
   
   
