-DOCSTART- -X- -X- -X-
with O O O
her. O O O
Wearing O O O
baggy O O O
jeans, O O O
a O O O
white O O O
T-shirt O O O
and O O O
a O O O
baseball O O O
cap O O O
that O O O
kept O O O
his O O O
zinc-colored O O O
ponytail O O O
in O O O
place, O O O
he O O O
looked O O O
like O O O
a O O O
contractor, O O O
maybe O O O
a O O O
painter O O O
who'd O O O
come O O O
by O O O
to O O O
touch O O O
up O O O
the O O O
moldings O O O
and O O O
had O O O
been O O O
invited O O O
to O O O
stay O O O
for O O O
a O O O
Turkish B-FOOD B-CUISINE O
coffee. I-FOOD B-FOOD O
Then O O O
he O O O
spoke O O O
to O O O
us O O O
about O O O
the O O O
sheep's B-DISH B-DISH O
head I-DISH I-DISH O
soup. I-DISH I-DISH O
"I O O O
am O O O
a O O O
genius," O O O
he O O O
began. O O O
"And O O O
even O O O
I O O O
don't O O O
know O O O
how O O O
to O O O
answer O O O
this O O O
question. O O O
I O O O
think O O O
that O O O
the O O O
question O O O
must O O O
be O O O
wrong." O O O
As O O O
those O O O
who O O O
chase O O O
the O O O
scent O O O
of O O O
lamb B-FOOD B-FOOD O
and O O O
charred B-FOOD B-FOOD O
eggplant I-FOOD I-FOOD O
around O O O
the O O O
city O O O
have O O O
probably O O O
guessed, O O O
this O O O
was O O O
no O O O
contractor. O O O
This O O O
was O O O
Orhan O O O
Yegen, O O O
the O O O
Turkish-born O O O
chef O O O
and O O O
restaurateur O O O
who O O O
has O O O
opened O O O
close O O O
to O O O
20 O O O
Turkish O B-CUISINE O
restaurants O O O
over O O O
the O O O
past O O O
two O O O
decades O O O
or O O O
so O O O
while O O O
keeping O O O
up O O O
a O O O
running O O O
monologue O O O
that O O O
made O O O
him O O O
a O O O
favorite O O O
of O O O
food O O O
writers O O O
. O O O
In O O O
2004, O O O
Mr. O O O
Yegen O O O
opened O O O
Sip B-EST B-EST O
Sak I-EST I-EST O
in O O O
Turtle B-LOC B-LOC O
Bay, I-LOC I-LOC O
then O O O
proceeded O O O
to O O O
surprise O O O
those O O O
who O O O
had O O O
charted O O O
his O O O
career O O O
by O O O
embarking O O O
on O O O
a O O O
long, O O O
stable O O O
period O O O
. O O O
All O O O
was O O O
quiet, O O O
relatively O O O
speaking, O O O
until O O O
April, O O O
when O O O
Lokanta B-EST B-EST O
arrived O O O
in O O O
Astoria B-LOC B-LOC O
to O O O
supplement O O O
the O O O
Greek B-CUISINE B-CUISINE O
and O O O
Cypriot B-CUISINE B-CUISINE O
menus O O O
along O O O
its O O O
stretch O O O
of O O O
Broadway, B-LOC B-LOC O
and O O O
Mr. O O O
Yegen O O O
arrived O O O
to O O O
tell O O O
customers O O O
that O O O
their O O O
questions O O O
were O O O
wrong. O O O
The O O O
kelle B-DISH B-DISH O
paca I-DISH I-DISH O
colloquy O O O
ended O O O
when O O O
I O O O
agreed O O O
to O O O
order O O O
it. O O O
After O O O
hours O O O
on O O O
the O O O
stove, O O O
the O O O
meat B-FOOD B-FOOD O
on O O O
the O O O
head O O O
had O O O
fallen O O O
away O O O
into O O O
about O O O
eight O O O
different O O O
textures, O O O
from O O O
frilly O O O
to O O O
ropy O O O
to O O O
collagenously O O O
chewy O O O
to O O O
tender O O O
and O O O
lean. O O O
All O O O
of O O O
this O O O
suspended O O O
in O O O
a O O O
slippery, O O O
almost O O O
sticky O O O
broth B-FOOD B-FOOD O
the O O O
color O O O
of O O O
cappuccino. B-FOOD B-FOOD O
And O O O
no, O O O
it O O O
was O O O
not O O O
too O O O
filling. O O O
Soups, B-FOOD B-FOOD O
braises, B-FOOD B-FOOD O
stews B-FOOD B-FOOD O
and O O O
other O O O
recipes O O O
requiring O O O
plenty O O O
of O O O
time O O O
and O O O
even O O O
more O O O
olive B-FOOD B-FOOD O
oil I-FOOD I-FOOD O
are O O O
the O O O
basis O O O
of O O O
Mr. O O O
Yegen's O O O
reputation. O O O
They O O O
set O O O
his O O O
menus O O O
apart O O O
from O O O
those O O O
at O O O
other O O O
Turkish B-CUISINE B-CUISINE O
restaurants O O O
around O O O
town, O O O
which O O O
tend O O O
to O O O
revolve O O O
around O O O
the O O O
grill. O O O
Lokanta B-EST B-EST O
makes O O O
very O O O
fine O O O
kofte, B-FOOD B-DISH O
but O O O
for O O O
a O O O
full O O O
medley O O O
of O O O
minced O B-FOOD O
and O I-FOOD O
skewered O I-FOOD O
meats, B-FOOD I-FOOD O
you O O O
are O O O
better O O O
off O O O
under O O O
the O O O
swaying O O O
chandeliers O O O
of O O O
Taci's B-EST B-EST O
Beyti I-EST I-EST O
on O O O
Coney B-LOC B-LOC O
Island I-LOC I-LOC O
Avenue I-LOC I-LOC O
in O O O
Brooklyn. B-LOC B-LOC O
Lokanta B-EST B-EST O
will O O O
grill O O O
or O O O
roast O O O
a O O O
whole O O O
fish, B-FOOD B-FOOD O
but O O O
it O O O
will O O O
not O O O
be O O O
all O O O
that O O O
different O O O
from O O O
what O O O
might O O O
be O O O
served O O O
in O O O
Brooklyn B-LOC B-LOC O
at O O O
Liman B-EST B-EST O
, O O O
where O O O
your O O O
bass B-FOOD B-FOOD O
will O O O
be O O O
filleted O O O
within O O O
view O O O
of O O O
the O O O
fishing O O O
boats O O O
and O O O
swans O O O
of O O O
Sheepshead B-LOC B-LOC O
Bay. I-LOC I-LOC O
Diners O O O
in O O O
Lokanta's B-EST B-EST O
custody O O O
have O O O
signed O O O
on O O O
for O O O
a O O O
more O O O
nuanced O O O
view O O O
of O O O
the O O O
Turkish B-CUISINE B-CUISINE O
kitchen. O O O
Take, O O O
for O O O
instance, O O O
the O O O
shadings O O O
that O O O
lamb B-FOOD B-FOOD O
takes O O O
on. O O O
In O O O
hunkar B-DISH B-DISH O
begendi, I-DISH I-DISH O
chunks O O O
of O O O
it O O O
are O O O
stewed O O O
in O O O
tomatoes B-FOOD B-FOOD O
and O O O
peppers B-FOOD B-FOOD O
and O O O
ladled O O O
over O O O
an O O O
eggplant B-FOOD B-FOOD O
mash I-FOOD I-FOOD O
beaten O O O
to O O O
a O O O
memorable O O O
richness O O O
with O O O
cheese B-FOOD B-FOOD O
and O O O
milk. B-FOOD B-FOOD O
Ali B-DISH B-EST O
nazik I-DISH I-EST O
is, O O O
in O O O
schematic O O O
form, O O O
the O O O
same O O O
thing, O O O
built O O O
on O O O
the O O O
same O O O
foundation O O O
of O O O
milky O O O
eggplant, B-FOOD B-FOOD O
but O O O
in O O O
Lokanta's B-EST B-EST O
version O O O
the O O O
lamb B-FOOD B-FOOD O
is O O O
ground O O O
and O O O
simmered O O O
with O O O
onions B-FOOD B-FOOD O
and O O O
red B-FOOD B-FOOD O
and I-FOOD I-FOOD O
green I-FOOD I-FOOD O
peppers; I-FOOD I-FOOD O
somehow O O O
it O O O
achieves O O O
a O O O
rich, O O O
unctuous O O O
consistency O O O
that O O O
is O O O
amplified O O O
by O O O
the O O O
eggplant B-FOOD B-FOOD O
and O O O
the O O O
scoop O O O
of O O O
strained O O O
yogurt O O O
dropped O O O
on O O O
top. O O O
Lokanta's O O O
"roasted O O O
lamb O O O
and O O O
rice" O O O
is O O O
in O O O
the O O O
pilaf O O O
family, O O O
which O O O
means O O O
that O O O
the O O O
rice O O O
is O O O
not O O O
just O O O
a O O O
side O O O
dish O O O
but O O O
the O O O
heart O O O
of O O O
the O O O
recipe, O O O
baked O O O
until O O O
alluringly O O O
sweet O O O
with O O O
currants, O O O
allspice O O O
and O O O
cinnamon, O O O
then O O O
sprinkled O O O
with O O O
fresh O O O
dill O O O
at O O O
the O O O
last O O O
minute. O O O
The O O O
lamb's O O O
job O O O
is O O O
to O O O
be O O O
obligingly O O O
tender, O O O
and O O O
it O O O
succeeds, O O O
one O O O
reason O O O
the O O O
dish O O O
is O O O
requested O O O
by O O O
so O O O
many O O O
tables. O O O
To O O O
fend O O O
off O O O
boredom, O O O
I O O O
imagine, O O O
Mr. O O O
Yegen O O O
fills O O O
his O O O
manti O O O
with O O O
both O O O
lamb O O O
and O O O
beef. O O O
Each O O O
little O O O
dumpling O O O
is O O O
rolled O O O
by O O O
fingertip O O O
and O O O
is O O O
roughly O O O
the O O O
size O O O
of O O O
one. O O O
The O O O
meat O O O
has O O O
been O O O
seasoned O O O
just O O O
forcefully O O O
enough O O O
that O O O
it O O O
will O O O
announce O O O
itself, O O O
politely O O O
but O O O
clearly, O O O
as O O O
it O O O
breaks O O O
through O O O
the O O O
dough. O O O
It O O O
would O O O
be O O O
possible O O O
to O O O
sit O O O
down O O O
in O O O
front O O O
of O O O
a O O O
bowl O O O
of O O O
these, O O O
spooning O O O
them O O O
up O O O
with O O O
their O O O
warm O O O
yogurt O O O
and O O O
chile O O O
oil O O O
and O O O
dried O O O
mint, O O O
and O O O
call O O O
for O O O
another O O O
bowl O O O
a O O O
minute O O O
later. O O O
Of O O O
course, O O O
the O O O
meal O O O
should O O O
begin O O O
with O O O
strips O O O
of O O O
nigella-dotted O O O
Turkish O O O
bread O O O
and O O O
a O O O
spread O O O
or O O O
two O O O
-- O O O
maybe O O O
memorably O O O
creamy O O O
purée O O O
of O O O
dried O O O
favas; O O O
or O O O
the O O O
roughly O O O
mashed O O O
eggplant, O O O
smoky O O O
without O O O
a O O O
trace O O O
of O O O
bitterness; O O O
and O O O
one O O O
of O O O
the O O O
strained-yogurt O O O
dips, O O O
either O O O
the O O O
tangy O O O
cacik, O O O
laced O O O
with O O O
minced O O O
cucumbers, O O O
or O O O
the O O O
labneh, O O O
as O O O
firm O O O
as O O O
a O O O
new O O O
mattress. O O O
Either O O O
will O O O
prove O O O
useful O O O
as O O O
the O O O
meal O O O
goes O O O
on. O O O
So O O O
will O O O
a O O O
simple O O O
salad, O O O
especially O O O
the O O O
one O O O
with O O O
white O O O
beans O O O
and O O O
purple O O O
onions. O O O
The O O O
tightly O O O
rolled, O O O
golden O O O
bourekas O O O
are O O O
like O O O
skinny O O O
Turkish O O O
spring O O O
rolls O O O
filled O O O
with O O O
dill O O O
and O O O
melting O O O
feta. O O O
Cold O O O
poached O O O
leeks, O O O
a O O O
frequent O O O
special, O O O
are O O O
more O O O
appealing O O O
than O O O
the O O O
cold O O O
poached O O O
artichokes O O O
that O O O
have O O O
a O O O
permanent O O O
spot O O O
on O O O
the O O O
menu. O O O
If O O O
Mr. O O O
Yegen O O O
tells O O O
you O O O
that O O O
the O O O
grilled O O O
octopus O O O
is O O O
the O O O
best O O O
in O O O
the O O O
city, O O O
keep O O O
in O O O
mind O O O
that O O O
he O O O
rarely O O O
seems O O O
to O O O
leave O O O
his O O O
own O O O
restaurant. O O O
It's O O O
quite O O O
good, O O O
though, O O O
with O O O
a O O O
fugitive O O O
sweetness O O O
that O O O
may O O O
be O O O
supplied O O O
by O O O
the O O O
tomatoes O O O
and O O O
purple O O O
onions. O O O
Desserts O O O
run O O O
toward O O O
milky O O O
white O O O
puddings, O O O
nice O O O
if O O O
you O O O
are O O O
looking O O O
for O O O
a O O O
mild O O O
sedative. O O O
The O O O
baklava, O O O
imported O O O
from O O O
Turkey, O O O
is O O O
a O O O
treat O O O
for O O O
those O O O
of O O O
us O O O
who O O O
like O O O
pistachios O O O
and O O O
think O O O
sugar O O O
syrup O O O
makes O O O
a O O O
better O O O
baklava O O O
sweetener O O O
than O O O
honey. O O O
The O O O
unlikely O O O
champion, O O O
though, O O O
is O O O
the O O O
butternut O O O
squash O O O
that O O O
has O O O
been O O O
languorously O O O
baked O O O
in O O O
its O O O
own O O O
juices O O O
with O O O
nothing O O O
but O O O
sugar. O O O
The O O O
technique O O O
is O O O
one O O O
of O O O
those O O O
small O O O
tricks O O O
that O O O
helps O O O
Mr. O O O
Yegen's O O O
cooking O O O
stand O O O
out, O O O
like O O O
the O O O
perfume O O O
of O O O
lemon O O O
peel O O O
in O O O
the O O O
Turkish O O O
lemonade. O O O
Lokanta O O O
has O O O
no O O O
liquor O O O
license O O O
yet. O O O
Some O O O
customers O O O
smuggle O O O
wine O O O
through O O O
the O O O
door O O O
and O O O
keep O O O
the O O O
bottles O O O
on O O O
their O O O
tables, O O O
which O O O
are O O O
topped O O O
with O O O
radiant O O O
white O O O
marble O O O
from O O O
Turkey O O O
and O O O
surrounded O O O
by O O O
classic O O O
bentwood O O O
cafe O O O
chairs. O O O
But O O O
it O O O
is O O O
hard O O O
not O O O
to O O O
want O O O
the O O O
lemonade, O O O
which O O O
is O O O
cold O O O
and O O O
just O O O
tart O O O
enough O O O
and O O O
not O O O
very O O O
filling O O O
at O O O
all. O O O
Follow O O O
NYT O O O
Food O O O
on O O O
Twitter O O O
and O O O
NYT O O O
Cooking O O O
on O O O
Instagram O O O
, O O O
Facebook O O O
, O O O
YouTube O O O
and O O O
Pinterest O O O
. O O O
Get O O O
regular O O O
updates O O O
from O O O
NYT O O O
Cooking, O O O
with O O O
recipe O O O
suggestions, O O O
cooking O O O
tips O O O
and O O O
shopping O O O
advice O O O
. O O O
   
   
