-DOCSTART- -X- -X- -X-
dinner O O O
at O O O
Don B-EST B-EST O
Angie I-EST I-EST O
has O O O
been O O O
only O O O
marginally O O O
less O O O
difficult O O O
than O O O
eating O O O
at O O O
a O O O
private O O O
club. O O O
That O O O
has O O O
something O O O
to O O O
do O O O
with O O O
Ms. O O O
Rito's O O O
and O O O
Mr. O O O
Tacinelli's O O O
knack O O O
for O O O
cooking O O O
things O O O
that O O O
Instagram O O O
can't O O O
resist. O O O
The O O O
two O O O
spent O O O
three O O O
years O O O
running O O O
the O O O
kitchen O O O
at O O O
Quality B-EST B-EST O
Italian I-EST I-EST O
in O O O
Midtown, B-LOC B-LOC O
where O O O
they O O O
engineered, O O O
among O O O
other O O O
pieces O O O
of O O O
shutterbait, O O O
a O O O
chicken B-DISH B-FOOD O
Parm I-DISH I-FOOD O
that O O O
looked O O O
like O O O
a O O O
pizza. B-FOOD B-FOOD O
There O O O
was O O O
some O O O
wonderful O O O
stuff O O O
at O O O
Quality B-EST B-EST O
Italian I-EST I-EST O
and O O O
some O O O
less O O O
wonderful O O O
stuff, O O O
and O O O
almost O O O
all O O O
of O O O
it O O O
either O O O
arrived O O O
on O O O
trolleys O O O
or O O O
was O O O
prepared O O O
at O O O
tableside O O O
or O O O
set O O O
on O O O
fire O O O
while O O O
you O O O
watched. O O O
The O O O
restaurant O O O
group O O O
behind O O O
Quality B-EST B-EST O
Italian, I-EST I-EST O
Quality O O O
Branded O O O
, O O O
is O O O
also O O O
backing O O O
Don B-EST B-EST O
Angie. I-EST I-EST O
So O O O
as O O O
I O O O
resigned O O O
myself O O O
to O O O
eating O O O
at O O O
Don B-EST B-EST O
Angie I-EST I-EST O
close O O O
to O O O
5:30 O O O
p.m., O O O
when O O O
I O O O
managed O O O
to O O O
get O O O
an O O O
unreserved O O O
table, O O O
I O O O
also O O O
braced O O O
for O O O
a O O O
dose O O O
of O O O
abracadabra. O O O
It O O O
arrived O O O
right O O O
on O O O
schedule O O O
with O O O
my O O O
first O O O
drink, O O O
which O O O
a O O O
server O O O
strained O O O
into O O O
a O O O
glass O O O
through O O O
a O O O
coffee O O O
filter O O O
cone O O O
lined O O O
with O O O
espresso B-FOOD B-EST O
ice. I-FOOD I-EST O
It O O O
was O O O
called O O O
Americano, B-DISH B-DISH O
Americano, I-DISH I-DISH O
and O O O
combined O O O
at O O O
least O O O
three O O O
meanings O O O
of O O O
the O O O
word: O O O
a O O O
highball, B-DISH B-FOOD O
an O O O
Italian B-CUISINE B-CUISINE O
aperitif B-FOOD B-FOOD O
wine I-FOOD I-FOOD O
and O O O
a O O O
diluted O O O
shot O O O
of O O O
espresso. B-FOOD B-FOOD O
The O O O
Americano B-DISH B-FOOD O
highball, I-DISH I-FOOD O
so O O O
simple O O O
that O O O
just O O O
about O O O
any O O O
bartender O O O
can O O O
make O O O
it, O O O
doesn't O O O
need O O O
much O O O
improvement. O O O
But O O O
I O O O
have O O O
to O O O
admit O O O
that O O O
the O O O
coffee B-FOOD B-FOOD O
did O O O
give O O O
it O O O
some O O O
ballast. O O O
I'm O O O
also O O O
happy O O O
to O O O
report O O O
that O O O
this O O O
was O O O
one O O O
of O O O
the O O O
last O O O
bits O O O
of O O O
stagecraft O O O
I O O O
saw O O O
at O O O
Don B-EST B-EST O
Angie. I-EST I-EST O
Ms. O O O
Rito O O O
and O O O
Mr. O O O
Tacinelli O O O
have O O O
a O O O
few O O O
tricks O O O
up O O O
their O O O
sleeves, O O O
but O O O
they O O O
save O O O
them O O O
for O O O
the O O O
kitchen. O O O
The O O O
result O O O
is O O O
food O O O
that O O O
is O O O
creative O O O
in O O O
a O O O
more O O O
interesting O O O
and O O O
more O O O
consistently O O O
successful O O O
way O O O
than O O O
it O O O
was O O O
at O O O
Quality B-EST B-EST O
Italian. I-EST I-EST O
And O O O
it O O O
arrives O O O
at O O O
the O O O
table O O O
without O O O
the O O O
aid O O O
of O O O
trolleys. O O O
When O O O
you O O O
get O O O
a O O O
Caesar B-DISH B-DISH O
salad, I-DISH I-DISH O
the O O O
server O O O
doesn't O O O
whip O O O
together O O O
the O O O
dressing B-FOOD B-FOOD O
on O O O
the O O O
spot. O O O
It's O O O
been O O O
done O O O
in O O O
the O O O
kitchen, O O O
where O O O
the O O O
chefs O O O
replaced O O O
romaine B-FOOD B-FOOD O
with O O O
tender O O O
chrysanthemum B-FOOD B-FOOD O
leaves I-FOOD I-FOOD O
that O O O
taste O O O
like O O O
some O O O
newly O O O
discovered O O O
herb. O B-FOOD O
(The O O O
feathery O O O
leaves O O O
firmly O O O
grip O O O
the O O O
dressing B-FOOD B-FOOD O
and O O O
the O O O
fluffy O O O
rasped O B-FOOD O
cheese, B-FOOD I-FOOD O
too.) O O O
I O O O
can't O O O
remember O O O
seeing O O O
chrysanthemum B-FOOD B-FOOD O
in O O O
an O O O
Italian B-CUISINE B-CUISINE O
restaurant O O O
before, O O O
and O O O
it O O O
shows O O O
the O O O
chefs' O O O
skill O O O
for O O O
cross-pollinating O O O
with O O O
other O O O
cuisines, O O O
especially O O O
Asian B-CUISINE B-CUISINE O
ones. O O O
While O O O
the O O O
Torrisi-Carbone B-EST O O
axis O O O
is O O O
generally O O O
faithful O O O
to O O O
Italian-American B-CUISINE B-CUISINE O
standards, O O O
using O O O
more O O O
expensive O O O
ingredients O O O
and O O O
more O O O
modern O O O
techniques O O O
but O O O
leaving O O O
the O O O
basic O O O
ideas O O O
intact, O O O
the O O O
Rito-Tacinelli O O O
approach O O O
is O O O
more O O O
radical. O O O
They O O O
trample O O O
on O O O
tradition O O O
when O O O
they O O O
feel O O O
like O O O
it. O O O
Prosciutto B-FOOD B-FOOD O
and O O O
honeydew B-FOOD B-FOOD O
melon I-FOOD I-FOOD O
are O O O
tossed O O O
with O O O
candied B-FOOD B-FOOD O
hazelnuts I-FOOD I-FOOD O
and O O O
mint B-FOOD B-FOOD O
leaves I-FOOD I-FOOD O
in O O O
a O O O
lime, B-FOOD B-FOOD O
tamarind I-FOOD I-FOOD O
and I-FOOD I-FOOD O
fish-sauce I-FOOD I-FOOD O
dressing. I-FOOD I-FOOD O
This O O O
very O O O
good O O O
salad, B-FOOD B-FOOD O
which O O O
obviously O O O
glances O O O
toward O O O
Southeast B-LOC B-LOC O
Asia, I-LOC I-LOC O
is O O O
a O O O
smart O O O
way O O O
to O O O
handle O O O
an O O O
antipasto O O O
standby O O O
that O O O
is O O O
usually O O O
pointless O O O
except O O O
when O O O
melons B-FOOD B-FOOD O
are O O O
in O O O
season. O O O
Their O O O
garlic B-DISH B-DISH O
bread I-DISH I-DISH O
turns O O O
out O O O
to O O O
be O O O
a O O O
very O O O
thin O O O
disc O O O
with O O O
garlic B-FOOD B-FOOD O
chives I-FOOD I-FOOD O
and O O O
melted O O O
cheese O O O
inside O O O
and O O O
sesame O O O
seeds O O O
on O O O
top. O O O
Lightweight, O O O
salty O O O
and O O O
irresistible, O O O
it's O O O
modeled O O O
on O O O
Ligurian O O O
focaccia O O O
di O O O
recco, O O O
but O O O
it O O O
may O O O
also O O O
bring O O O
to O O O
mind O O O
Turkish O O O
gozleme, O O O
Azeri O O O
kutab O O O
or O O O
even O O O
a O O O
Chinese O O O
scallion O O O
pancake. O O O
There's O O O
China O O O
again, O O O
in O O O
the O O O
pepperoni O O O
fried O O O
rice O O O
served O O O
under O O O
barbecued O O O
squid. O O O
Ignore O O O
the O O O
squid O O O
unless O O O
you O O O
like O O O
it O O O
leathery, O O O
and O O O
just O O O
focus O O O
on O O O
the O O O
rice, O O O
stirring O O O
it O O O
with O O O
labneh O O O
when O O O
the O O O
heat O O O
starts O O O
to O O O
rise. O O O
The O O O
dish O O O
everybody O O O
has O O O
seen O O O
on O O O
Instagram O O O
is O O O
the O O O
pasta O O O
called O O O
caramelle. O O O
In O O O
Italian O O O
it O O O
means O O O
caramel, O O O
as O O O
in O O O
candy, O O O
but O O O
the O O O
shape O O O
will O O O
remind O O O
most O O O
Americans O O O
of O O O
an O O O
elongated O O O
Tootsie O O O
Roll, O O O
with O O O
twists O O O
at O O O
either O O O
end O O O
of O O O
a O O O
drum O O O
that's O O O
filled O O O
with O O O
buffalo O O O
ricotta. O O O
Cameras O O O
come O O O
out O O O
because O O O
the O O O
dough O O O
is O O O
striped, O O O
with O O O
black O O O
sesame-flour O O O
bands O O O
alternating O O O
with O O O
ordinary O O O
egg O O O
pasta. O O O
The O O O
sesame O O O
barely O O O
registers; O O O
the O O O
fun O O O
of O O O
the O O O
dish O O O
is O O O
the O O O
sauce, O O O
a O O O
peppered, O O O
pickled O O O
cantaloupe O O O
that O O O
tastes O O O
like O O O
it's O O O
still O O O
percolating. O O O
But O O O
the O O O
dish O O O
that O O O
could O O O
be O O O
Don O O O
Angie's O O O
lasting O O O
contribution O O O
to O O O
the O O O
pasta O O O
sciences O O O
is O O O
the O O O
garganelli O O O
with O O O
meatball O O O
ragù. O O O
The O O O
central O O O
problem O O O
of O O O
red-sauce O O O
restaurants O O O
is O O O
this: O O O
Pasta O O O
and O O O
meatballs O O O
are O O O
always O O O
served O O O
together, O O O
but O O O
they O O O
remain O O O
stubbornly O O O
separate. O O O
Ms. O O O
Rito O O O
and O O O
Mr. O O O
Tacinelli O O O
have O O O
found O O O
a O O O
way O O O
out O O O
of O O O
this O O O
conundrum O O O
by O O O
crushing O O O
meatballs O O O
into O O O
a O O O
tomato-guanciale O O O
ragù. O O O
It's O O O
not O O O
quite O O O
as O O O
simple O O O
as O O O
I've O O O
made O O O
it O O O
sound, O O O
but O O O
you O O O
don't O O O
know O O O
that O O O
when O O O
you're O O O
eating O O O
it; O O O
you O O O
just O O O
think O O O
you're O O O
magically O O O
eating O O O
meatballs O O O
and O O O
pasta O O O
at O O O
the O O O
same O O O
time. O O O
They've O O O
also O O O
tried O O O
to O O O
salvage O O O
chicken O O O
scarpariello, O O O
a O O O
dish O O O
that O O O
is O O O
almost O O O
always O O O
overcooked. O O O
Their O O O
solution O O O
is O O O
to O O O
make O O O
a O O O
kind O O O
of O O O
pie O O O
with O O O
chicken O O O
meat O O O
pressed O O O
down O O O
into O O O
a O O O
kind O O O
of O O O
crust O O O
made O O O
of O O O
sausage. O O O
The O O O
flavors O O O
are O O O
accurate, O O O
and O O O
for O O O
once O O O
it's O O O
not O O O
dry, O O O
but O O O
it's O O O
not O O O
as O O O
engaging O O O
as O O O
other O O O
main O O O
courses, O O O
like O O O
the O O O
veal O O O
cutlet O O O
with O O O
speck O O O
and O O O
pickled O O O
mustard O O O
seeds, O O O
or O O O
the O O O
grilled O O O
fillet O O O
of O O O
orata O O O
next O O O
to O O O
herbed O O O
fregola, O O O
with O O O
buttermilk O O O
as O O O
the O O O
sauce. O O O
Reworking O O O
tiramisù O O O
almost O O O
never O O O
improves O O O
it, O O O
but O O O
as O O O
a O O O
change O O O
of O O O
pace O O O
I O O O
did O O O
like O O O
how O O O
the O O O
one O O O
at O O O
Don O O O
Angie O O O
shifted O O O
the O O O
emphasis O O O
from O O O
espresso O O O
to O O O
bittersweet O O O
cocoa. O O O
There's O O O
a O O O
delicious, O O O
if O O O
more O O O
conventional, O O O
plate O O O
of O O O
tender, O O O
light O O O
zeppole O O O
with O O O
tangy O O O
whipped O O O
robiola O O O
under O O O
an O O O
Andy O O O
Warhol O O O
mop O O O
of O O O
spun O O O
sugar O O O
that O O O
people O O O
go O O O
wild O O O
for. O O O
I O O O
was O O O
charmed O O O
by O O O
a O O O
smaller, O O O
quieter O O O
dessert: O O O
a O O O
mochi O O O
cake O O O
stuffed O O O
with O O O
fior O O O
di O O O
latte O O O
ice O O O
cream, O O O
with O O O
sea O O O
salt O O O
and O O O
a O O O
fragrant O O O
scribble O O O
of O O O
olive O O O
oil. O O O
It's O O O
like O O O
eating O O O
a O O O
mozzarella O O O
ball O O O
that O O O
wanted O O O
to O O O
become O O O
a O O O
dessert O O O
when O O O
it O O O
grew O O O
up, O O O
and O O O
did. O O O
Follow O O O
NYT O O O
Food O O O
on O O O
Facebook O O O
, O O O
Instagram O O O
, O O O
Twitter O O O
and O O O
Pinterest O O O
. O O O
Get O O O
regular O O O
updates O O O
from O O O
NYT O O O
Cooking, O O O
with O O O
recipe O O O
suggestions, O O O
cooking O O O
tips O O O
and O O O
shopping O O O
advice O O O
. O O O
   
   
