-DOCSTART- -X- -X- -X-
chard O O O
stems. O O O
Pan-fried O O O
steelhead O O O
trout O O O
is O O O
on O O O
the O O O
menu O O O
now, O O O
with O O O
a O O O
smooth, O O O
pale-green O O O
sauce O O O
of O O O
cucumbers, O O O
melons O O O
and O O O
avocados O O O
pooling O O O
beneath O O O
a O O O
jumble O O O
of O O O
warm O O O
young O O O
cucumbers. O O O
So O O O
is O O O
a O O O
side O O O
dish O O O
of O O O
recently O O O
picked O O O
pole O O O
beans O O O
and O O O
string O O O
beans O O O
charred O O O
on O O O
the O O O
grill O O O
and O O O
dressed O O O
with O O O
toasted-almond O O O
vinaigrette. O O O
As O O O
interpreted O O O
by O O O
Ms. O O O
Baker, O O O
mussels O O O
Provençal O O O
are O O O
not O O O
the O O O
usual O O O
mound O O O
of O O O
black O O O
shells O O O
in O O O
thin O O O
pink O O O
liquid O O O
with O O O
a O O O
few O O O
slices O O O
of O O O
baguette; O O O
the O O O
shells O O O
are O O O
gone, O O O
the O O O
mussels O O O
are O O O
good O O O
fat O O O
ones O O O
and O O O
their O O O
sauce O O O
is O O O
more O O O
concentrated, O O O
augmented O O O
with O O O
tomato O O O
paste O O O
and O O O
roasted O O O
cherry O O O
tomatoes O O O
and O O O
garnished O O O
with O O O
thick-crusted O O O
cubes O O O
of O O O
toasted O O O
bread. O O O
The O O O
snails O O O
are O O O
more O O O
traditional, O O O
parsley-garlic O O O
butter O O O
sloshing O O O
around O O O
in O O O
their O O O
shells. O O O
If O O O
these O O O
land O O O
snails O O O
wondered O O O
what O O O
they O O O
were O O O
doing O O O
on O O O
a O O O
bed O O O
of O O O
seaweed, O O O
they O O O
didn't O O O
show O O O
it. O O O
There O O O
is O O O
some O O O
unevenness O O O
in O O O
the O O O
kitchen O O O
to O O O
be O O O
worked O O O
out. O O O
The O O O
fluke O O O
meunière O O O
may O O O
be O O O
sautéed O O O
to O O O
a O O O
textbook O O O
golden O O O
crackle, O O O
or O O O
it O O O
could O O O
arrive O O O
looking O O O
as O O O
pale O O O
as O O O
a O O O
fish O O O
belly. O O O
The O O O
country O O O
ham O O O
sandwich O O O
could O O O
use O O O
bread O O O
that's O O O
easier O O O
to O O O
chew O O O
than O O O
the O O O
crust-armored O O O
baguettes O O O
from O O O
Bien O O O
Cuit. O O O
The O O O
restaurant O O O
is O O O
large, O O O
and O O O
service O O O
tends O O O
to O O O
arrive O O O
in O O O
rapid O O O
bursts O O O
separated O O O
by O O O
long O O O
pauses. O O O
The O O O
wine O O O
list O O O
is O O O
very O O O
lopsided O O O
in O O O
favor O O O
of O O O
three-figure O O O
bottles, O O O
an O O O
irritating O O O
move O O O
for O O O
a O O O
fairly O O O
casual O O O
spot. O O O
But O O O
Ms. O O O
Baker O O O
seems O O O
to O O O
be O O O
making O O O
the O O O
best O O O
of O O O
it. O O O
It's O O O
hard O O O
to O O O
be O O O
cross O O O
with O O O
a O O O
restaurant O O O
that O O O
makes O O O
its O O O
own O O O
boursin O O O
and O O O
brings O O O
it O O O
out O O O
in O O O
a O O O
dish O O O
so O O O
big O O O
I O O O
could O O O
never O O O
manage O O O
to O O O
finish O O O
it, O O O
even O O O
with O O O
a O O O
stack O O O
of O O O
toasted O O O
baguette O O O
to O O O
smear O O O
it O O O
on. O O O
   
   
