-DOCSTART- -X- -X- -X-
is O O O
topped O O O
with O O O
a O O O
chip O O O
of O O O
curried O O O
peanut O O O
brittle O O O
and O O O
spooned O O O
over O O O
shiso O O O
leaves; O O O
you O O O
pinch O O O
the O O O
leaf O O O
and O O O
pop O O O
it O O O
in O O O
your O O O
mouth, O O O
where O O O
good O O O
things O O O
start O O O
to O O O
happen. O O O
And O O O
as O O O
you're O O O
adjusting O O O
to O O O
this O O O
cross-pollination O O O
of O O O
Africa O O O
and O O O
Japan, O O O
Indo-Caribbean O O O
cuisine O O O
appears O O O
on O O O
the O O O
horizon: O O O
a O O O
plate O O O
of O O O
folded O O O
roti O O O
with O O O
dips. O O O
The O O O
spinach O O O
chutney O O O
is O O O
a O O O
little O O O
joyless, O O O
but O O O
the O O O
inky O O O
purée O O O
of O O O
eggplant O O O
sweetened O O O
with O O O
dates O O O
is O O O
a O O O
terrific O O O
idea. O O O
Why O O O
Mr. O O O
Johnson O O O
puts O O O
a O O O
fried O O O
egg O O O
on O O O
the O O O
roti O O O
is O O O
unclear. O O O
When O O O
your O O O
meal O O O
at O O O
Henry O O O
is O O O
over, O O O
you O O O
may O O O
wish O O O
you O O O
had O O O
been O O O
sent O O O
home O O O
with O O O
a O O O
world O O O
map O O O
showing O O O
the O O O
history O O O
of O O O
forced O O O
African O O O
migration O O O
and O O O
spice-trade O O O
routes. O O O
While O O O
it's O O O
going O O O
on, O O O
though, O O O
you O O O
generally O O O
flow O O O
with O O O
the O O O
inner O O O
logic O O O
the O O O
way O O O
you O O O
can O O O
get O O O
into O O O
a O O O
hip-hop O O O
track O O O
without O O O
being O O O
able O O O
to O O O
name O O O
every O O O
last O O O
sample. O O O
Generally, O O O
but O O O
not O O O
always. O O O
I O O O
believe O O O
I O O O
understood O O O
some O O O
of O O O
the O O O
reasoning O O O
behind O O O
chopped O O O
collard O O O
greens O O O
and O O O
cashews O O O
tossed O O O
with O O O
a O O O
coconut O O O
dressing, O O O
but O O O
I O O O
still O O O
find O O O
raw O O O
collards O O O
somewhat O O O
rough O O O
going O O O
after O O O
the O O O
first O O O
few O O O
mouthfuls. O O O
Is O O O
the O O O
seared O O O
salmon O O O
with O O O
rice O O O
noodles, O O O
edamame O O O
and O O O
bok O O O
choy O O O
a O O O
reference O O O
to O O O
the O O O
Vietnamese O O O
community O O O
in O O O
Senegal? O O O
To O O O
me O O O
it O O O
tasted, O O O
not O O O
unpleasantly, O O O
like O O O
something O O O
one O O O
of O O O
the O O O
better O O O
Asian O O O
fusion O O O
restaurants O O O
in O O O
Manhattan O O O
would O O O
have O O O
served O O O
20 O O O
years O O O
ago. O O O
Henry's O O O
shrimp O O O
and O O O
pork O O O
dumplings, O O O
on O O O
the O O O
other O O O
hand, O O O
are O O O
nondescript O O O
little O O O
blobs; O O O
they O O O
sit O O O
in O O O
an O O O
aromatic O O O
"Harlem O O O
curry," O O O
informed O O O
by O O O
Bengali O O O
cooking, O O O
that O O O
deserves O O O
a O O O
better O O O
dance O O O
partner. O O O
You O O O
could O O O
say O O O
the O O O
same O O O
about O O O
the O O O
intensely O O O
herb-scented O O O
seafood O O O
broth O O O
in O O O
a O O O
seafood O O O
boil O O O
that O O O
Mr. O O O
Johnson O O O
calls O O O
the O O O
Afropot; O O O
the O O O
clams O O O
and O O O
king O O O
crab O O O
legs O O O
were O O O
very O O O
good, O O O
but O O O
the O O O
prawns O O O
were O O O
unappealingly O O O
soft O O O
and O O O
the O O O
mussels O O O
not O O O
quite O O O
fleshy O O O
enough. O O O
The O O O
cooking, O O O
though, O O O
has O O O
been O O O
getting O O O
tighter O O O
over O O O
the O O O
past O O O
month, O O O
picking O O O
up O O O
from O O O
a O O O
first O O O
and O O O
somewhat O O O
droopy O O O
meal O O O
on O O O
a O O O
night O O O
when O O O
Mr. O O O
Johnson O O O
was O O O
not O O O
in O O O
the O O O
kitchen. O O O
Tamarind O O O
jerk O O O
chicken O O O
had O O O
no O O O
spice O O O
to O O O
speak O O O
of. O O O
A O O O
parcel O O O
of O O O
rice O O O
supposedly O O O
inspired O O O
by O O O
Dominican O O O
concón O O O
had O O O
as O O O
much O O O
crunch O O O
as O O O
if O O O
it O O O
had O O O
been O O O
left O O O
out O O O
on O O O
the O O O
counter O O O
overnight, O O O
and O O O
the O O O
eggplant O O O
curry O O O
ladled O O O
over O O O
it O O O
tasted O O O
more O O O
like O O O
a O O O
halfheartedly O O O
seasoned O O O
tomato O O O
sauce. O O O
The O O O
second O O O
time O O O
I O O O
tried O O O
it, O O O
the O O O
rice O O O
had O O O
a O O O
golden O O O
crackle O O O
and O O O
the O O O
curry O O O
was O O O
worth O O O
paying O O O
attention O O O
to. O O O
Apart O O O
from O O O
the O O O
seared O O O
scallops O O O
in O O O
a O O O
remarkably O O O
good O O O
hominy O O O
broth O O O
with O O O
cilantro O O O
pistou, O O O
those O O O
bone-in O O O
ribs O O O
are O O O
the O O O
most O O O
rewarding O O O
main O O O
course. O O O
The O O O
rewards O O O
are O O O
not O O O
so O O O
much O O O
the O O O
short O O O
ribs O O O
themselves, O O O
though O O O
they O O O
are O O O
flavorful O O O
and O O O
tender; O O O
the O O O
thrill O O O
of O O O
the O O O
dish O O O
is O O O
in O O O
the O O O
battery O O O
of O O O
little O O O
sides O O O
like O O O
stir-fried O O O
millet, O O O
spiced O O O
black O O O
beans O O O
and O O O
a O O O
hoisin O O O
sauce O O O
I O O O
wanted O O O
to O O O
take O O O
home O O O
to O O O
keep O O O
on O O O
hand O O O
for O O O
Chinese-food O O O
emergencies. O O O
I O O O
also O O O
thought O O O
about O O O
pocketing O O O
a O O O
Foie O O O
Crispy O O O
Treat, O O O
and O O O
I O O O
would O O O
have O O O
gotten O O O
away O O O
with O O O
it O O O
because O O O
everybody O O O
else O O O
at O O O
the O O O
table O O O
thought O O O
they O O O
were O O O
too O O O
weird. O O O
Weird O O O
they O O O
are, O O O
but O O O
interesting, O O O
too. O O O
Maybe O O O
you'd O O O
be O O O
happier O O O
with O O O
the O O O
sweet O O O
potato O O O
pie O O O
in O O O
a O O O
crisp O O O
butter O O O
crust, O O O
very O O O
old O O O
school O O O
apart O O O
from O O O
the O O O
purple O O O
yam O O O
in O O O
the O O O
filling. O O O
True, O O O
at O O O
some O O O
point O O O
in O O O
your O O O
meal O O O
a O O O
hotel O O O
guest O O O
may O O O
decide O O O
to O O O
march O O O
through O O O
the O O O
dining O O O
room O O O
with O O O
a O O O
full O O O
set O O O
of O O O
luggage. O O O
But O O O
under O O O
Mr. O O O
Johnson, O O O
Henry O O O
is O O O
under O O O
no O O O
risk O O O
of O O O
being O O O
capsized O O O
by O O O
that O O O
kind O O O
of O O O
distraction. O O O
He O O O
has O O O
pulled O O O
the O O O
restaurant O O O
back O O O
from O O O
the O O O
edge O O O
of O O O
failure, O O O
and O O O
that's O O O
a O O O
rare O O O
trick. O O O
Follow O O O
NYT O O O
Food O O O
on O O O
Twitter O O O
and O O O
NYT O O O
Cooking O O O
on O O O
Instagram O O O
, O O O
Facebook O O O
and O O O
Pinterest O O O
. O O O
Get O O O
regular O O O
updates O O O
from O O O
NYT O O O
Cooking, O O O
with O O O
recipe O O O
suggestions, O O O
cooking O O O
tips O O O
and O O O
shopping O O O
advice O O O
. O O O
   
   
