-DOCSTART- -X- -X- -X-
In O O O
July's O O O
heat O O O
wave O O O
it O O O
was O O O
as O O O
welcome O O O
as O O O
a O O O
space O O O
heater. O O O
And O O O
maybe O O O
he O O O
wouldn't O O O
have O O O
served O O O
starchy O O B-DISH
grilled O B-FOOD I-DISH
peas O I-FOOD I-DISH
if O O O
he'd O O O
known O O O
how O O O
quickly O O O
the O O O
summer O O O
sun O O O
can O O O
make O O O
them O O O
tough. O O O
By O O O
the O O O
way, O O O
Mr. O O O
McGarry O O O
doesn't O O O
make O O O
brownies, O B-FOOD B-FOOD
at O O O
least O O O
not O O O
at O O O
Gem. O B-EST B-EST
Dessert O O O
after O O O
each O O O
of O O O
my O O O
three O O O
meals O O O
was O O O
more O O O
or O O O
less O O O
the O O O
same O O O
thing: O O O
bowls O O O
of O O O
ripe O O B-FOOD
berries, O B-FOOD I-FOOD
served O O O
one O O O
night O O O
with O O O
whipped O B-FOOD B-FOOD
cream O I-FOOD I-FOOD
infused O O I-FOOD
with O O O
chamomile O B-FOOD B-FOOD
and O O I-FOOD
rose O B-FOOD B-FOOD
hips O I-FOOD I-FOOD
and O O O
another O O O
time O O O
with O O O
bay O B-FOOD B-DISH
leaf O I-FOOD I-DISH
and O O I-DISH
bee-pollen O B-FOOD I-DISH
ice O I-FOOD I-DISH
creams. O I-FOOD I-DISH
You O O O
couldn't O O O
ask O O O
for O O O
a O O O
more O O O
refreshing O O O
course O O O
on O O O
a O O O
hot O O O
summer O O O
night, O O O
but O O O
at O O O
the O O O
same O O O
time O O O
it's O O O
clear O O O
that O O O
he O O O
has O O O
room O O O
to O O O
grow O O O
as O O O
a O O O
pastry O O O
chef. O O O
Dessert O O O
is O O O
served O O O
on O O O
low O O O
coffee O O O
tables O O O
in O O O
a O O O
loungey O O O
space O O O
called O O O
the O O O
Living O B-EST O
Room, O I-EST O
which O O O
by O O O
day O O O
doubles O O O
as O O O
a O O O
cafe O B-TYPE O
selling O O O
pastries O B-FOOD O
and O O O
sandwiches O B-FOOD O
on O O O
housemade O O O
bread. O B-FOOD O
Rousting O O O
diners O O O
from O O O
their O O O
tables O O O
in O O O
the O O O
dining O O O
room O O O
(called, O O O
aptly O O O
enough, O O O
the O O O
Dining O B-EST O
Room), O I-EST O
probably O O O
seemed O O O
like O O O
a O O O
good O O O
idea O O O
on O O O
paper, O O O
but O O O
in O O O
reality O O O
it's O O O
a O O O
bit O O O
silly. O O O
It's O O O
one O O O
of O O O
several O O O
hiccups O O O
that O O O
keep O O O
a O O O
meal O O O
at O O O
Gem O B-EST B-EST
from O O O
gliding O O O
smoothly O O O
along. O O O
Servers O O O
may O O O
shoot O O O
their O O O
cuffs O O O
before O O O
fiddling O O O
with O O O
some O O O
small O O O
detail O O O
of O O O
the O O O
table O O O
setting, O O O
a O O O
fussiness O O O
that O O O
is O O O
not O O O
in O O O
keeping O O O
with O O O
the O O O
graceful, O O O
relaxed O O O
tone O O O
of O O O
the O O O
cooking. O O O
Wine O O O
glasses O O O
could O O O
sit O O O
empty O O O
for O O O
long O O O
stretches O O O
and O O O
the O O O
wines O B-FOOD O
themselves, O O O
both O O O
whites O B-FOOD O
and O O O
reds, O B-FOOD O
were O O O
almost O O O
always O O O
too O O O
warm. O O O
That O O O
Mr. O O O
Flynn O O O
is O O O
more O O O
polished O O O
as O O O
a O O O
chef O O O
than O O O
a O O O
restaurateur O O O
is O O O
understandable. O O O
He O O O
may O O O
need O O O
a O O O
more O O O
experienced O O O
partner O O O
to O O O
straighten O O O
out O O O
the O O O
dining O O O
room, O O O
and O O O
to O O O
help O O O
him O O O
edit O O O
the O O O
menus, O O O
too. O O O
With O O O
each O O O
meal, O O O
I O O O
had O O O
the O O O
sense O O O
there O O O
were O O O
at O O O
least O O O
two O O O
superfluous O O O
courses, O O O
and O O O
occasionally O O O
Mr. O O O
McGarry O O O
seems O O O
to O O O
be O O O
straining O O O
as O O O
he O O O
reaches O O O
for O O O
the O O O
sort O O O
of O O O
razzle-dazzle O O O
you'd O O O
get O O O
at O O O
Alinea O B-EST B-EST
or O O O
Eleven O B-EST B-EST
Madison O I-EST I-EST
Park. O I-EST I-EST
An O O O
elaborate O O O
lobster O B-FOOD B-DISH
course O O I-DISH
one O O O
night O O O
looked O O O
amazing, O O O
but O O O
wasn't. O O O
An O O O
attempt O O O
at O O O
eggplant O B-DISH B-DISH
carnitas, O I-DISH I-DISH
with O O O
an O O O
underseasoned O O O
salsa O B-FOOD B-DISH
of O O I-DISH
green O B-FOOD I-DISH
strawberries O I-FOOD I-DISH
and O O O
a O O O
charred, O O O
papery O O O
tortilla, O B-FOOD B-FOOD
was O O O
enough O O O
to O O O
make O O O
you O O O
wish O O O
Mr. O O O
McGarry O O O
had O O O
eaten O O O
more O O O
tacos O B-FOOD B-FOOD
before O O O
he O O O
left O O O
California. O O B-LOC
At O O O
times O O O
Mr. O O O
McGarry O O O
seems O O O
like O O O
a O O O
creative-writing O O O
student O O O
who O O O
fills O O O
his O O O
pages O O O
with O O O
footnotes O O O
because O O O
David O O O
Foster O O O
Wallace O O O
did O O O
it. O O O
It's O O O
too O O O
bad O O O
that O O O
he O O O
came O O O
of O O O
age O O O
in O O O
an O O O
era O O O
when O O O
many O O O
people O O O
believe O O O
that O O O
tasting O O O
menus O O O
are O O O
the O O O
highest O O O
form O O O
of O O O
kitchen O O O
artistry. O O O
Like O O O
the O O O
style O O O
of O O O
"Infinite O O O
Jest," O O O
those O O O
menus O O O
have O O O
to O O O
be O O O
the O O O
result O O O
of O O O
ideas O O O
that O O O
can't O O O
be O O O
contained O O O
any O O O
other O O O
way; O O O
they're O O O
not O O O
a O O O
blank O O O
space O O O
to O O O
be O O O
filled O O O
in. O O O
Mr. O O O
McGarry O O O
obviously O O O
learned O O O
a O O O
lot O O O
from O O O
his O O O
mentors, O O O
but O O O
he O O O
can O O O
cook O O O
in O O O
his O O O
own O O O
voice O O O
now, O O O
and O O O
it O O O
may O O O
be O O O
time O O O
to O O O
leave O O O
his O O O
idols O O O
behind. O O O
Follow O O O
NYT O O O
Food O O O
on O O O
Twitter O O O
and O O O
NYT O O O
Cooking O O O
on O O O
Instagram O O O
, O O O
Facebook O O O
and O O O
Pinterest O O O
. O O O
Get O O O
regular O O O
updates O O O
from O O O
NYT O O O
Cooking, O O O
with O O O
recipe O O O
suggestions, O O O
cooking O O O
tips O O O
and O O O
shopping O O O
advice O O O
. O O O


