-DOCSTART- -X- -X- -X-
pickled I-DISH O O
daikon, I-DISH O O
citrus I-DISH O O
jelly I-DISH O O
and I-DISH O O
a I-DISH O O
buttery I-DISH O O
pink I-DISH O O
vein I-DISH O O
of I-DISH O O
foie I-DISH O O
gras I-DISH O O
terrine. I-DISH O O
Has O O O
this O O O
really O O O
never O O O
been O O O
done O O O
before, O O O
you O O O
wonder O O O
as O O O
you O O O
eat O O O
it, O O O
and O O O
if O O O
not, O O O
why O O O
not? O O O
Among O O O
the O O O
other O O O
gussied-up O O O
raw O O O
fish B-FOOD O O
that O O O
you O O O
expect O O O
in O O O
Momofukuland, B-EST O O
like O O O
a O O O
refreshing O O O
if O O O
somewhat O O O
staid O O O
madai B-DISH O O
tartare, I-DISH O O
are O O O
some O O O
dime-size O O O
clams B-FOOD O O
in O O O
chile B-FOOD O O
sauce I-FOOD O O
and O O O
an O O O
elegant, O O O
inspired O O O
interpretation O O O
of O O O
gejang. B-FOOD O O
Blue B-FOOD O O
crab I-FOOD O O
legs I-FOOD O O
and I-FOOD O O
claw I-FOOD O O
are O O O
cracked O O O
and O O O
given O O O
a O O O
three-day O O O
soak O O O
in O O O
soy B-FOOD O O
sauce, I-FOOD O O
among O O O
other O O O
things, O O O
which O O O
gives O O O
them O O O
an O O O
impressive O O O
amount O O O
of O O O
flavor. O O O
Then, O O O
in O O O
case O O O
you O O O
haven't O O O
noticed O O O
that O O O
you're O O O
dealing O O O
with O O O
a O O O
real O O O
chef, O O O
Ms. O O O
Park O O O
stirs O O O
the O O O
crab's B-FOOD O O
roe I-FOOD O O
with O O O
creamy O O O
rice B-FOOD O O
and O O O
spoons O O O
this O O O
Korean B-CUISINE O O
risotto B-FOOD O O
into O O O
the O O O
open O O O
belly O O O
of O O O
the O O O
shell. B-FOOD O O
At O O O
moments O O O
like O O O
this, O O O
or O O O
in O O O
the O O O
hwedupbap B-DISH O O
filled O O O
with O O O
raw O O O
fish B-FOOD O O
as O O O
strikingly O O O
good O O O
as O O O
any O O O
you'll O O O
find O O O
in O O O
a O O O
$200 O O O
omakase, O O O
or O O O
in O O O
the O O O
doenjang B-DISH O O
jjigae, I-DISH O O
a O O O
potful O O O
of O O O
braised B-FOOD O O
fermented I-FOOD O O
bean I-FOOD O O
paste I-FOOD O O
with O O O
pork B-FOOD O O
belly I-FOOD O O
that O O O
appears O O O
on O O O
the O O O
menu O O O
as O O O
"yesterday's B-DISH O O
stinky I-DISH O O
soybean I-DISH O O
stew" I-DISH O O
and O O O
manages O O O
to O O O
be O O O
homespun O O O
and O O O
polished O O O
at O O O
the O O O
same O O O
time, O O O
it's O O O
possible O O O
to O O O
see O O O
Kawi B-EST O O
as O O O
Ms. O O O
Park's O O O
response O O O
to O O O
Atomix B-EST O O
. O O O
It's O O O
as O O O
if O O O
she O O O
had O O O
looked O O O
at O O O
Junghyun O O O
Park's O O O
dazzlingly O O O
complex O O O
compositions O O O
at O O O
his O O O
year-old O O O
modern O O O
Korean B-CUISINE O O
restaurant O O O
and O O O
decided O O O
that O O O
she O O O
could O O O
cook O O O
in O O O
a O O O
style O O O
that O O O
was O O O
every O O O
bit O O O
as O O O
modern O O O
and O O O
painstaking, O O O
but O O O
that O O O
instead O O O
of O O O
turning O O O
traditional O O O
dishes O O O
into O O O
tasting-menu O O O
food O O O
she O O O
would O O O
keep O O O
the O O O
old O O O
forms O O O
and O O O
innovate O O O
inside O O O
them. O O O
With O O O
her O O O
tidy, O O O
refined, O O O
French-influenced B-FOOD O O
neo-traditionalism, O O O
Ms. O O O
Park O O O
could O O O
become O O O
something O O O
like O O O
the O O O
Alain O O O
Ducasse O O O
of O O O
Korean B-CUISINE O O
cooking. O O O
It's O O O
not O O O
obvious, O O O
though, O O O
that O O O
Kawi B-EST O O
needs O O O
an O O O
Alain O O O
Ducasse. O O O
Certain O O O
appetizers O O O
seem O O O
to O O O
belong O O O
on O O O
another O O O
planet, O O O
more O O O
beautiful O O O
and O O O
gentle O O O
than O O O
ours, O O O
such O O O
as O O O
the O O O
soft B-DISH O O
tofu I-DISH O O
with I-DISH O O
soy I-DISH O O
syrup I-DISH O O
that, O O O
sitting O O O
under O O O
a O O O
shattering O O O
thin O O O
crust B-FOOD O O
of I-FOOD O O
caramelized I-FOOD O O
sugar, I-FOOD O O
is O O O
like O O O
a O O O
savory O O O
crème B-DISH O O
brûlée I-DISH O O
by O O O
way O O O
of O O O
Seoul. B-LOC O O
And O O O
there O O O
are O O O
others, O O O
such O O O
as O O O
the O O O
sticks O O O
of O O O
fried B-FOOD O O
cod I-FOOD O O
that I-FOOD O O
a O O O
server O O O
pointlessly O O O
snips O O O
in O O O
half O O O
with O O O
scissors O O O
and O O O
then O O O
spritzes O O O
with O O O
atomized O O O
yuzu B-FOOD O O
juice, I-FOOD O O
that O O O
are O O O
right O O O
at O O O
home O O O
at O O O
Hudson B-LOC O O
Yards. I-LOC O O
The O O O
presentation O O O
seemed O O O
forced. O O O
That O O O
could O O O
also O O O
describe O O O
the O O O
boiled B-DISH O O
chicken I-DISH O O
dish, O O O
one O O O
of O O O
the O O O
menu's O O O
showiest O O O
items O O O
and, O O O
at O O O
$64, O O O
one O O O
of O O O
its O O O
most O O O
expensive. O O O
The O O O
whole O O O
bird O O O
is O O O
steamed, O O O
then O O O
the O O O
breast B-FOOD O O
is O O O
sliced O O O
and O O O
served O O O
plain O O O
while O O O
the O O O
dark B-FOOD O O
meat I-FOOD O O
is O O O
fried O O O
and O O O
coated O O O
with O O O
spices. B-FOOD O O
Neither O O O
is O O O
spectacular O O O
on O O O
its O O O
own, O O O
and O O O
the O O O
combination O O O
is O O O
bizarre. O O O
More O O O
successful O O O
versions O O O
of O O O
elaborate, O O O
oversize, O O O
multicomponent O O O
dishes O O O
are O O O
proven O O O
moneymakers O O O
elsewhere O O O
in O O O
the O O O
Momofuku B-EST O O
republic. O O O
But O O O
arm-waving O O O
platters O O O
like O O O
that O O O
seem O O O
out O O O
of O O O
place O O O
at O O O
Kawi, B-EST O O
which O O O
is O O O
the O O O
least O O O
Momofukian O O O
of O O O
the O O O
Momofukus. B-EST O O
The O O O
most O O O
uncharacteristic O O O
thing O O O
of O O O
all O O O
is O O O
that O O O
the O O O
dining O O O
room O O O
has O O O
never O O O
been O O O
operating O O O
at O O O
anything O O O
close O O O
to O O O
capacity, O O O
at O O O
least O O O
when O O O
I've O O O
been O O O
there. O O O
Maybe O O O
tables O O O
are O O O
being O O O
kept O O O
off O O O
the O O O
reservation O O O
books O O O
to O O O
give O O O
the O O O
cooks O O O
time O O O
to O O O
learn O O O
where O O O
the O O O
spice O O O
cabinet O O O
is. O O O
Or O O O
maybe O O O
the O O O
fans O O O
who O O O
are O O O
so O O O
devoted O O O
to O O O
Mr. O O O
Chang's O O O
downtown O O O
spots O O O
are O O O
still O O O
trying O O O
to O O O
figure O O O
out O O O
the O O O
escalators. O O O
Follow O O O
NYT O O O
Food O O O
on O O O
Twitter O O O
and O O O
NYT O O O
Cooking O O O
on O O O
Instagram O O O
, O O O
Facebook O O O
, O O O
YouTube O O O
and O O O
Pinterest O O O
. O O O
Get O O O
regular O O O
updates O O O
from O O O
NYT O O O
Cooking, O O O
with O O O
recipe O O O
suggestions, O O O
cooking O O O
tips O O O
and O O O
shopping O O O
advice O O O
. O O O
   
   
