-DOCSTART- -X- -X- -X-
us, O O O
by O O O
a O O O
circuitous O O O
and O O O
not O O O
particularly O O O
well-paved O O O
route, O O O
to O O O
Anthony O O O
Mangieri O O O
of O O O
Una B-EST B-EST O
Pizza I-EST I-EST O
Napoletana I-EST I-EST O
. O O O
Using O O O
naturally O O O
leavened O B-FOOD O
dough B-FOOD I-FOOD O
and O O O
a O O O
short O O O
shopping O O O
list O O O
of O O O
ingredients, O O O
Mr. O O O
Mangieri O O O
makes O O O
what O O O
is O O O
unmistakably O O O
the O O O
finest O O O
sit-down O O O
pizza O O O
in O O O
the O O O
five O O O
boroughs. O O O
(I O O O
doubt O O O
he O O O
has O O O
any O O O
rivals O O O
in O O O
the O O O
stand-up O O O
joints, O O O
either, O O O
but O O O
slice O O O
pizza O O O
is O O O
a O O O
different O O O
game.) O O O
Two O O O
years O O O
ago, O O O
I O O O
posited O O O
that O O O
Razza, O O O
a O O O
pizzeria O O O
in O O O
Jersey O O O
City, O O O
made O O O
"the O O O
best O O O
pizza O O O
in O O O
New O O O
York." O O O
I O O O
don't O O O
regret O O O
writing O O O
that, O O O
but O O O
I O O O
would O O O
like O O O
to O O O
point O O O
out O O O
that O O O
Mr. O O O
Mangieri O O O
was O O O
not O O O
cooking O O O
in O O O
the O O O
city O O O
at O O O
the O O O
time O O O
and O O O
that O O O
Razza's O O O
chef, O O O
Dan O O O
Richer, O O O
has O O O
said O O O
that O O O
he O O O
began O O O
taking O O O
pizza O O O
seriously O O O
only O O O
after O O O
he O O O
met O O O
Mr. O O O
Mangieri. O O O
Una O O O
Pizza O O O
Napoletana O O O
saw O O O
a O O O
rush O O O
of O O O
curious O O O
pie-eaters O O O
after O O O
it O O O
opened O O O
on O O O
Orchard O O O
Street O O O
a O O O
little O O O
more O O O
than O O O
a O O O
year O O O
ago. O O O
But O O O
the O O O
last O O O
few O O O
times O O O
I've O O O
gone, O O O
there O O O
were O O O
too O O O
many O O O
unclaimed O O O
chairs O O O
and O O O
bar O O O
stools. O O O
When O O O
Anthony O O O
Mangieri O O O
is O O O
making O O O
pizza, O O O
the O O O
right O O O
number O O O
of O O O
empty O O O
seats O O O
is O O O
zero, O O O
as O O O
any O O O
New O O O
Yorker O O O
who O O O
waited O O O
in O O O
line O O O
at O O O
the O O O
old O O O
Una O O O
Pizza O O O
Napoletana, O O O
in O O O
the O O O
East O O O
Village O O O
from O O O
2004 O O O
to O O O
2009, O O O
could O O O
tell O O O
you. O O O
Press O O O
interest O O O
in O O O
the O O O
new O O O
place O O O
has O O O
died O O O
down, O O O
too. O O O
So O O O
when O O O
I O O O
heard O O O
a O O O
rumor O O O
that O O O
Mr. O O O
Mangieri O O O
was O O O
thinking O O O
of O O O
leaving O O O
the O O O
city O O O
and O O O
taking O O O
his O O O
pizza O O O
with O O O
him, O O O
I O O O
was O O O
unnerved, O O O
to O O O
put O O O
it O O O
mildly. O O O
Asked O O O
about O O O
it, O O O
he O O O
told O O O
me O O O
he O O O
was O O O
considering O O O
it O O O
but O O O
hadn't O O O
made O O O
up O O O
his O O O
mind. O O O
Mr. O O O
Mangieri O O O
has O O O
left O O O
New O O O
York O O O
before, O O O
and O O O
I O O O
didn't O O O
like O O O
it O O O
then, O O O
either. O O O
This O O O
time, O O O
I O O O
wasn't O O O
going O O O
to O O O
let O O O
him O O O
get O O O
away O O O
without O O O
a O O O
fight. O O O
It O O O
is O O O
true O O O
that O O O
my O O O
review O O O
of O O O
Una O O O
Pizza O O O
Napoletana O O O
last O O O
year O O O
was O O O
decidedly O O O
mixed. O O O
It O O O
is O O O
also O O O
true, O O O
though, O O O
that O O O
almost O O O
every O O O
criticism O O O
I O O O
made O O O
has O O O
been O O O
addressed. O O O
It O O O
has O O O
gone O O O
from O O O
one O O O
of O O O
the O O O
most O O O
confounding O O O
pizzerias O O O
in O O O
the O O O
city O O O
to O O O
one O O O
of O O O
the O O O
most O O O
enjoyable. O O O
The O O O
problem O O O
with O O O
Una O O O
Pizza O O O
a O O O
year O O O
ago O O O
was O O O
that O O O
it O O O
was O O O
trying O O O
to O O O
be O O O
two O O O
things O O O
at O O O
once. O O O
It O O O
was, O O O
of O O O
course, O O O
a O O O
Neapolitan O O O
pizzeria, O O O
serving O O O
classic, O O O
unadorned O O O
pies O O O
baked O O O
for O O O
about O O O
two O O O
minutes O O O
inside O O O
a O O O
wood-burning O O O
oven O O O
shaped O O O
like O O O
an O O O
igloo. O O O
But O O O
it O O O
was O O O
also O O O
a O O O
cutting-edge O O O
Lower O O O
East O O O
Side O O O
experiment. O O O
At O O O
the O O O
instigation O O O
of O O O
Mr. O O O
Mangieri's O O O
partners, O O O
the O O O
chefs O O O
Fabian O O O
von O O O
Hauske O O O
Valtierra O O O
and O O O
Jeremiah O O O
Stone, O O O
the O O O
kitchen O O O
brought O O O
forth O O O
appetizers O O O
that O O O
had O O O
rarely O O O
if O O O
ever O O O
been O O O
asked O O O
to O O O
live O O O
under O O O
one O O O
roof O O O
with O O O
a O O O
pizza. O O O
There O O O
was O O O
a O O O
jellylike O O O
mass O O O
of O O O
raw O O O
lobster O O O
inside O O O
a O O O
ring O O O
of O O O
chickpeas, O O O
and O O O
a O O O
rust-colored O O O
puddle O O O
of O O O
'nduja O O O
under O O O
raw O O O
turnips O O O
and O O O
nasturtium O O O
leaves. O O O
The O O O
wine O O O
list O O O
was O O O
virtually O O O
a O O O
treatise O O O
on O O O
natural O O O
wines, O O O
a O O O
long O O O
document O O O
full O O O
of O O O
the O O O
names O O O
of O O O
eccentric O O O
producers O O O
and O O O
obscure O O O
European O O O
villages. O O O
In O O O
another O O O
restaurant, O O O
all O O O
this O O O
would O O O
have O O O
been O O O
the O O O
departure O O O
point O O O
for O O O
some O O O
adventurous O O O
evenings. O O O
But O O O
in O O O
a O O O
pizzeria O O O
it O O O
led O O O
to O O O
some O O O
peculiar O O O
pairings, O O O
made O O O
the O O O
check O O O
a O O O
bit O O O
higher O O O
than O O O
you O O O
wanted O O O
and O O O
resulted O O O
in O O O
long O O O
waits O O O
before O O O
you O O O
were O O O
finally O O O
allowed O O O
to O O O
eat O O O
the O O O
delicious O O O
pizza O O O
you'd O O O
come O O O
for. O O O
Over O O O
the O O O
past O O O
year, O O O
Mr. O O O
von O O O
Hauske O O O
and O O O
Mr. O O O
Stone O O O
have O O O
stepped O O O
aside, O O O
letting O O O
Mr. O O O
Mangieri O O O
call O O O
the O O O
shots. O O O
The O O O
wines O O O
on O O O
offer O O O
now O O O
number O O O
about O O O
15. O O O
They O O O
are O O O
still O O O
a O O O
likably O O O
eccentric O O O
lot, O O O
but O O O
picking O O O
one O O O
doesn't O O O
feel O O O
like O O O
studying O O O
for O O O
a O O O
master O O O
sommelier O O O
exam. O O O
The O O O
appetizers O O O
are O O O
simpler O O O
and O O O
less O O O
expensive: O O O
a O O O
plate O O O
of O O O
marinated O O O
white O O O
anchovies, O O O
a O O O
dish O O O
of O O O
warm O O O
Italian O O O
olives O O O
or O O O
a O O O
bowl O O O
of O O O
Little O O O
Gem O O O
lettuce O O O
with O O O
sunflower O O O
seeds O O O
in O O O
a O O O
Caesarish O O O
dressing. O O O
I O O O
do O O O
miss O O O
the O O O
tiramisù O O O
from O O O
the O O O
opening O O O
menu, O O O
but O O O
the O O O
new O O O
cannoli O O O
filled O O O
with O O O
ricotta O O O
-- O O O
a O O O
blend O O O
of O O O
domestic O O O
cow's O O O
milk O O O
and O O O
Italian O O O
sheep's O O O
milk O O O
-- O O O
are O O O
nearly O O O
as O O O
good. O O O
It's O O O
common O O O
for O O O
a O O O
new O O O
restaurant O O O
to O O O
trim O O O
its O O O
sails, O O O
but O O O
this O O O
one O O O
has O O O
trimmed O O O
its O O O
prices, O O O
too. O O O
In O O O
the O O O
beginning O O O
the O O O
five O O O
regular O O O
pizzas O O O
were O O O
all O O O
$25; O O O
now O O O
they O O O
range O O O
from O O O
$19 O O O
to O O O
$25, O O O
and O O O
the O O O
two O O O
extra-complicated O O O
Friday O O O
and O O O
Saturday O O O
pizzas O O O
are O O O
priced O O O
at O O O
$26. O O O
I O O O
liked O O O
Mr. O O O
Mangieri's O O O
pies O O O
in O O O
the O O O
East O O O
Village, O O O
I O O O
liked O O O
them O O O
more O O O
when O O O
he O O O
came O O O
back O O O
to O O O
town, O O O
and O O O
it's O O O
possible, O O O
just O O O
possible, O O O
that O O O
they've O O O
improved O O O
over O O O
the O O O
past O O O
year. O O O
He O O O
is, O O O
like O O O
Mr. O O O
Seeger, O O O
a O O O
minimalist. O O O
He O O O
lets O O O
you O O O
notice O O O
each O O O
ingredient: O O O
the O O O
little O O O
ping O O O
of O O O
sourness O O O
in O O O
the O O O
Campanian O O O
buffalo O O O
mozzarella, O O O
for O O O
instance. O O O
Or O O O
the O O O
unruly, O O O
windswept-hillside O O O
aroma O O O
of O O O
dried O O O
Sicilian O O O
oregano. O O O
The O O O
precise O O O
crunch O O O
of O O O
each O O O
unrefined O O O
Trapani O O O
sea-salt O O O
crystal O O O
waiting O O O
to O O O
dissolve. O O O
The O O O
crust O O O
is O O O
so O O O
tender O O O
it O O O
barely O O O
fights O O O
fork, O O O
knife O O O
or O O O
teeth. O O O
Some O O O
diners O O O
will O O O
wish O O O
it O O O
put O O O
up O O O
more O O O
crackly O O O
resistance. O O O
You O O O
inhale O O O
it O O O
at O O O
least O O O
as O O O
much O O O
as O O O
you O O O
eat O O O
it. O O O
When O O O
you O O O
have O O O
finished, O O O
some O O O
of O O O
the O O O
most O O O
popular O O O
pizzas O O O
in O O O
town O O O
will O O O
seem O O O
tough, O O O
leathery, O O O
overworked. O O O
Even O O O
if O O O
this O O O
is O O O
not O O O
the O O O
style O O O
you O O O
crave, O O O
you'll O O O
know O O O
that O O O
it's O O O
the O O O
work O O O
of O O O
a O O O
baker O O O
who O O O
has O O O
spent O O O
years O O O
listening O O O
to O O O
the O O O
dough. O O O
There O O O
is O O O
a O O O
place O O O
for O O O
people O O O
who O O O
are O O O
as O O O
obsessed O O O
with O O O
pizza O O O
as O O O
Mr. O O O
Mangieri, O O O
and O O O
the O O O
place O O O
is O O O
New O O O
York O O O
City. O O O
Follow O O O
NYT O O O
Food O O O
on O O O
Twitter O O O
and O O O
NYT O O O
Cooking O O O
on O O O
Instagram O O O
, O O O
Facebook O O O
, O O O
YouTube O O O
and O O O
Pinterest O O O
. O O O
Get O O O
regular O O O
updates O O O
from O O O
NYT O O O
Cooking, O O O
with O O O
recipe O O O
suggestions, O O O
cooking O O O
tips O O O
and O O O
shopping O O O
advice O O O
. O O O
   
   
